t_rel_s,t_unix,mode,cycle,phase,setpoint_n,force_net_n,lc_seq,lc_t_us,lc_voltage_raw_v,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,pose_age_ms,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,touch_t_us,taxel_age_ms,n_RA,n_SA,cn_mm,cn_ra,cn_sa
43.5029,1788966001.0831,TOUCH,2,1,1.0000,0.9698,956937,1640098280,-2.7280564,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5054,1788966001.0856,TOUCH,2,1,1.0000,0.9699,956938,1640100722,-2.7557852,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5081,1788966001.0883,TOUCH,2,1,1.0000,0.9700,956939,1640103569,-2.7917228,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5107,1788966001.0909,TOUCH,2,1,1.0000,0.9700,956940,1640105955,-2.7301743,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5130,1788966001.0932,TOUCH,2,1,1.0000,0.9701,956941,1640108406,-2.7566516,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5154,1788966001.0956,TOUCH,2,1,1.0000,0.9702,956942,1640110787,-2.8032763,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5179,1788966001.0981,TOUCH,2,1,1.0000,0.9701,956943,1640113222,-2.7842283,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5204,1788966001.1006,TOUCH,2,1,1.0000,0.9700,956944,1640115788,-2.7667639,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5230,1788966001.1032,TOUCH,2,1,1.0000,0.9699,956945,1640118261,-2.7958252,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5255,1788966001.1057,TOUCH,2,1,1.0000,0.9698,956946,1640120800,-2.8184426,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5279,1788966001.1081,TOUCH,2,1,1.0000,0.9696,956947,1640123318,-2.7859888,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5303,1788966001.1105,TOUCH,2,1,1.0000,0.9695,956948,1640125684,-2.7664049,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5330,1788966001.1132,TOUCH,2,1,1.0000,0.9696,956949,1640128398,-2.7494168,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5356,1788966001.1158,TOUCH,2,1,1.0000,0.9696,956950,1640130890,-2.7601979,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5379,1788966001.1181,TOUCH,2,1,1.0000,0.9697,956951,1640133388,-2.7749293,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5403,1788966001.1205,TOUCH,2,1,1.0000,0.9696,956952,1640135753,-2.8141575,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5428,1788966001.1230,TOUCH,2,1,1.0000,0.9694,956953,1640138259,-2.8087738,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5453,1788966001.1255,TOUCH,2,1,1.0000,0.9692,956954,1640140748,-2.8096013,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5479,1788966001.1281,TOUCH,2,1,1.0000,0.9689,956955,1640143267,-2.7480433,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5509,1788966001.1311,TOUCH,2,1,1.0000,0.9690,956956,1640145735,-2.7517135,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5528,1788966001.1330,TOUCH,2,1,1.0000,0.9691,956957,1640148220,-2.7757182,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5554,1788966001.1356,TOUCH,2,1,1.0000,0.9691,956958,1640150808,-2.7925496,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5578,1788966001.1380,TOUCH,2,1,1.0000,0.9690,956959,1640153223,-2.8012009,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5603,1788966001.1405,TOUCH,2,1,1.0000,0.9688,956960,1640155750,-2.7957311,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5629,1788966001.1431,TOUCH,2,1,1.0000,0.9686,956961,1640158288,-2.7975411,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5653,1788966001.1455,TOUCH,2,1,1.0000,0.9684,956962,1640160718,-2.7795203,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5664,1788966001.1466,TOUCH,2,1,1.0000,0.9684,956963,1640161790,-2.7679222,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5708,1788966001.1510,TOUCH,2,1,1.0000,0.9684,956964,1640165764,-2.7567554,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5728,1788966001.1530,TOUCH,2,1,1.0000,0.9685,956965,1640168237,-2.7301629,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5753,1788966001.1555,TOUCH,2,1,1.0000,0.9686,956966,1640170749,-2.7600667,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5778,1788966001.1580,TOUCH,2,1,1.0000,0.9687,956967,1640173245,-2.7735729,1.27077,-0.25962,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5803,1788966001.1605,TOUCH,2,1,1.0000,0.9687,956968,1640175729,-2.7805519,1.27077,-0.25963,-2.62688,1.31430,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5830,1788966001.1632,TOUCH,2,1,1.0000,0.9686,956969,1640178269,-2.7768908,1.27077,-0.25963,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5855,1788966001.1657,TOUCH,2,1,1.0000,0.9686,956970,1640180846,-2.7663872,1.27077,-0.25963,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5878,1788966001.1680,TOUCH,2,1,1.0000,0.9686,956971,1640183291,-2.7543969,1.27077,-0.25963,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5904,1788966001.1706,TOUCH,2,1,1.0000,0.9687,956972,1640185761,-2.7732086,1.27077,-0.25963,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5929,1788966001.1731,TOUCH,2,1,1.0000,0.9686,956973,1640188294,-2.7930803,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5953,1788966001.1755,TOUCH,2,1,1.0000,0.9686,956974,1640190751,-2.7550368,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.5979,1788966001.1781,TOUCH,2,1,1.0000,0.9687,956975,1640193270,-2.7552807,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6004,1788966001.1806,TOUCH,2,1,1.0000,0.9688,956976,1640195742,-2.7286906,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6028,1788966001.1830,TOUCH,2,1,1.0000,0.9690,956977,1640198253,-2.7391407,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6053,1788966001.1855,TOUCH,2,1,1.0000,0.9692,956978,1640200743,-2.7612205,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6079,1788966001.1881,TOUCH,2,1,1.0000,0.9692,956979,1640203300,-2.7628665,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6110,1788966001.1912,TOUCH,2,1,1.0000,0.9693,956980,1640205943,-2.7277281,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6130,1788966001.1932,TOUCH,2,1,1.0000,0.9695,956981,1640208446,-2.7328331,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6155,1788966001.1957,TOUCH,2,1,1.0000,0.9696,956982,1640210869,-2.7337763,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6180,1788966001.1982,TOUCH,2,1,1.0000,0.9698,956983,1640213320,-2.7679958,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6204,1788966001.2006,TOUCH,2,1,1.0000,0.9698,956984,1640215768,-2.7783582,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6230,1788966001.2032,TOUCH,2,1,1.0000,0.9698,956985,1640218223,-2.7639863,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6253,1788966001.2055,TOUCH,2,1,1.0000,0.9698,956986,1640220756,-2.8088872,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6278,1788966001.2080,TOUCH,2,1,1.0000,0.9696,956987,1640223247,-2.8087971,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6305,1788966001.2107,TOUCH,2,1,1.0000,0.9694,956988,1640225800,-2.7682352,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6328,1788966001.2130,TOUCH,2,1,1.0000,0.9694,956989,1640228206,-2.7765772,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6352,1788966001.2154,TOUCH,2,1,1.0000,0.9694,956990,1640230745,-2.7544997,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6378,1788966001.2180,TOUCH,2,1,1.0000,0.9694,956991,1640233256,-2.7694023,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6403,1788966001.2205,TOUCH,2,1,1.0000,0.9695,956992,1640235748,-2.7471850,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6428,1788966001.2230,TOUCH,2,1,1.0000,0.9695,956993,1640238250,-2.7688229,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6453,1788966001.2255,TOUCH,2,1,1.0000,0.9696,956994,1640240741,-2.7444794,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6464,1788966001.2266,TOUCH,2,1,1.0000,0.9696,956995,1640241834,-2.7803178,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6504,1788966001.2306,TOUCH,2,1,1.0000,0.9695,956996,1640245775,-2.7799792,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6528,1788966001.2330,TOUCH,2,1,1.0000,0.9695,956997,1640248225,-2.7818828,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6553,1788966001.2355,TOUCH,2,1,1.0000,0.9694,956998,1640250756,-2.8065181,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6579,1788966001.2381,TOUCH,2,1,1.0000,0.9693,956999,1640253254,-2.7623627,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6603,1788966001.2405,TOUCH,2,1,1.0000,0.9694,957000,1640255762,-2.7436700,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6630,1788966001.2432,TOUCH,2,1,1.0000,0.9694,957001,1640258266,-2.7805030,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6654,1788966001.2456,TOUCH,2,1,1.0000,0.9695,957002,1640260734,-2.7606552,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6678,1788966001.2480,TOUCH,2,1,1.0000,0.9694,957003,1640263264,-2.7961822,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6703,1788966001.2505,TOUCH,2,1,1.0000,0.9693,957004,1640265743,-2.8115532,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6728,1788966001.2530,TOUCH,2,1,1.0000,0.9691,957005,1640268273,-2.7965028,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6753,1788966001.2555,TOUCH,2,1,1.0000,0.9689,957006,1640270760,-2.8279788,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6779,1788966001.2581,TOUCH,2,1,1.0000,0.9687,957007,1640273268,-2.7973700,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6805,1788966001.2607,TOUCH,2,1,1.0000,0.9685,957008,1640275773,-2.7823358,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6830,1788966001.2632,TOUCH,2,1,1.0000,0.9685,957009,1640278314,-2.7666545,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6855,1788966001.2657,TOUCH,2,1,1.0000,0.9685,957010,1640280890,-2.7682538,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6880,1788966001.2682,TOUCH,2,1,1.0000,0.9685,957011,1640283538,-2.7443261,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6911,1788966001.2713,TOUCH,2,1,1.0000,0.9687,957012,1640286086,-2.7470520,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6933,1788966001.2735,TOUCH,2,1,1.0000,0.9688,957013,1640288648,-2.7878582,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6957,1788966001.2759,TOUCH,2,1,1.0000,0.9688,957014,1640291102,-2.7772846,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.6967,1788966001.2769,TOUCH,2,1,1.0000,0.9688,957015,1640292133,-2.7751327,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7002,1788966001.2804,TOUCH,2,1,1.0000,0.9687,957016,1640295739,-2.7313817,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7029,1788966001.2831,TOUCH,2,1,1.0000,0.9689,957017,1640298287,-2.7331326,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7052,1788966001.2854,TOUCH,2,1,1.0000,0.9691,957018,1640300695,-2.7278063,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7083,1788966001.2885,TOUCH,2,1,1.0000,0.9693,957019,1640303726,-2.7383943,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7111,1788966001.2913,TOUCH,2,1,1.0000,0.9695,957020,1640306113,-2.7711961,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7131,1788966001.2933,TOUCH,2,1,1.0000,0.9695,957021,1640308542,-2.7592587,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7155,1788966001.2957,TOUCH,2,1,1.0000,0.9696,957022,1640310971,-2.7315888,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7179,1788966001.2981,TOUCH,2,1,1.0000,0.9696,957023,1640313363,-2.7794611,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7203,1788966001.3005,TOUCH,2,1,1.0000,0.9697,957024,1640315762,-2.7496235,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7230,1788966001.3032,TOUCH,2,1,1.0000,0.9699,957025,1640318303,-2.7351224,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7254,1788966001.3056,TOUCH,2,1,1.0000,0.9700,957026,1640320836,-2.7615161,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7272,1788966001.3074,TOUCH,2,1,1.0000,0.9700,957027,1640322444,-2.7727737,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7304,1788966001.3106,TOUCH,2,1,1.0000,0.9700,957028,1640325769,-2.8237431,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7329,1788966001.3131,TOUCH,2,1,1.0000,0.9698,957029,1640328370,-2.8075535,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7354,1788966001.3156,TOUCH,2,1,1.0000,0.9696,957030,1640330897,-2.7888467,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7381,1788966001.3183,TOUCH,2,1,1.0000,0.9695,957031,1640333529,-2.7785461,1.27077,-0.25964,-2.62688,1.31431,1.57080,-2.75396,-0.05719,-0.46142,0.03726,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7405,1788966001.3207,TOUCH,2,1,1.0000,0.9694,957032,1640335918,-2.8105438,1.27077,-0.25964,-2.62688,1.31432,1.57080,-2.75396,-0.05719,-0.46142,0.03726,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7431,1788966001.3233,TOUCH,2,1,1.0000,0.9693,957033,1640338344,-2.7954340,1.27077,-0.25964,-2.62688,1.31432,1.57080,-2.75396,-0.05719,-0.46142,0.03726,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
43.7454,1788966001.3256,TOUCH,2,1,1.0000,0.9691,957034,1640340876,-2.7757013,1.27077,-0.25964,-2.62688,1.31432,1.57080,-2.75396,-0.05719,-0.46142,0.03726,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
