t_rel_s,sim_joint5_deg,real_joint5_deg
0.6320,-91.1687,-91.1687
0.6360,-91.1685,-91.1687
0.6400,-91.1687,-91.1687
0.6440,-91.1685,-91.1687
0.6480,-91.1687,-91.1687
0.6520,-91.1685,-91.1687
0.6560,-91.1687,-91.1687
0.6600,-91.1685,-91.1687
0.6640,-91.1686,-91.1688
0.6680,-91.1684,-91.1688
0.6720,-91.1689,-91.1688
0.6760,-91.1686,-91.1688
0.6800,-91.1687,-91.1689
0.6840,-91.1685,-91.1689
0.6880,-91.1687,-91.1690
0.6920,-91.1686,-91.1691
0.6960,-91.1688,-91.1692
0.7000,-91.1685,-91.1693
0.7040,-91.1687,-91.1693
0.7080,-91.1685,-91.1694
0.7120,-91.1688,-91.1694
0.7160,-91.1687,-91.1694
0.7200,-91.1690,-91.1695
0.7240,-91.1688,-91.1695
0.7280,-91.1690,-91.1695
0.7320,-91.1688,-91.1695
0.7360,-91.1690,-91.1695
0.7400,-91.1689,-91.1695
0.7440,-91.1690,-91.1695
0.7480,-91.1688,-91.1695
0.7520,-91.1691,-91.1695
0.7560,-91.1690,-91.1695
0.7600,-91.1691,-91.1695
0.7640,-91.1689,-91.1695
0.7680,-91.1692,-91.1695
0.7720,-91.1691,-91.1695
0.7760,-91.1694,-91.1695
0.7800,-91.1692,-91.1695
0.7840,-91.1694,-91.1695
0.7880,-91.1692,-91.1695
0.7920,-91.1695,-91.1695
0.7960,-91.1692,-91.1695
0.8000,-91.1695,-91.1695
0.8040,-91.1694,-91.1696
0.8080,-91.1695,-91.1696
0.8120,-91.1694,-91.1696
0.8160,-91.1697,-91.1696
0.8200,-91.1694,-91.1696
0.8240,-91.1695,-91.1696
0.8280,-91.1694,-91.1696
0.8320,-91.1697,-91.1697
0.8360,-91.1694,-91.1697
0.8400,-91.1696,-91.1697
0.8440,-91.1695,-91.1698
0.8480,-91.1697,-91.1698
0.8520,-91.1694,-91.1699
0.8560,-91.1696,-91.1699
0.8600,-91.1695,-91.1700
0.8640,-91.1697,-91.1700
0.8680,-91.1694,-91.1701
0.8720,-91.1695,-91.1701
0.8760,-91.1695,-91.1701
0.8800,-91.1698,-91.1701
0.8840,-91.1697,-91.1702
0.8880,-91.1697,-91.1702
0.8920,-91.1696,-91.1702
0.8960,-91.1697,-91.1702
0.9000,-91.1695,-91.1702
0.9040,-91.1699,-91.1702
0.9080,-91.1696,-91.1702
0.9120,-91.1699,-91.1702
0.9160,-91.1697,-91.1702
0.9200,-91.1700,-91.1702
0.9240,-91.1698,-91.1702
0.9280,-91.1700,-91.1702
0.9320,-91.1698,-91.1702
0.9360,-91.1700,-91.1702
0.9400,-91.1699,-91.1702
0.9440,-91.1702,-91.1702
0.9480,-91.1700,-91.1702
0.9520,-91.1701,-91.1702
0.9560,-91.1698,-91.1702
0.9600,-91.1702,-91.1702
0.9640,-91.1701,-91.1702
0.9680,-91.1702,-91.1702
0.9720,-91.1700,-91.1702
0.9760,-91.1703,-91.1702
0.9800,-91.1701,-91.1702
0.9840,-91.1703,-91.1702
0.9880,-91.1700,-91.1702
0.9920,-91.1703,-91.1702
0.9960,-91.1701,-91.1702
1.0000,-91.1702,-91.1702
1.0040,-91.1700,-91.1702
1.0080,-91.1703,-91.1703
1.0120,-91.1701,-91.1703
1.0160,-91.1703,-91.1704
1.0200,-91.1701,-91.1704
1.0240,-91.1703,-91.1704
1.0280,-91.1701,-91.1704
1.0320,-91.1703,-91.1705
1.0360,-91.1700,-91.1705
1.0400,-91.1702,-91.1706
1.0440,-91.1701,-91.1707
1.0480,-91.1703,-91.1707
1.0520,-91.1701,-91.1708
1.0560,-91.1704,-91.1711
1.0600,-91.1702,-91.1713
1.0640,-91.1704,-91.1717
1.0680,-91.1701,-91.1720
1.0720,-91.1704,-91.1725
1.0760,-91.1702,-91.1729
1.0800,-91.1703,-91.1739
1.0840,-91.1703,-91.1750
1.0880,-91.1706,-91.1762
1.0920,-91.1704,-91.1773
1.0960,-91.1706,-91.1790
1.1000,-91.1704,-91.1809
1.1040,-91.1708,-91.1823
1.1080,-91.1708,-91.1833
1.1120,-91.1712,-91.1853
1.1160,-91.1712,-91.1880
1.1200,-91.1717,-91.1901
1.1240,-91.1716,-91.1917
1.1280,-91.1722,-91.1930
1.1320,-91.1725,-91.1938
1.1360,-91.1734,-91.1946
1.1400,-91.1741,-91.1954
1.1440,-91.1751,-91.1961
1.1480,-91.1758,-91.1964
1.1520,-91.1773,-91.1966
1.1560,-91.1780,-91.1968
1.1600,-91.1788,-91.1970
1.1640,-91.1799,-91.1971
1.1680,-91.1814,-91.1972
1.1720,-91.1826,-91.1972
1.1760,-91.1841,-91.1973
1.1800,-91.1847,-91.1973
1.1840,-91.1856,-91.1973
1.1880,-91.1867,-91.1973
1.1920,-91.1881,-91.1973
1.1960,-91.1890,-91.1973
1.2000,-91.1902,-91.1973
1.2040,-91.1913,-91.1973
1.2080,-91.1925,-91.1973
1.2120,-91.1932,-91.1973
1.2160,-91.1939,-91.1973
1.2200,-91.1941,-91.1973
1.2240,-91.1949,-91.1973
1.2280,-91.1953,-91.1973
1.2320,-91.1961,-91.1973
1.2360,-91.1964,-91.1973
1.2400,-91.1967,-91.1973
1.2440,-91.1966,-91.1973
1.2480,-91.1971,-91.1974
1.2520,-91.1970,-91.1974
1.2560,-91.1974,-91.1974
1.2600,-91.1974,-91.1974
1.2640,-91.1976,-91.1974
1.2680,-91.1975,-91.1974
1.2720,-91.1976,-91.1974
1.2760,-91.1974,-91.1974
1.2800,-91.1977,-91.1975
1.2840,-91.1975,-91.1975
1.2880,-91.1975,-91.1975
1.2920,-91.1974,-91.1975
1.2960,-91.1976,-91.1975
1.3000,-91.1973,-91.1975
1.3040,-91.1976,-91.1975
1.3080,-91.1975,-91.1975
1.3120,-91.1976,-91.1975
1.3160,-91.1974,-91.1975
1.3200,-91.1975,-91.1975
1.3240,-91.1973,-91.1975
1.3280,-91.1975,-91.1975
1.3320,-91.1973,-91.1975
1.3360,-91.1975,-91.1975
1.3400,-91.1974,-91.1975
1.3440,-91.1976,-91.1974
1.3480,-91.1974,-91.1974
1.3520,-91.1976,-91.1974
1.3560,-91.1974,-91.1974
1.3600,-91.1975,-91.1974
1.3640,-91.1973,-91.1974
1.3680,-91.1976,-91.1974
1.3720,-91.1973,-91.1974
1.3760,-91.1974,-91.1974
1.3800,-91.1973,-91.1974
1.3840,-91.1975,-91.1974
1.3880,-91.1974,-91.1974
1.3920,-91.1976,-91.1974
1.3960,-91.1974,-91.1974
1.4000,-91.1975,-91.1974
1.4040,-91.1974,-91.1974
1.4080,-91.1977,-91.1974
1.4120,-91.1974,-91.1974
1.4160,-91.1976,-91.1974
1.4200,-91.1974,-91.1974
1.4240,-91.1975,-91.1974
1.4280,-91.1973,-91.1974
1.4320,-91.1976,-91.1974
1.4360,-91.1974,-91.1974
1.4400,-91.1975,-91.1974
1.4440,-91.1974,-91.1974
1.4480,-91.1975,-91.1974
1.4520,-91.1972,-91.1974
1.4560,-91.1975,-91.1974
1.4600,-91.1974,-91.1974
1.4640,-91.1975,-91.1974
1.4680,-91.1973,-91.1974
1.4720,-91.1975,-91.1974
1.4760,-91.1973,-91.1974
1.4800,-91.1975,-91.1974
1.4840,-91.1974,-91.1974
1.4880,-91.1975,-91.1974
1.4920,-91.1973,-91.1974
1.4960,-91.1975,-91.1974
1.5000,-91.1973,-91.1974
1.5040,-91.1975,-91.1974
1.5080,-91.1974,-91.1974
1.5120,-91.1975,-91.1974
1.5160,-91.1974,-91.1974
1.5200,-91.1975,-91.1974
1.5240,-91.1974,-91.1974
1.5280,-91.1975,-91.1974
1.5320,-91.1973,-91.1973
1.5360,-91.1975,-91.1973
1.5400,-91.1973,-91.1973
1.5440,-91.1975,-91.1973
1.5480,-91.1973,-91.1974
1.5520,-91.1974,-91.1974
1.5560,-91.1972,-91.1974
1.5600,-91.1976,-91.1974
1.5640,-91.1974,-91.1974
1.5680,-91.1974,-91.1974
1.5720,-91.1972,-91.1973
1.5760,-91.1975,-91.1973
1.5800,-91.1973,-91.1973
1.5840,-91.1974,-91.1973
1.5880,-91.1973,-91.1973
1.5920,-91.1975,-91.1973
1.5960,-91.1972,-91.1973
1.6000,-91.1975,-91.1973
1.6040,-91.1973,-91.1973
1.6080,-91.1975,-91.1973
1.6120,-91.1973,-91.1973
1.6160,-91.1974,-91.1973
1.6200,-91.1972,-91.1973
1.6240,-91.1974,-91.1973
1.6280,-91.1972,-91.1973
1.6320,-91.1974,-91.1973
1.6360,-91.1972,-91.1973
1.6400,-91.1975,-91.1973
1.6440,-91.1973,-91.1973
1.6480,-91.1974,-91.1973
1.6520,-91.1972,-91.1973
1.6560,-91.1975,-91.1973
1.6600,-91.1973,-91.1973
1.6640,-91.1974,-91.1973
1.6680,-91.1972,-91.1973
1.6720,-91.1975,-91.1973
1.6760,-91.1972,-91.1973
1.6800,-91.1974,-91.1973
1.6840,-91.1973,-91.1973
1.6880,-91.1974,-91.1973
1.6920,-91.1972,-91.1973
1.6960,-91.1974,-91.1973
1.7000,-91.1972,-91.1973
1.7040,-91.1974,-91.1973
1.7080,-91.1971,-91.1973
1.7120,-91.1973,-91.1973
1.7160,-91.1972,-91.1973
1.7200,-91.1974,-91.1973
1.7240,-91.1972,-91.1973
1.7280,-91.1973,-91.1973
1.7320,-91.1972,-91.1973
1.7360,-91.1973,-91.1973
1.7400,-91.1972,-91.1973
1.7440,-91.1974,-91.1973
1.7480,-91.1972,-91.1973
1.7520,-91.1975,-91.1973
1.7560,-91.1973,-91.1973
1.7600,-91.1974,-91.1973
1.7640,-91.1972,-91.1973
1.7680,-91.1974,-91.1973
1.7720,-91.1972,-91.1973
1.7760,-91.1974,-91.1973
1.7800,-91.1971,-91.1973
1.7840,-91.1973,-91.1973
1.7880,-91.1972,-91.1973
1.7920,-91.1974,-91.1973
1.7960,-91.1972,-91.1973
1.8000,-91.1974,-91.1973
1.8040,-91.1972,-91.1973
1.8080,-91.1974,-91.1973
1.8120,-91.1972,-91.1972
1.8160,-91.1973,-91.1972
1.8200,-91.1972,-91.1972
1.8240,-91.1975,-91.1972
1.8280,-91.1972,-91.1972
1.8320,-91.1975,-91.1972
1.8360,-91.1972,-91.1972
1.8400,-91.1973,-91.1972
1.8440,-91.1972,-91.1972
1.8480,-91.1974,-91.1972
1.8520,-91.1971,-91.1971
1.8560,-91.1973,-91.1971
1.8600,-91.1972,-91.1971
1.8640,-91.1974,-91.1971
1.8680,-91.1972,-91.1971
1.8720,-91.1974,-91.1971
1.8760,-91.1971,-91.1971
1.8800,-91.1973,-91.1971
1.8840,-91.1971,-91.1971
1.8880,-91.1974,-91.1971
1.8920,-91.1972,-91.1971
1.8960,-91.1974,-91.1971
1.9000,-91.1972,-91.1971
1.9040,-91.1973,-91.1971
1.9080,-91.1971,-91.1971
1.9120,-91.1973,-91.1971
1.9160,-91.1970,-91.1971
1.9200,-91.1972,-91.1972
1.9240,-91.1970,-91.1972
1.9280,-91.1972,-91.1972
1.9320,-91.1970,-91.1972
1.9360,-91.1973,-91.1972
1.9400,-91.1971,-91.1972
1.9440,-91.1972,-91.1973
1.9480,-91.1969,-91.1973
1.9520,-91.1973,-91.1973
1.9560,-91.1970,-91.1974
1.9600,-91.1971,-91.1974
1.9640,-91.1969,-91.1977
1.9680,-91.1974,-91.1979
1.9720,-91.1971,-91.1984
1.9760,-91.1972,-91.1989
1.9800,-91.1970,-91.2011
1.9840,-91.1974,-91.2033
1.9880,-91.1971,-91.2055
1.9920,-91.1973,-91.2077
1.9960,-91.1968,-91.2122
2.0000,-91.1974,-91.2170
2.0040,-91.1972,-91.2236
2.0080,-91.1975,-91.2309
2.0120,-91.1974,-91.2395
2.0160,-91.1977,-91.2487
2.0200,-91.1976,-91.2588
2.0240,-91.1979,-91.2693
2.0280,-91.1984,-91.2841
2.0320,-91.1998,-91.3020
2.0360,-91.2011,-91.3198
2.0400,-91.2036,-91.3377
2.0440,-91.2061,-91.3515
2.0480,-91.2094,-91.3608
2.0520,-91.2124,-91.3749
2.0560,-91.2154,-91.3960
2.0600,-91.2167,-91.4188
2.0640,-91.2219,-91.4464
2.0680,-91.2276,-91.4760
2.0720,-91.2347,-91.5111
2.0760,-91.2424,-91.5462
2.0800,-91.2481,-91.5813
2.0840,-91.2512,-91.6176
2.0880,-91.2614,-91.6609
2.0920,-91.2731,-91.7075
2.0960,-91.2867,-91.7839
2.1000,-91.3011,-91.8593
2.1040,-91.3177,-91.9184
2.1080,-91.3350,-91.9776
2.1120,-91.3475,-92.0411
2.1160,-91.3546,-92.1046
2.1200,-91.3777,-92.1555
2.1240,-91.4039,-92.2061
2.1280,-91.4340,-92.2568
2.1320,-91.4680,-92.3075
2.1360,-91.5061,-92.4076
2.1400,-91.5447,-92.5157
2.1440,-91.5737,-92.5947
2.1480,-91.5886,-92.6683
2.1520,-91.6354,-92.7405
2.1560,-91.6878,-92.8123
2.1600,-91.7438,-92.8829
2.1640,-91.8031,-92.9530
2.1680,-91.8429,-93.0340
2.1720,-91.8638,-93.1257
2.1760,-91.9309,-93.2175
2.1800,-92.0004,-93.3092
2.1840,-92.0732,-93.3864
2.1880,-92.1463,-93.4256
2.1920,-92.2229,-93.4751
2.1960,-92.3038,-93.5584
2.2000,-92.3828,-93.6417
2.2040,-92.4357,-93.7253
2.2080,-92.4612,-93.8144
2.2120,-92.5412,-93.9224
2.2160,-92.6240,-94.0304
2.2200,-92.7033,-94.1384
2.2240,-92.7843,-94.2425
2.2280,-92.8655,-94.3262
2.2320,-92.9439,-94.4102
2.2360,-92.9980,-94.4997
2.2400,-93.0242,-94.5891
2.2440,-93.1083,-94.6768
2.2480,-93.1916,-94.7644
2.2520,-93.2753,-94.8501
2.2560,-93.3726,-94.9358
2.2600,-93.4334,-95.0141
2.2640,-93.4620,-95.0922
2.2680,-93.5458,-95.1703
2.2720,-93.6581,-95.2484
2.2760,-93.7632,-95.3296
2.2800,-93.8658,-95.4131
2.2840,-93.9692,-95.4977
2.2880,-94.0727,-95.5832
2.2920,-94.1780,-95.6682
2.2960,-94.2487,-95.7523
2.3000,-94.2822,-95.8392
2.3040,-94.3846,-95.9333
2.3080,-94.4881,-96.0278
2.3120,-94.5874,-96.1232
2.3160,-94.6849,-96.2185
2.3200,-94.7501,-96.3138
2.3240,-94.7827,-96.4090
2.3280,-94.8779,-96.5026
2.3320,-94.9745,-96.5963
2.3360,-95.0736,-96.7337
2.3400,-95.1717,-96.8782
2.3440,-95.2714,-96.9971
2.3480,-95.3676,-97.0980
2.3520,-95.4620,-97.2002
2.3560,-95.5327,-97.3050
2.3600,-95.5652,-97.4105
2.3640,-95.6657,-97.5214
2.3680,-95.7687,-97.6324
2.3720,-95.8732,-97.8104
2.3760,-95.9822,-97.9935
2.3800,-96.0535,-98.1200
2.3840,-96.0902,-98.2374
2.3880,-96.2026,-98.3779
2.3920,-96.3198,-98.5348
2.3960,-96.4422,-98.6916
2.4000,-96.5677,-98.8485
2.4040,-96.6962,-99.0025
2.4080,-96.7860,-99.1297
2.4120,-96.8271,-99.2569
2.4160,-96.9622,-99.3298
2.4200,-97.1027,-99.3930
2.4240,-97.2468,-99.5258
2.4280,-97.3916,-99.7055
2.4320,-97.5384,-99.8763
2.4360,-97.6909,-100.0195
2.4400,-97.8393,-100.1603
2.4440,-97.9429,-100.2945
2.4480,-97.9857,-100.4291
2.4520,-98.1355,-100.5674
2.4560,-98.2966,-100.7056
2.4600,-98.4499,-100.8779
2.4640,-98.6010,-101.0522
2.4680,-98.7049,-101.2264
2.4720,-98.7529,-101.4007
2.4760,-98.9085,-101.5615
2.4800,-99.0659,-101.7128
2.4840,-99.2263,-101.8574
2.4880,-99.3865,-101.9967
2.4920,-99.5458,-102.1380
2.4960,-99.7137,-102.2831
2.5000,-99.8822,-102.4295
2.5040,-99.9961,-102.5814
2.5080,-100.0497,-102.7326
2.5120,-100.2154,-102.8766
2.5160,-100.3861,-103.0206
2.5200,-100.5527,-103.2035
2.5240,-100.7215,-103.3934
2.5280,-100.8341,-103.5833
2.5320,-100.8836,-103.7732
2.5360,-101.0582,-103.9363
2.5400,-101.2270,-104.0819
2.5440,-101.3975,-104.2292
2.5480,-101.5720,-104.3785
2.5520,-101.7435,-104.5277
2.5560,-101.9211,-104.6767
2.5600,-102.0961,-104.8432
2.5640,-102.2140,-105.0640
2.5680,-102.2704,-105.2778
2.5720,-102.4417,-105.4294
2.5760,-102.6149,-105.5808
2.5800,-102.7920,-105.7232
2.5840,-102.9659,-105.8655
2.5880,-103.0827,-106.0078
2.5920,-103.1340,-106.1502
2.5960,-103.3088,-106.2979
2.6000,-103.4820,-106.4487
2.6040,-103.6861,-106.5894
2.6080,-103.8715,-106.7237
2.6120,-104.0616,-106.8622
2.6160,-104.2585,-107.0088
2.6200,-104.4485,-107.1721
2.6240,-104.5853,-107.3893
2.6280,-104.6427,-107.5990
2.6320,-104.8344,-107.7399
2.6360,-105.0217,-107.8809
2.6400,-105.2072,-108.0152
2.6440,-105.3936,-108.1491
2.6480,-105.5165,-108.2830
2.6520,-105.5563,-108.4169
2.6560,-105.7475,-108.5460
2.6600,-105.9269,-108.6713
2.6640,-106.1072,-108.7968
2.6680,-106.2884,-108.9226
2.6720,-106.4670,-109.0503
2.6760,-106.6547,-109.1872
2.6800,-106.8329,-109.3219
2.6840,-106.9573,-109.4480
2.6880,-107.0078,-109.5783
2.6920,-107.1843,-109.7550
2.6960,-107.3681,-109.9316
2.7000,-107.5390,-110.0538
2.7040,-107.7069,-110.1665
2.7080,-107.8218,-110.2804
2.7120,-107.8743,-110.3952
2.7160,-108.0394,-110.5100
2.7200,-108.2055,-110.6248
2.7240,-108.3706,-110.7376
2.7280,-108.5392,-110.8466
2.7320,-108.7057,-110.9621
2.7360,-108.8713,-111.1135
2.7400,-109.0350,-111.2649
2.7440,-109.1481,-111.3754
2.7480,-109.1940,-111.4786
2.7520,-109.3455,-111.5875
2.7560,-109.5122,-111.7004
2.7600,-109.6703,-111.8143
2.7640,-109.8226,-111.9291
2.7680,-109.9702,-112.0400
2.7720,-110.0740,-112.1460
2.7760,-110.1196,-112.2520
2.7800,-110.2645,-112.3580
2.7840,-110.4059,-112.4680
2.7880,-110.5433,-112.6154
2.7920,-110.6794,-112.7628
2.7960,-110.8127,-112.8725
2.8000,-110.9433,-112.9729
2.8040,-111.0374,-113.0712
2.8080,-111.0781,-113.1683
2.8120,-111.2068,-113.2681
2.8160,-111.3403,-113.3718
2.8200,-111.4756,-113.4886
2.8240,-111.6118,-113.6281
2.8280,-111.7449,-113.7635
2.8320,-111.8430,-113.8582
2.8360,-111.8858,-113.9530
2.8400,-112.0225,-114.0512
2.8440,-112.1570,-114.1499
2.8480,-112.2885,-114.2486
2.8520,-112.4198,-114.3473
2.8560,-112.5170,-114.4434
2.8600,-112.5566,-114.5376
2.8640,-112.6887,-114.6343
2.8680,-112.8232,-114.7355
2.8720,-112.9578,-114.8485
2.8760,-113.0937,-114.9835
2.8800,-113.2280,-115.1149
2.8840,-113.3627,-115.2123
2.8880,-113.4912,-115.3096
2.8920,-113.5815,-115.4017
2.8960,-113.5933,-115.4939
2.9000,-113.7457,-115.5871
2.9040,-113.8699,-115.6806
2.9080,-113.9914,-115.7741
2.9120,-114.1089,-115.8675
2.9160,-114.1964,-115.9603
2.9200,-114.2335,-116.0524
2.9240,-114.3507,-116.1444
2.9280,-114.4684,-116.2359
2.9320,-114.5881,-116.3280
2.9360,-114.7160,-116.4244
2.9400,-114.8355,-116.5198
2.9440,-114.9552,-116.6066
2.9480,-115.0745,-116.6935
2.9520,-115.1585,-116.8203
2.9560,-115.1903,-116.9502
2.9600,-115.3070,-117.0356
2.9640,-115.4232,-117.1130
2.9680,-115.5342,-117.1904
2.9720,-115.6427,-117.2680
2.9760,-115.7177,-117.3455
2.9800,-115.7511,-117.4231
2.9840,-115.8573,-117.5120
2.9880,-115.9656,-117.6222
2.9920,-116.0737,-117.7265
2.9960,-116.1841,-117.8034
3.0000,-116.2960,-117.8798
3.0040,-116.4048,-117.9511
3.0080,-116.5129,-118.0224
3.0120,-116.5901,-118.0953
3.0160,-116.6237,-118.1686
3.0200,-116.7298,-118.2454
3.0240,-116.8354,-118.3245
3.0280,-116.9386,-118.4042
3.0320,-117.0392,-118.4846
3.0360,-117.1398,-118.5650
3.0400,-117.2125,-118.6454
3.0440,-117.2413,-118.7333
3.0480,-117.3392,-118.8641
3.0520,-117.4330,-118.9907
3.0560,-117.5296,-119.0767
3.0600,-117.6250,-119.1627
3.0640,-117.7181,-119.2469
3.0680,-117.8084,-119.3311
3.0720,-117.8707,-119.4165
3.0760,-117.8978,-119.5021
3.0800,-117.9907,-119.5904
3.0840,-118.0833,-119.6796
3.0880,-118.1773,-119.7672
3.0920,-118.2734,-119.8537
3.0960,-118.3753,-119.9402
3.1000,-118.4448,-120.0268
3.1040,-118.4707,-120.1153
3.1080,-118.5747,-120.2081
3.1120,-118.6754,-120.3012
3.1160,-118.7755,-120.3952
3.1200,-118.8770,-120.4894
3.1240,-118.9795,-120.5847
3.1280,-119.0785,-120.6801
3.1320,-119.1496,-120.7797
3.1360,-119.1788,-120.8795
3.1400,-119.2800,-121.0013
3.1440,-119.3837,-121.1260
3.1480,-119.4841,-121.2506
3.1520,-119.5841,-121.3753
3.1560,-119.6969,-121.4796
3.1600,-119.8025,-121.5785
3.1640,-119.8756,-121.6718
3.1680,-119.9064,-121.7633
3.1720,-120.0122,-121.8535
3.1760,-120.1261,-121.9428
3.1800,-120.2393,-122.0345
3.1840,-120.3523,-122.1294
3.1880,-120.4663,-122.2319
3.1920,-120.5499,-122.3481
3.1960,-120.5852,-122.4642
3.2000,-120.7019,-122.5803
3.2040,-120.8197,-122.6945
3.2080,-120.9364,-122.7909
3.2120,-121.0524,-122.8873
3.2160,-121.1685,-122.9844
3.2200,-121.2828,-123.0815
3.2240,-121.3617,-123.1750
3.2280,-121.3953,-123.2680
3.2320,-121.5085,-123.3594
3.2360,-121.6254,-123.4498
3.2400,-121.7425,-123.5400
3.2440,-121.8612,-123.6296
3.2480,-121.9774,-123.7242
3.2520,-122.0619,-123.8687
3.2560,-122.0969,-124.0128
3.2600,-122.2167,-124.1038
3.2640,-122.3346,-124.1949
3.2680,-122.4542,-124.2859
3.2720,-122.5668,-124.3770
3.2760,-122.6524,-124.4652
