t_rel_s,sim_joint3_deg,real_joint3_deg
0.4400,-150.3101,-150.3100
0.4440,-150.3099,-150.3100
0.4480,-150.3101,-150.3100
0.4520,-150.3099,-150.3100
0.4560,-150.3101,-150.3100
0.4600,-150.3098,-150.3100
0.4640,-150.3101,-150.3100
0.4680,-150.3099,-150.3100
0.4720,-150.3101,-150.3100
0.4760,-150.3099,-150.3100
0.4800,-150.3101,-150.3100
0.4840,-150.3099,-150.3100
0.4880,-150.3101,-150.3100
0.4920,-150.3099,-150.3100
0.4960,-150.3101,-150.3100
0.5000,-150.3099,-150.3100
0.5040,-150.3101,-150.3100
0.5080,-150.3099,-150.3100
0.5120,-150.3101,-150.3100
0.5160,-150.3099,-150.3100
0.5200,-150.3101,-150.3100
0.5240,-150.3098,-150.3100
0.5280,-150.3101,-150.3100
0.5320,-150.3099,-150.3100
0.5360,-150.3101,-150.3100
0.5400,-150.3099,-150.3100
0.5440,-150.3101,-150.3100
0.5480,-150.3099,-150.3100
0.5520,-150.3101,-150.3100
0.5560,-150.3099,-150.3100
0.5600,-150.3101,-150.3100
0.5640,-150.3099,-150.3100
0.5680,-150.3101,-150.3100
0.5720,-150.3099,-150.3100
0.5760,-150.3101,-150.3100
0.5800,-150.3099,-150.3100
0.5840,-150.3101,-150.3100
0.5880,-150.3099,-150.3100
0.5920,-150.3101,-150.3100
0.5960,-150.3099,-150.3100
0.6000,-150.3101,-150.3100
0.6040,-150.3099,-150.3100
0.6080,-150.3101,-150.3100
0.6120,-150.3099,-150.3100
0.6160,-150.3101,-150.3100
0.6200,-150.3099,-150.3100
0.6240,-150.3101,-150.3100
0.6280,-150.3099,-150.3100
0.6320,-150.3100,-150.3100
0.6360,-150.3099,-150.3100
0.6400,-150.3101,-150.3100
0.6440,-150.3099,-150.3100
0.6480,-150.3101,-150.3100
0.6520,-150.3099,-150.3100
0.6560,-150.3100,-150.3100
0.6600,-150.3098,-150.3100
0.6640,-150.3101,-150.3100
0.6680,-150.3099,-150.3100
0.6720,-150.3101,-150.3100
0.6760,-150.3099,-150.3100
0.6800,-150.3101,-150.3100
0.6840,-150.3099,-150.3100
0.6880,-150.3101,-150.3100
0.6920,-150.3099,-150.3100
0.6960,-150.3100,-150.3100
0.7000,-150.3099,-150.3100
0.7040,-150.3101,-150.3100
0.7080,-150.3099,-150.3100
0.7120,-150.3101,-150.3100
0.7160,-150.3099,-150.3100
0.7200,-150.3101,-150.3100
0.7240,-150.3099,-150.3100
0.7280,-150.3101,-150.3100
0.7320,-150.3099,-150.3100
0.7360,-150.3101,-150.3100
0.7400,-150.3099,-150.3100
0.7440,-150.3101,-150.3100
0.7480,-150.3099,-150.3100
0.7520,-150.3101,-150.3100
0.7560,-150.3099,-150.3100
0.7600,-150.3101,-150.3100
0.7640,-150.3099,-150.3100
0.7680,-150.3101,-150.3100
0.7720,-150.3099,-150.3100
0.7760,-150.3101,-150.3100
0.7800,-150.3099,-150.3100
0.7840,-150.3101,-150.3100
0.7880,-150.3099,-150.3100
0.7920,-150.3101,-150.3100
0.7960,-150.3099,-150.3100
0.8000,-150.3101,-150.3100
0.8040,-150.3099,-150.3100
0.8080,-150.3101,-150.3100
0.8120,-150.3099,-150.3100
0.8160,-150.3101,-150.3100
0.8200,-150.3099,-150.3100
0.8240,-150.3101,-150.3100
0.8280,-150.3099,-150.3100
0.8320,-150.3101,-150.3100
0.8360,-150.3099,-150.3100
0.8400,-150.3101,-150.3100
0.8440,-150.3099,-150.3100
0.8480,-150.3101,-150.3100
0.8520,-150.3098,-150.3100
0.8560,-150.3101,-150.3100
0.8600,-150.3099,-150.3100
0.8640,-150.3101,-150.3100
0.8680,-150.3099,-150.3100
0.8720,-150.3101,-150.3100
0.8760,-150.3099,-150.3100
0.8800,-150.3101,-150.3100
0.8840,-150.3099,-150.3100
0.8880,-150.3101,-150.3100
0.8920,-150.3099,-150.3100
0.8960,-150.3101,-150.3100
0.9000,-150.3099,-150.3100
0.9040,-150.3101,-150.3100
0.9080,-150.3099,-150.3100
0.9120,-150.3101,-150.3100
0.9160,-150.3099,-150.3100
0.9200,-150.3101,-150.3100
0.9240,-150.3099,-150.3100
0.9280,-150.3101,-150.3100
0.9320,-150.3099,-150.3100
0.9360,-150.3101,-150.3100
0.9400,-150.3099,-150.3100
0.9440,-150.3101,-150.3100
0.9480,-150.3099,-150.3100
0.9520,-150.3101,-150.3100
0.9560,-150.3099,-150.3100
0.9600,-150.3101,-150.3100
0.9640,-150.3099,-150.3100
0.9680,-150.3101,-150.3100
0.9720,-150.3099,-150.3100
0.9760,-150.3101,-150.3100
0.9800,-150.3098,-150.3100
0.9840,-150.3101,-150.3100
0.9880,-150.3099,-150.3100
0.9920,-150.3101,-150.3100
0.9960,-150.3099,-150.3100
1.0000,-150.3101,-150.3100
1.0040,-150.3099,-150.3100
1.0080,-150.3101,-150.3100
1.0120,-150.3099,-150.3100
1.0160,-150.3101,-150.3100
1.0200,-150.3099,-150.3100
1.0240,-150.3101,-150.3100
1.0280,-150.3099,-150.3100
1.0320,-150.3101,-150.3100
1.0360,-150.3098,-150.3100
1.0400,-150.3101,-150.3100
1.0440,-150.3098,-150.3100
1.0480,-150.3101,-150.3100
1.0520,-150.3099,-150.3100
1.0560,-150.3101,-150.3100
1.0600,-150.3099,-150.3100
1.0640,-150.3101,-150.3100
1.0680,-150.3099,-150.3100
1.0720,-150.3101,-150.3100
1.0760,-150.3099,-150.3100
1.0800,-150.3101,-150.3100
1.0840,-150.3099,-150.3100
1.0880,-150.3101,-150.3100
1.0920,-150.3099,-150.3100
1.0960,-150.3101,-150.3100
1.1000,-150.3098,-150.3100
1.1040,-150.3101,-150.3100
1.1080,-150.3099,-150.3100
1.1120,-150.3101,-150.3100
1.1160,-150.3099,-150.3100
1.1200,-150.3101,-150.3100
1.1240,-150.3099,-150.3100
1.1280,-150.3101,-150.3100
1.1320,-150.3098,-150.3100
1.1360,-150.3101,-150.3100
1.1400,-150.3099,-150.3100
1.1440,-150.3101,-150.3100
1.1480,-150.3099,-150.3100
1.1520,-150.3101,-150.3100
1.1560,-150.3099,-150.3100
1.1600,-150.3101,-150.3100
1.1640,-150.3098,-150.3100
1.1680,-150.3101,-150.3100
1.1720,-150.3099,-150.3100
1.1760,-150.3101,-150.3100
1.1800,-150.3099,-150.3100
1.1840,-150.3101,-150.3100
1.1880,-150.3099,-150.3100
1.1920,-150.3101,-150.3100
1.1960,-150.3099,-150.3100
1.2000,-150.3101,-150.3100
1.2040,-150.3099,-150.3100
1.2080,-150.3101,-150.3100
1.2120,-150.3099,-150.3100
1.2160,-150.3101,-150.3100
1.2200,-150.3099,-150.3100
1.2240,-150.3101,-150.3100
1.2280,-150.3098,-150.3100
1.2320,-150.3101,-150.3100
1.2360,-150.3099,-150.3100
1.2400,-150.3101,-150.3100
1.2440,-150.3099,-150.3100
1.2480,-150.3101,-150.3100
1.2520,-150.3099,-150.3100
1.2560,-150.3101,-150.3100
1.2600,-150.3099,-150.3100
1.2640,-150.3101,-150.3100
1.2680,-150.3099,-150.3100
1.2720,-150.3101,-150.3100
1.2760,-150.3099,-150.3100
1.2800,-150.3101,-150.3100
1.2840,-150.3099,-150.3100
1.2880,-150.3101,-150.3100
1.2920,-150.3099,-150.3100
1.2960,-150.3101,-150.3100
1.3000,-150.3099,-150.3100
1.3040,-150.3101,-150.3100
1.3080,-150.3099,-150.3100
1.3120,-150.3101,-150.3100
1.3160,-150.3099,-150.3100
1.3200,-150.3101,-150.3100
1.3240,-150.3099,-150.3100
1.3280,-150.3101,-150.3100
1.3320,-150.3099,-150.3100
1.3360,-150.3101,-150.3100
1.3400,-150.3099,-150.3100
1.3440,-150.3101,-150.3100
1.3480,-150.3099,-150.3100
1.3520,-150.3101,-150.3100
1.3560,-150.3099,-150.3100
1.3600,-150.3101,-150.3100
1.3640,-150.3099,-150.3100
1.3680,-150.3101,-150.3100
1.3720,-150.3099,-150.3100
1.3760,-150.3101,-150.3100
1.3800,-150.3099,-150.3100
1.3840,-150.3101,-150.3100
1.3880,-150.3099,-150.3100
1.3920,-150.3101,-150.3100
1.3960,-150.3099,-150.3100
1.4000,-150.3101,-150.3100
1.4040,-150.3099,-150.3100
1.4080,-150.3101,-150.3100
1.4120,-150.3099,-150.3100
1.4160,-150.3101,-150.3100
1.4200,-150.3099,-150.3100
1.4240,-150.3101,-150.3100
1.4280,-150.3099,-150.3100
1.4320,-150.3101,-150.3100
1.4360,-150.3099,-150.3100
1.4400,-150.3101,-150.3100
1.4440,-150.3099,-150.3100
1.4480,-150.3101,-150.3100
1.4520,-150.3099,-150.3100
1.4560,-150.3101,-150.3100
1.4600,-150.3099,-150.3100
1.4640,-150.3101,-150.3100
1.4680,-150.3099,-150.3100
1.4720,-150.3101,-150.3100
1.4760,-150.3099,-150.3100
1.4800,-150.3101,-150.3100
1.4840,-150.3099,-150.3100
1.4880,-150.3101,-150.3100
1.4920,-150.3099,-150.3100
1.4960,-150.3100,-150.3100
1.5000,-150.3098,-150.3100
1.5040,-150.3101,-150.3100
1.5080,-150.3101,-150.3100
1.5120,-150.3101,-150.3100
1.5160,-150.3099,-150.3100
1.5200,-150.3101,-150.3100
1.5240,-150.3098,-150.3100
1.5280,-150.3101,-150.3100
1.5320,-150.3099,-150.3100
1.5360,-150.3101,-150.3100
1.5400,-150.3099,-150.3100
1.5440,-150.3100,-150.3100
1.5480,-150.3098,-150.3100
1.5520,-150.3101,-150.3100
1.5560,-150.3099,-150.3100
1.5600,-150.3101,-150.3100
1.5640,-150.3099,-150.3100
1.5680,-150.3101,-150.3100
1.5720,-150.3099,-150.3100
1.5760,-150.3101,-150.3100
1.5800,-150.3099,-150.3100
1.5840,-150.3101,-150.3100
1.5880,-150.3101,-150.3100
1.5920,-150.3101,-150.3100
1.5960,-150.3098,-150.3100
1.6000,-150.3100,-150.3100
1.6040,-150.3098,-150.3100
1.6080,-150.3101,-150.3100
1.6120,-150.3100,-150.3100
1.6160,-150.3102,-150.3100
1.6200,-150.3099,-150.3100
1.6240,-150.3101,-150.3100
1.6280,-150.3098,-150.3100
1.6320,-150.3101,-150.3100
1.6360,-150.3099,-150.3100
1.6400,-150.3101,-150.3100
1.6440,-150.3099,-150.3100
1.6480,-150.3101,-150.3100
1.6520,-150.3099,-150.3100
1.6560,-150.3101,-150.3100
1.6600,-150.3099,-150.3100
1.6640,-150.3101,-150.3100
1.6680,-150.3099,-150.3100
1.6720,-150.3101,-150.3100
1.6760,-150.3099,-150.3100
1.6800,-150.3101,-150.3100
1.6840,-150.3099,-150.3100
1.6880,-150.3101,-150.3100
1.6920,-150.3100,-150.3100
1.6960,-150.3101,-150.3100
1.7000,-150.3099,-150.3100
1.7040,-150.3101,-150.3100
1.7080,-150.3099,-150.3100
1.7120,-150.3101,-150.3100
1.7160,-150.3099,-150.3100
1.7200,-150.3101,-150.3100
1.7240,-150.3100,-150.3100
1.7280,-150.3101,-150.3100
1.7320,-150.3098,-150.3100
1.7360,-150.3101,-150.3100
1.7400,-150.3099,-150.3100
1.7440,-150.3101,-150.3100
1.7480,-150.3099,-150.3100
1.7520,-150.3101,-150.3100
1.7560,-150.3099,-150.3100
1.7600,-150.3101,-150.3100
1.7640,-150.3099,-150.3100
1.7680,-150.3101,-150.3100
1.7720,-150.3099,-150.3100
1.7760,-150.3101,-150.3100
1.7800,-150.3099,-150.3100
1.7840,-150.3100,-150.3100
1.7880,-150.3099,-150.3100
1.7920,-150.3101,-150.3100
1.7960,-150.3100,-150.3100
1.8000,-150.3101,-150.3100
1.8040,-150.3099,-150.3100
1.8080,-150.3101,-150.3100
1.8120,-150.3099,-150.3100
1.8160,-150.3101,-150.3100
1.8200,-150.3099,-150.3100
1.8240,-150.3102,-150.3100
1.8280,-150.3099,-150.3100
1.8320,-150.3101,-150.3100
1.8360,-150.3099,-150.3100
1.8400,-150.3101,-150.3100
1.8440,-150.3098,-150.3100
1.8480,-150.3101,-150.3100
1.8520,-150.3100,-150.3100
1.8560,-150.3101,-150.3100
1.8600,-150.3099,-150.3100
1.8640,-150.3100,-150.3100
1.8680,-150.3098,-150.3100
1.8720,-150.3101,-150.3100
1.8760,-150.3099,-150.3100
1.8800,-150.3101,-150.3100
1.8840,-150.3099,-150.3100
1.8880,-150.3101,-150.3100
1.8920,-150.3100,-150.3100
1.8960,-150.3102,-150.3100
1.9000,-150.3099,-150.3100
1.9040,-150.3101,-150.3100
1.9080,-150.3099,-150.3100
1.9120,-150.3101,-150.3100
1.9160,-150.3099,-150.3100
1.9200,-150.3101,-150.3100
1.9240,-150.3099,-150.3100
1.9280,-150.3101,-150.3100
1.9320,-150.3100,-150.3100
1.9360,-150.3101,-150.3100
1.9400,-150.3099,-150.3100
1.9440,-150.3101,-150.3100
1.9480,-150.3099,-150.3100
1.9520,-150.3101,-150.3100
1.9560,-150.3098,-150.3100
1.9600,-150.3100,-150.3100
1.9640,-150.3098,-150.3100
1.9680,-150.3101,-150.3100
1.9720,-150.3099,-150.3100
1.9760,-150.3101,-150.3100
1.9800,-150.3099,-150.3100
1.9840,-150.3101,-150.3100
1.9880,-150.3098,-150.3100
1.9920,-150.3101,-150.3100
1.9960,-150.3100,-150.3100
2.0000,-150.3101,-150.3100
2.0040,-150.3099,-150.3100
2.0080,-150.3102,-150.3100
2.0120,-150.3099,-150.3100
2.0160,-150.3101,-150.3100
2.0200,-150.3100,-150.3100
2.0240,-150.3101,-150.3100
2.0280,-150.3099,-150.3100
2.0320,-150.3100,-150.3100
2.0360,-150.3098,-150.3100
2.0400,-150.3101,-150.3100
2.0440,-150.3099,-150.3100
2.0480,-150.3102,-150.3100
2.0520,-150.3099,-150.3100
2.0560,-150.3101,-150.3100
2.0600,-150.3100,-150.3100
2.0640,-150.3101,-150.3100
2.0680,-150.3099,-150.3100
2.0720,-150.3101,-150.3100
2.0760,-150.3099,-150.3100
2.0800,-150.3101,-150.3100
2.0840,-150.3099,-150.3100
2.0880,-150.3101,-150.3100
2.0920,-150.3098,-150.3100
2.0960,-150.3100,-150.3100
2.1000,-150.3098,-150.3100
2.1040,-150.3101,-150.3100
2.1080,-150.3099,-150.3100
2.1120,-150.3102,-150.3100
2.1160,-150.3099,-150.3100
2.1200,-150.3101,-150.3100
2.1240,-150.3099,-150.3100
2.1280,-150.3101,-150.3100
2.1320,-150.3099,-150.3100
2.1360,-150.3101,-150.3100
2.1400,-150.3099,-150.3100
2.1440,-150.3101,-150.3100
2.1480,-150.3099,-150.3100
2.1520,-150.3101,-150.3100
2.1560,-150.3099,-150.3100
2.1600,-150.3101,-150.3100
2.1640,-150.3099,-150.3100
2.1680,-150.3101,-150.3100
2.1720,-150.3099,-150.3100
2.1760,-150.3101,-150.3100
2.1800,-150.3099,-150.3100
2.1840,-150.3101,-150.3100
2.1880,-150.3099,-150.3100
2.1920,-150.3101,-150.3100
2.1960,-150.3099,-150.3100
2.2000,-150.3101,-150.3100
2.2040,-150.3099,-150.3100
2.2080,-150.3101,-150.3100
2.2120,-150.3099,-150.3100
2.2160,-150.3101,-150.3100
2.2200,-150.3099,-150.3100
2.2240,-150.3101,-150.3100
2.2280,-150.3099,-150.3100
2.2320,-150.3101,-150.3100
2.2360,-150.3099,-150.3100
2.2400,-150.3101,-150.3100
2.2440,-150.3100,-150.3100
2.2480,-150.3101,-150.3100
2.2520,-150.3099,-150.3100
2.2560,-150.3100,-150.3100
2.2600,-150.3098,-150.3100
2.2640,-150.3101,-150.3100
2.2680,-150.3098,-150.3100
2.2720,-150.3101,-150.3100
2.2760,-150.3099,-150.3100
2.2800,-150.3101,-150.3100
2.2840,-150.3099,-150.3100
2.2880,-150.3101,-150.3100
2.2920,-150.3099,-150.3100
2.2960,-150.3101,-150.3100
2.3000,-150.3099,-150.3100
2.3040,-150.3101,-150.3100
2.3080,-150.3099,-150.3100
2.3120,-150.3101,-150.3100
2.3160,-150.3099,-150.3100
2.3200,-150.3102,-150.3100
2.3240,-150.3099,-150.3100
2.3280,-150.3101,-150.3100
2.3320,-150.3098,-150.3100
2.3360,-150.3101,-150.3100
2.3400,-150.3099,-150.3100
2.3440,-150.3102,-150.3100
2.3480,-150.3099,-150.3100
2.3520,-150.3100,-150.3100
2.3560,-150.3098,-150.3100
2.3600,-150.3101,-150.3100
2.3640,-150.3098,-150.3100
2.3680,-150.3101,-150.3100
2.3720,-150.3099,-150.3100
2.3760,-150.3101,-150.3100
2.3800,-150.3099,-150.3100
2.3840,-150.3101,-150.3100
2.3880,-150.3099,-150.3100
2.3920,-150.3101,-150.3100
2.3960,-150.3101,-150.3100
2.4000,-150.3101,-150.3100
2.4040,-150.3099,-150.3100
2.4080,-150.3101,-150.3100
2.4120,-150.3100,-150.3100
2.4160,-150.3101,-150.3100
2.4200,-150.3098,-150.3100
2.4240,-150.3101,-150.3100
2.4280,-150.3099,-150.3100
2.4320,-150.3101,-150.3100
2.4360,-150.3098,-150.3100
2.4400,-150.3101,-150.3100
2.4440,-150.3099,-150.3100
2.4480,-150.3101,-150.3100
2.4520,-150.3099,-150.3100
2.4560,-150.3101,-150.3100
2.4600,-150.3099,-150.3100
2.4640,-150.3100,-150.3100
2.4680,-150.3098,-150.3100
2.4720,-150.3101,-150.3100
2.4760,-150.3100,-150.3100
2.4800,-150.3101,-150.3100
2.4840,-150.3099,-150.3100
2.4880,-150.3101,-150.3100
2.4920,-150.3100,-150.3100
2.4960,-150.3101,-150.3100
2.5000,-150.3099,-150.3100
2.5040,-150.3101,-150.3100
2.5080,-150.3098,-150.3100
2.5120,-150.3101,-150.3100
2.5160,-150.3099,-150.3100
2.5200,-150.3101,-150.3100
2.5240,-150.3099,-150.3100
2.5280,-150.3101,-150.3100
2.5320,-150.3099,-150.3100
2.5360,-150.3101,-150.3100
2.5400,-150.3099,-150.3100
2.5440,-150.3101,-150.3100
2.5480,-150.3099,-150.3100
2.5520,-150.3101,-150.3100
2.5560,-150.3099,-150.3100
2.5600,-150.3100,-150.3100
2.5640,-150.3098,-150.3100
2.5680,-150.3101,-150.3100
2.5720,-150.3099,-150.3100
2.5760,-150.3102,-150.3100
2.5800,-150.3099,-150.3100
2.5840,-150.3101,-150.3100
2.5880,-150.3100,-150.3100
2.5920,-150.3101,-150.3100
2.5960,-150.3099,-150.3100
2.6000,-150.3101,-150.3100
2.6040,-150.3098,-150.3100
2.6080,-150.3101,-150.3100
2.6120,-150.3099,-150.3100
2.6160,-150.3101,-150.3100
2.6200,-150.3100,-150.3100
2.6240,-150.3101,-150.3100
2.6280,-150.3099,-150.3100
2.6320,-150.3101,-150.3100
2.6360,-150.3098,-150.3100
2.6400,-150.3101,-150.3100
2.6440,-150.3100,-150.3100
2.6480,-150.3102,-150.3100
2.6520,-150.3099,-150.3100
2.6560,-150.3101,-150.3100
2.6600,-150.3100,-150.3100
2.6640,-150.3101,-150.3100
2.6680,-150.3099,-150.3100
2.6720,-150.3100,-150.3100
2.6760,-150.3098,-150.3100
2.6800,-150.3101,-150.3100
2.6840,-150.3099,-150.3100
2.6880,-150.3101,-150.3100
2.6920,-150.3099,-150.3100
2.6960,-150.3101,-150.3100
2.7000,-150.3099,-150.3100
2.7040,-150.3101,-150.3100
2.7080,-150.3099,-150.3100
2.7120,-150.3102,-150.3100
2.7160,-150.3099,-150.3100
2.7200,-150.3101,-150.3100
2.7240,-150.3100,-150.3100
2.7280,-150.3101,-150.3100
2.7320,-150.3099,-150.3100
2.7360,-150.3101,-150.3100
2.7400,-150.3099,-150.3100
2.7440,-150.3101,-150.3100
2.7480,-150.3099,-150.3100
2.7520,-150.3101,-150.3100
2.7560,-150.3099,-150.3100
2.7600,-150.3101,-150.3100
2.7640,-150.3098,-150.3100
2.7680,-150.3101,-150.3100
2.7720,-150.3099,-150.3100
2.7760,-150.3101,-150.3100
2.7800,-150.3099,-150.3100
2.7840,-150.3101,-150.3100
2.7880,-150.3099,-150.3100
2.7920,-150.3101,-150.3100
2.7960,-150.3099,-150.3100
2.8000,-150.3101,-150.3100
2.8040,-150.3099,-150.3100
2.8080,-150.3101,-150.3100
2.8120,-150.3100,-150.3100
2.8160,-150.3101,-150.3100
2.8200,-150.3099,-150.3100
2.8240,-150.3100,-150.3100
2.8280,-150.3099,-150.3100
2.8320,-150.3101,-150.3100
2.8360,-150.3099,-150.3100
2.8400,-150.3101,-150.3100
2.8440,-150.3099,-150.3100
2.8480,-150.3100,-150.3100
2.8520,-150.3098,-150.3100
2.8560,-150.3101,-150.3100
2.8600,-150.3099,-150.3100
2.8640,-150.3101,-150.3100
2.8680,-150.3099,-150.3100
2.8720,-150.3101,-150.3100
2.8760,-150.3099,-150.3100
2.8800,-150.3100,-150.3100
2.8840,-150.3099,-150.3100
2.8880,-150.3101,-150.3100
2.8920,-150.3099,-150.3100
2.8960,-150.3101,-150.3100
2.9000,-150.3099,-150.3100
2.9040,-150.3101,-150.3100
2.9080,-150.3099,-150.3100
2.9120,-150.3101,-150.3100
2.9160,-150.3099,-150.3100
2.9200,-150.3101,-150.3100
2.9240,-150.3101,-150.3100
2.9280,-150.3101,-150.3100
2.9320,-150.3098,-150.3100
2.9360,-150.3100,-150.3100
2.9400,-150.3099,-150.3100
2.9440,-150.3101,-150.3100
2.9480,-150.3099,-150.3100
2.9520,-150.3101,-150.3100
2.9560,-150.3099,-150.3100
2.9600,-150.3100,-150.3100
2.9640,-150.3098,-150.3100
2.9680,-150.3101,-150.3100
2.9720,-150.3100,-150.3100
2.9760,-150.3102,-150.3100
2.9800,-150.3099,-150.3100
2.9840,-150.3101,-150.3100
2.9880,-150.3100,-150.3100
2.9920,-150.3101,-150.3100
2.9960,-150.3099,-150.3100
3.0000,-150.3101,-150.3100
3.0040,-150.3099,-150.3100
3.0080,-150.3101,-150.3100
3.0120,-150.3099,-150.3100
3.0160,-150.3101,-150.3100
3.0200,-150.3099,-150.3100
3.0240,-150.3101,-150.3100
3.0280,-150.3099,-150.3100
3.0320,-150.3101,-150.3100
3.0360,-150.3099,-150.3100
3.0400,-150.3101,-150.3100
3.0440,-150.3099,-150.3100
3.0480,-150.3101,-150.3100
3.0520,-150.3099,-150.3100
3.0560,-150.3101,-150.3100
3.0600,-150.3100,-150.3100
3.0640,-150.3101,-150.3100
3.0680,-150.3099,-150.3100
3.0720,-150.3101,-150.3100
3.0760,-150.3099,-150.3100
3.0800,-150.3101,-150.3100
3.0840,-150.3099,-150.3100
3.0880,-150.3100,-150.3100
3.0920,-150.3098,-150.3100
3.0960,-150.3101,-150.3100
3.1000,-150.3099,-150.3100
3.1040,-150.3101,-150.3100
3.1080,-150.3100,-150.3100
3.1120,-150.3102,-150.3100
3.1160,-150.3099,-150.3100
3.1200,-150.3101,-150.3100
3.1240,-150.3100,-150.3100
3.1280,-150.3101,-150.3100
3.1320,-150.3099,-150.3100
3.1360,-150.3100,-150.3100
3.1400,-150.3098,-150.3100
3.1440,-150.3101,-150.3100
3.1480,-150.3099,-150.3100
3.1520,-150.3101,-150.3100
3.1560,-150.3100,-150.3100
3.1600,-150.3102,-150.3100
3.1640,-150.3099,-150.3100
3.1680,-150.3101,-150.3100
3.1720,-150.3099,-150.3100
3.1760,-150.3101,-150.3100
3.1800,-150.3099,-150.3100
3.1840,-150.3101,-150.3100
3.1880,-150.3099,-150.3100
3.1920,-150.3102,-150.3100
3.1960,-150.3099,-150.3100
3.2000,-150.3100,-150.3100
3.2040,-150.3098,-150.3100
3.2080,-150.3101,-150.3100
3.2120,-150.3099,-150.3100
3.2160,-150.3101,-150.3100
3.2200,-150.3099,-150.3100
3.2240,-150.3101,-150.3100
3.2280,-150.3099,-150.3100
3.2320,-150.3102,-150.3100
3.2360,-150.3099,-150.3100
3.2400,-150.3101,-150.3100
3.2440,-150.3100,-150.3100
3.2480,-150.3101,-150.3100
3.2520,-150.3098,-150.3100
3.2560,-150.3101,-150.3100
3.2600,-150.3098,-150.3100
3.2640,-150.3101,-150.3100
3.2680,-150.3098,-150.3100
3.2720,-150.3101,-150.3100
3.2760,-150.3099,-150.3100
