t_mono_s,source,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad
4352.643435,sim,1.409690,-0.083431,-2.646574,1.201228,-1.595824,0.329316
4352.647302,sim,1.409693,-0.083442,-2.646575,1.201209,-1.595811,0.329300
4352.651340,sim,1.409617,-0.083429,-2.646575,1.201221,-1.597586,0.329312
4352.655238,sim,1.409551,-0.083438,-2.646576,1.201208,-1.599524,0.329301
4352.659433,sim,1.409482,-0.083418,-2.646577,1.201218,-1.601644,0.329314
4352.663338,sim,1.409425,-0.083443,-2.646575,1.201210,-1.603885,0.329303
4352.667304,sim,1.409365,-0.083438,-2.646573,1.201227,-1.606272,0.329317
4352.671273,sim,1.409313,-0.083450,-2.646574,1.201210,-1.608741,0.329302
4352.675414,sim,1.409262,-0.083439,-2.646573,1.201224,-1.611319,0.329316
4352.679668,sim,1.409264,-0.083444,-2.646574,1.201209,-1.611309,0.329304
4352.683321,sim,1.409218,-0.083434,-2.646574,1.201221,-1.613984,0.329317
4352.687259,sim,1.409181,-0.083436,-2.646575,1.201208,-1.616757,0.329307
4352.691403,sim,1.409145,-0.083415,-2.646577,1.201219,-1.619651,0.329321
4352.695339,sim,1.409119,-0.083444,-2.646574,1.201212,-1.622608,0.329309
4352.699337,sim,1.409090,-0.083422,-2.646576,1.201219,-1.625664,0.329321
4352.703313,sim,1.409095,-0.083453,-2.646573,1.201211,-1.625650,0.329307
4352.707398,sim,1.409068,-0.083423,-2.646576,1.201219,-1.628802,0.329321
4352.711347,sim,1.409056,-0.083446,-2.646574,1.201208,-1.632036,0.329309
4352.715321,sim,1.409038,-0.083441,-2.646573,1.201224,-1.635386,0.329323
4352.719357,sim,1.409030,-0.083445,-2.646573,1.201213,-1.638796,0.329314
4352.723285,sim,1.409018,-0.083437,-2.646573,1.201225,-1.642285,0.329326
4352.727291,sim,1.409015,-0.083446,-2.646574,1.201209,-1.645800,0.329312
4352.731294,sim,1.409008,-0.083446,-2.646573,1.201224,-1.649367,0.329325
4352.735270,sim,1.409008,-0.083455,-2.646572,1.201214,-1.652933,0.329315
4352.739323,sim,1.409004,-0.083422,-2.646576,1.201223,-1.656523,0.329332
4352.743283,sim,1.409008,-0.083439,-2.646576,1.201206,-1.656508,0.329314
4352.747236,sim,1.409004,-0.083425,-2.646576,1.201222,-1.660148,0.329332
4352.751256,sim,1.409007,-0.083438,-2.646577,1.201203,-1.663863,0.329315
4352.755315,sim,1.409003,-0.083432,-2.646576,1.201220,-1.667694,0.329331
4352.759379,sim,1.409007,-0.083440,-2.646575,1.201210,-1.671580,0.329322
4352.763265,sim,1.409004,-0.083439,-2.646575,1.201221,-1.675541,0.329332
4352.767308,sim,1.409007,-0.083446,-2.646575,1.201209,-1.675531,0.329320
4352.771372,sim,1.409004,-0.083430,-2.646576,1.201221,-1.679571,0.329336
4352.775339,sim,1.409008,-0.083436,-2.646576,1.201205,-1.683667,0.329323
4352.779498,sim,1.409005,-0.083414,-2.646578,1.201217,-1.687852,0.329339
4352.783331,sim,1.409010,-0.083444,-2.646575,1.201209,-1.692054,0.329327
4352.787354,sim,1.409005,-0.083419,-2.646578,1.201215,-1.696310,0.329339
4352.791414,sim,1.409011,-0.083444,-2.646575,1.201208,-1.700550,0.329328
4352.795305,sim,1.409005,-0.083422,-2.646577,1.201215,-1.700563,0.329340
4352.799392,sim,1.409011,-0.083447,-2.646575,1.201207,-1.704754,0.329329
4352.803445,sim,1.409006,-0.083424,-2.646577,1.201215,-1.708875,0.329342
4352.807354,sim,1.409012,-0.083452,-2.646574,1.201204,-1.712871,0.329328
4352.811242,sim,1.409006,-0.083429,-2.646577,1.201214,-1.716800,0.329343
4352.815261,sim,1.409012,-0.083447,-2.646574,1.201208,-1.720605,0.329335
4352.819460,sim,1.409007,-0.083427,-2.646577,1.201213,-1.724332,0.329346
4352.823296,sim,1.409012,-0.083451,-2.646575,1.201202,-1.727933,0.329332
4352.827308,sim,1.409007,-0.083426,-2.646577,1.201211,-1.727948,0.329346
4352.831276,sim,1.409013,-0.083448,-2.646575,1.201204,-1.731501,0.329336
4352.835291,sim,1.409007,-0.083427,-2.646577,1.201210,-1.735074,0.329348
4352.839385,sim,1.409013,-0.083449,-2.646575,1.201200,-1.738614,0.329335
4352.843253,sim,1.409008,-0.083425,-2.646578,1.201207,-1.742169,0.329349
4352.847287,sim,1.409014,-0.083449,-2.646575,1.201199,-1.745680,0.329336
4352.851360,sim,1.409008,-0.083426,-2.646578,1.201206,-1.749198,0.329349
4352.855369,sim,1.409014,-0.083449,-2.646576,1.201197,-1.752663,0.329337
4352.859453,sim,1.409008,-0.083427,-2.646578,1.201203,-1.752675,0.329348
4352.863336,sim,1.409015,-0.083454,-2.646575,1.201196,-1.756155,0.329336
4352.867465,sim,1.409008,-0.083426,-2.646578,1.201206,-1.759716,0.329353
4352.871389,sim,1.409015,-0.083445,-2.646577,1.201193,-1.763286,0.329337
4352.875366,sim,1.409009,-0.083426,-2.646579,1.201203,-1.766920,0.329352
4352.879628,sim,1.409015,-0.083450,-2.646576,1.201194,-1.770549,0.329338
4352.883631,sim,1.409010,-0.083431,-2.646579,1.201201,-1.770561,0.329348
4352.887501,sim,1.409015,-0.083447,-2.646577,1.201193,-1.774234,0.329338
4352.891357,sim,1.409010,-0.083427,-2.646580,1.201202,-1.777986,0.329352
4352.895347,sim,1.409016,-0.083451,-2.646577,1.201193,-1.781742,0.329338
4352.899490,sim,1.409010,-0.083429,-2.646580,1.201202,-1.785546,0.329352
4352.903372,sim,1.409016,-0.083450,-2.646577,1.201192,-1.789322,0.329338
4352.907318,sim,1.409010,-0.083423,-2.646581,1.201202,-1.793115,0.329354
4352.911343,sim,1.409017,-0.083446,-2.646579,1.201192,-1.796842,0.329338
4352.915353,sim,1.409010,-0.083426,-2.646581,1.201201,-1.796857,0.329353
4352.919476,sim,1.409017,-0.083452,-2.646578,1.201189,-1.800535,0.329335
4352.923390,sim,1.409010,-0.083422,-2.646582,1.201205,-1.804202,0.329357
4352.927346,sim,1.409018,-0.083466,-2.646576,1.201195,-1.807768,0.329337
4352.931405,sim,1.409009,-0.083423,-2.646583,1.201200,-1.811323,0.329353
4352.935388,sim,1.409019,-0.083466,-2.646577,1.201194,-1.814776,0.329337
4352.939423,sim,1.409009,-0.083421,-2.646584,1.201199,-1.818208,0.329352
4352.943360,sim,1.409019,-0.083462,-2.646578,1.201195,-1.821537,0.329338
4352.947390,sim,1.409009,-0.083422,-2.646584,1.201199,-1.821556,0.329352
4352.951398,sim,1.409019,-0.083461,-2.646579,1.201194,-1.824841,0.329338
4352.955271,sim,1.409009,-0.083416,-2.646585,1.201200,-1.828141,0.329354
4352.959464,sim,1.409019,-0.083459,-2.646580,1.201195,-1.831369,0.329339
4352.963380,sim,1.409009,-0.083417,-2.646586,1.201198,-1.834606,0.329353
4352.967334,sim,1.409019,-0.083457,-2.646581,1.201196,-1.837768,0.329341
4352.971270,sim,1.409009,-0.083415,-2.646588,1.201199,-1.840926,0.329353
4352.975520,sim,1.409019,-0.083460,-2.646582,1.201193,-1.840904,0.329337
4352.979564,sim,1.409009,-0.083417,-2.646589,1.201198,-1.844018,0.329352
4352.983366,sim,1.409019,-0.083462,-2.646583,1.201194,-1.847042,0.329338
4352.987329,sim,1.409009,-0.083416,-2.646591,1.201197,-1.850065,0.329352
4352.991328,sim,1.409020,-0.083448,-2.646589,1.201186,-1.853011,0.329333
4352.995361,sim,1.409010,-0.083422,-2.646595,1.201201,-1.855970,0.329355
4352.999453,sim,1.409018,-0.083444,-2.646595,1.201188,-1.858866,0.329337
4353.003346,sim,1.409010,-0.083423,-2.646600,1.201203,-1.861784,0.329357
4353.007336,sim,1.409019,-0.083466,-2.646594,1.201195,-1.861760,0.329339
4353.011391,sim,1.409009,-0.083435,-2.646603,1.201204,-1.864698,0.329355
4353.015400,sim,1.409019,-0.083459,-2.646606,1.201189,-1.867645,0.329334
4353.019439,sim,1.409010,-0.083411,-2.646620,1.201198,-1.870674,0.329355
4353.023296,sim,1.409021,-0.083447,-2.646625,1.201184,-1.873676,0.329332
4353.027400,sim,1.409011,-0.083424,-2.646639,1.201199,-1.876735,0.329353
4353.031340,sim,1.409020,-0.083467,-2.646644,1.201193,-1.879749,0.329337
4353.035285,sim,1.409011,-0.083436,-2.646661,1.201203,-1.882791,0.329354
4353.039399,sim,1.409021,-0.083444,-2.646661,1.201181,-1.882770,0.329329
4353.043357,sim,1.409011,-0.083414,-2.646679,1.201202,-1.885803,0.329360
4353.047355,sim,1.409022,-0.083453,-2.646689,1.201183,-1.888764,0.329330
4353.051373,sim,1.409010,-0.083421,-2.646710,1.201203,-1.891766,0.329359
4353.055314,sim,1.409021,-0.083450,-2.646723,1.201186,-1.894691,0.329334
4353.059515,sim,1.409011,-0.083423,-2.646744,1.201201,-1.897642,0.329357
4353.063298,sim,1.409020,-0.083466,-2.646738,1.201195,-1.897619,0.329339
4353.067318,sim,1.409012,-0.083422,-2.646762,1.201194,-1.900558,0.329349
4353.071278,sim,1.409022,-0.083448,-2.646777,1.201187,-1.903475,0.329335
4353.075347,sim,1.409010,-0.083421,-2.646799,1.201202,-1.906436,0.329359
4353.079623,sim,1.409022,-0.083448,-2.646813,1.201184,-1.909345,0.329333
4353.083275,sim,1.409012,-0.083428,-2.646833,1.201201,-1.912293,0.329356
4353.087273,sim,1.409021,-0.083451,-2.646847,1.201186,-1.915179,0.329334
4353.091361,sim,1.409012,-0.083427,-2.646867,1.201198,-1.918084,0.329353
4353.095385,sim,1.409020,-0.083447,-2.646864,1.201188,-1.918067,0.329338
4353.099309,sim,1.409012,-0.083425,-2.646882,1.201201,-1.920975,0.329357
4353.103335,sim,1.409023,-0.083457,-2.646890,1.201182,-1.923869,0.329329
4353.107331,sim,1.409010,-0.083424,-2.646906,1.201203,-1.926850,0.329361
4353.111350,sim,1.409022,-0.083452,-2.646912,1.201181,-1.929790,0.329330
4353.115338,sim,1.409011,-0.083424,-2.646925,1.201199,-1.932801,0.329357
4353.119359,sim,1.409021,-0.083467,-2.646925,1.201192,-1.935770,0.329339
4353.123409,sim,1.409011,-0.083423,-2.646938,1.201195,-1.938786,0.329353
4353.127333,sim,1.409022,-0.083447,-2.646934,1.201183,-1.938765,0.329334
4353.131259,sim,1.409011,-0.083426,-2.646942,1.201199,-1.941795,0.329357
4353.135283,sim,1.409021,-0.083451,-2.646942,1.201186,-1.944803,0.329337
4353.139367,sim,1.409013,-0.083434,-2.646948,1.201197,-1.947861,0.329353
4353.143438,sim,1.409021,-0.083452,-2.646948,1.201184,-1.950890,0.329335
4353.147255,sim,1.409011,-0.083425,-2.646953,1.201197,-1.953953,0.329357
4353.151285,sim,1.409021,-0.083452,-2.646950,1.201183,-1.956958,0.329335
4353.155322,sim,1.409011,-0.083427,-2.646954,1.201198,-1.956981,0.329357
4353.159415,sim,1.409021,-0.083452,-2.646951,1.201182,-1.959948,0.329334
4353.163321,sim,1.409011,-0.083428,-2.646955,1.201195,-1.962906,0.329355
4353.167254,sim,1.409022,-0.083455,-2.646952,1.201180,-1.965770,0.329332
4353.171362,sim,1.409009,-0.083425,-2.646956,1.201199,-1.968638,0.329362
4353.175265,sim,1.409023,-0.083456,-2.646951,1.201179,-1.971407,0.329331
4353.179490,sim,1.409009,-0.083425,-2.646956,1.201198,-1.974196,0.329362
4353.183387,sim,1.409022,-0.083456,-2.646951,1.201178,-1.976890,0.329332
4353.187370,sim,1.409009,-0.083425,-2.646955,1.201198,-1.976920,0.329363
4353.191387,sim,1.409022,-0.083454,-2.646951,1.201177,-1.979626,0.329331
4353.195365,sim,1.409009,-0.083443,-2.646951,1.201204,-1.982443,0.329368
4353.199371,sim,1.409022,-0.083451,-2.646950,1.201172,-1.985243,0.329329
4353.203399,sim,1.409008,-0.083437,-2.646952,1.201204,-1.988142,0.329373
4353.207375,sim,1.409020,-0.083447,-2.646950,1.201174,-1.991002,0.329337
4353.211266,sim,1.409012,-0.083423,-2.646954,1.201188,-1.993930,0.329361
4353.215347,sim,1.409019,-0.083467,-2.646946,1.201189,-1.996824,0.329356
4353.219447,sim,1.409009,-0.083418,-2.646954,1.201186,-1.996842,0.329363
4353.223346,sim,1.409022,-0.083463,-2.646947,1.201182,-1.999773,0.329352
4353.227315,sim,1.409007,-0.083414,-2.646954,1.201191,-2.002826,0.329380
4353.231278,sim,1.409024,-0.083449,-2.646949,1.201170,-2.005883,0.329353
4353.235296,sim,1.409007,-0.083443,-2.646949,1.201199,-2.009057,0.329399
4353.239438,sim,1.409020,-0.083448,-2.646948,1.201168,-2.012217,0.329370
4353.243334,sim,1.409010,-0.083420,-2.646954,1.201187,-2.012246,0.329400
4353.247273,sim,1.409021,-0.083470,-2.646945,1.201177,-2.015462,0.329388
4353.251439,sim,1.409006,-0.083416,-2.646953,1.201185,-2.018793,0.329425
4353.255329,sim,1.409022,-0.083448,-2.646949,1.201164,-2.022102,0.329412
4353.259300,sim,1.409009,-0.083424,-2.646953,1.201175,-2.025485,0.329451
4353.263331,sim,1.409020,-0.083467,-2.646946,1.201164,-2.028821,0.329452
4353.267362,sim,1.409008,-0.083425,-2.646952,1.201167,-2.032188,0.329492
4353.271257,sim,1.409021,-0.083446,-2.646949,1.201143,-2.035470,0.329488
4353.275340,sim,1.409009,-0.083425,-2.646953,1.201161,-2.035495,0.329514
4353.279501,sim,1.409021,-0.083470,-2.646946,1.201141,-2.038735,0.329517
4353.283297,sim,1.409005,-0.083419,-2.646954,1.201137,-2.042006,0.329577
4353.287329,sim,1.409023,-0.083452,-2.646949,1.201091,-2.045180,0.329577
4353.291283,sim,1.409006,-0.083443,-2.646950,1.201094,-2.048390,0.329661
4353.295274,sim,1.409020,-0.083449,-2.646949,1.201028,-2.051507,0.329667
4353.299377,sim,1.409007,-0.083421,-2.646954,1.201011,-2.054655,0.329753
4353.303344,sim,1.409022,-0.083456,-2.646949,1.200942,-2.057703,0.329770
4353.307244,sim,1.409005,-0.083443,-2.646951,1.200976,-2.057739,0.329816
4353.311338,sim,1.409020,-0.083446,-2.646950,1.200889,-2.060793,0.329832
4353.315405,sim,1.409006,-0.083443,-2.646951,1.200858,-2.063947,0.329943
4353.319441,sim,1.409019,-0.083449,-2.646950,1.200754,-2.067064,0.329977
4353.323445,sim,1.409005,-0.083436,-2.646952,1.200704,-2.070266,0.330102
4353.327403,sim,1.409019,-0.083449,-2.646950,1.200581,-2.073407,0.330144
4353.331379,sim,1.409005,-0.083439,-2.646952,1.200515,-2.076618,0.330278
4353.335383,sim,1.409020,-0.083449,-2.646950,1.200378,-2.079755,0.330327
4353.339395,sim,1.409002,-0.083437,-2.646952,1.200310,-2.082954,0.330484
4353.343325,sim,1.409021,-0.083449,-2.646950,1.200268,-2.082911,0.330425
4353.347341,sim,1.409003,-0.083438,-2.646952,1.200192,-2.086077,0.330585
4353.351414,sim,1.409018,-0.083448,-2.646951,1.200034,-2.089129,0.330650
4353.355357,sim,1.409004,-0.083438,-2.646953,1.199931,-2.092209,0.330807
4353.360075,sim,1.409019,-0.083449,-2.646952,1.199754,-2.095188,0.330880
4353.363421,sim,1.409002,-0.083438,-2.646954,1.199645,-2.098210,0.331060
4353.367430,sim,1.409017,-0.083448,-2.646952,1.199611,-2.098175,0.331013
4353.371355,sim,1.409003,-0.083438,-2.646954,1.199479,-2.101207,0.331190
4353.375329,sim,1.409018,-0.083445,-2.646953,1.199269,-2.104234,0.331293
4353.379938,sim,1.409003,-0.083439,-2.646956,1.199108,-2.107378,0.331499
4353.383498,sim,1.409017,-0.083449,-2.646954,1.198866,-2.110502,0.331627
4353.387427,sim,1.409003,-0.083438,-2.646958,1.198671,-2.113729,0.331853
4353.391377,sim,1.409018,-0.083445,-2.646957,1.198398,-2.116921,0.332003
4353.395460,sim,1.409003,-0.083440,-2.646960,1.198178,-2.120204,0.332256
4353.399476,sim,1.409017,-0.083449,-2.646957,1.198146,-2.120170,0.332211
4353.403405,sim,1.409003,-0.083439,-2.646961,1.197902,-2.123486,0.332482
4353.407389,sim,1.409018,-0.083448,-2.646960,1.197572,-2.126779,0.332694
4353.411443,sim,1.409003,-0.083439,-2.646963,1.197282,-2.130167,0.333020
4353.415652,sim,1.409018,-0.083449,-2.646962,1.196910,-2.133506,0.333282
4353.419492,sim,1.409003,-0.083439,-2.646966,1.196584,-2.136917,0.333654
4353.423370,sim,1.409018,-0.083449,-2.646964,1.196182,-2.140254,0.333956
4353.427560,sim,1.409002,-0.083439,-2.646968,1.195831,-2.143638,0.334364
4353.431517,sim,1.409020,-0.083449,-2.646966,1.195794,-2.143601,0.334311
4353.435390,sim,1.408999,-0.083439,-2.646969,1.195440,-2.146980,0.334767
4353.439565,sim,1.409020,-0.083449,-2.646968,1.194975,-2.150265,0.335137
4353.443485,sim,1.409001,-0.083440,-2.646970,1.194581,-2.153626,0.335676
4353.447461,sim,1.409018,-0.083447,-2.646969,1.194088,-2.156892,0.336134
4353.451425,sim,1.409001,-0.083442,-2.646972,1.193655,-2.160208,0.336731
4353.455470,sim,1.409017,-0.083451,-2.646969,1.193622,-2.160173,0.336682
4353.459564,sim,1.409001,-0.083441,-2.646972,1.193166,-2.163486,0.337318
4353.463513,sim,1.409019,-0.083450,-2.646971,1.192616,-2.166742,0.337902
4353.467477,sim,1.408999,-0.083442,-2.646972,1.192125,-2.170085,0.338651
4353.471523,sim,1.409016,-0.083451,-2.646971,1.191536,-2.173351,0.339326
4353.475553,sim,1.409000,-0.083442,-2.646973,1.190999,-2.176679,0.340143
4353.479893,sim,1.409018,-0.083451,-2.646972,1.190376,-2.179923,0.340891
4353.483457,sim,1.408998,-0.083442,-2.646973,1.189822,-2.183223,0.341792
4353.487495,sim,1.409016,-0.083452,-2.646971,1.189785,-2.183186,0.341737
4353.491506,sim,1.408999,-0.083442,-2.646974,1.189195,-2.186490,0.342670
4353.495567,sim,1.409018,-0.083451,-2.646973,1.188493,-2.189764,0.343557
4353.499554,sim,1.408997,-0.083443,-2.646975,1.187838,-2.193153,0.344621
4353.503514,sim,1.409015,-0.083452,-2.646975,1.187071,-2.196491,0.345613
4353.507463,sim,1.408998,-0.083442,-2.646979,1.186345,-2.199918,0.346752
4353.511500,sim,1.409016,-0.083449,-2.646978,1.185526,-2.203288,0.347824
4353.515457,sim,1.408997,-0.083440,-2.646983,1.184760,-2.206733,0.349034
4353.519599,sim,1.409018,-0.083450,-2.646981,1.184715,-2.206690,0.348967
4353.523604,sim,1.408994,-0.083445,-2.646985,1.183938,-2.210160,0.350224
4353.527538,sim,1.409018,-0.083450,-2.646986,1.183027,-2.213559,0.351351
4353.531489,sim,1.408994,-0.083444,-2.646991,1.182199,-2.217071,0.352657
4353.535479,sim,1.409018,-0.083453,-2.646992,1.181245,-2.220492,0.353821
4353.539699,sim,1.408994,-0.083443,-2.646998,1.180378,-2.224003,0.355149
4353.543534,sim,1.409019,-0.083449,-2.647001,1.179396,-2.227407,0.356327
4353.547458,sim,1.408994,-0.083444,-2.647002,1.179450,-2.227455,0.356408
4353.551498,sim,1.409019,-0.083450,-2.647005,1.178464,-2.230818,0.357576
4353.555543,sim,1.408996,-0.083445,-2.647011,1.177587,-2.234218,0.358883
