t_rel_s,sim_joint5_deg,real_joint5_deg
0.3440,-89.9928,-90.0001
0.3480,-89.9929,-90.0001
0.3520,-89.9927,-90.0001
0.3560,-89.9929,-90.0001
0.3600,-89.9927,-90.0001
0.3640,-89.9929,-90.0001
0.3680,-89.9927,-90.0001
0.3720,-89.9929,-90.0001
0.3760,-89.9928,-90.0001
0.3800,-89.9929,-90.0001
0.3840,-89.9928,-90.0001
0.3880,-89.9929,-90.0001
0.3920,-89.9928,-90.0001
0.3960,-89.9929,-90.0001
0.4000,-89.9927,-90.0001
0.4040,-89.9929,-90.0001
0.4080,-89.9928,-90.0001
0.4120,-89.9929,-90.0001
0.4160,-89.9928,-90.0001
0.4200,-89.9929,-90.0001
0.4240,-89.9928,-90.0001
0.4280,-89.9929,-90.0001
0.4320,-89.9927,-90.0001
0.4360,-89.9929,-90.0001
0.4400,-89.9928,-90.0001
0.4440,-89.9929,-90.0001
0.4480,-89.9927,-90.0001
0.4520,-89.9929,-90.0001
0.4560,-89.9928,-90.0001
0.4600,-89.9929,-90.0001
0.4640,-89.9927,-90.0001
0.4680,-89.9929,-90.0001
0.4720,-89.9927,-90.0001
0.4760,-89.9929,-90.0001
0.4800,-89.9927,-90.0001
0.4840,-89.9929,-90.0001
0.4880,-89.9928,-90.0001
0.4920,-89.9929,-90.0001
0.4960,-89.9928,-90.0001
0.5000,-89.9929,-90.0001
0.5040,-89.9927,-90.0001
0.5080,-89.9929,-90.0001
0.5120,-89.9928,-90.0001
0.5160,-89.9929,-90.0001
0.5200,-89.9928,-90.0001
0.5240,-89.9929,-90.0001
0.5280,-89.9927,-90.0001
0.5320,-89.9928,-90.0001
0.5360,-89.9927,-90.0001
0.5400,-89.9929,-90.0001
0.5440,-89.9927,-90.0001
0.5480,-89.9929,-90.0001
0.5520,-89.9927,-90.0001
0.5560,-89.9929,-90.0001
0.5600,-89.9928,-90.0001
0.5640,-89.9929,-90.0001
0.5680,-89.9928,-90.0001
0.5720,-89.9929,-90.0001
0.5760,-89.9927,-90.0001
0.5800,-89.9929,-90.0001
0.5840,-89.9928,-90.0001
0.5880,-89.9929,-90.0001
0.5920,-89.9928,-90.0001
0.5960,-89.9929,-90.0001
0.6000,-89.9927,-90.0001
0.6040,-89.9929,-90.0001
0.6080,-89.9927,-90.0001
0.6120,-89.9929,-90.0001
0.6160,-89.9928,-90.0001
0.6200,-89.9929,-90.0001
0.6240,-89.9927,-90.0001
0.6280,-89.9929,-90.0001
0.6320,-89.9927,-90.0001
0.6360,-89.9929,-90.0001
0.6400,-89.9928,-90.0001
0.6440,-89.9929,-90.0001
0.6480,-89.9928,-90.0001
0.6520,-89.9929,-90.0001
0.6560,-89.9928,-90.0001
0.6600,-89.9929,-90.0001
0.6640,-89.9928,-90.0001
0.6680,-89.9929,-90.0001
0.6720,-89.9927,-90.0001
0.6760,-89.9929,-90.0001
0.6800,-89.9928,-90.0001
0.6840,-89.9929,-90.0001
0.6880,-89.9927,-90.0001
0.6920,-89.9929,-90.0001
0.6960,-89.9927,-90.0001
0.7000,-89.9929,-90.0001
0.7040,-89.9928,-90.0001
0.7080,-89.9929,-90.0001
0.7120,-89.9928,-90.0001
0.7160,-89.9929,-90.0001
0.7200,-89.9927,-90.0001
0.7240,-89.9929,-90.0001
0.7280,-89.9928,-90.0001
0.7320,-89.9929,-90.0001
0.7360,-89.9928,-90.0001
0.7400,-89.9929,-90.0001
0.7440,-89.9927,-90.0001
0.7480,-89.9929,-90.0001
0.7520,-89.9928,-90.0001
0.7560,-89.9929,-90.0001
0.7600,-89.9927,-90.0001
0.7640,-89.9929,-90.0001
0.7680,-89.9928,-90.0001
0.7720,-89.9929,-90.0001
0.7760,-89.9927,-90.0001
0.7800,-89.9929,-90.0001
0.7840,-89.9928,-90.0001
0.7880,-89.9928,-90.0001
0.7920,-89.9928,-90.0001
0.7960,-89.9929,-90.0001
0.8000,-89.9927,-90.0001
0.8040,-89.9929,-90.0001
0.8080,-89.9928,-90.0001
0.8120,-89.9929,-90.0001
0.8160,-89.9928,-90.0001
0.8200,-89.9929,-90.0001
0.8240,-89.9928,-90.0001
0.8280,-89.9929,-90.0001
0.8320,-89.9928,-90.0001
0.8360,-89.9929,-90.0001
0.8400,-89.9927,-90.0001
0.8440,-89.9929,-90.0001
0.8480,-89.9927,-90.0001
0.8520,-89.9929,-90.0001
0.8560,-89.9928,-90.0001
0.8600,-89.9929,-90.0001
0.8640,-89.9927,-90.0001
0.8680,-89.9929,-90.0001
0.8720,-89.9928,-90.0001
0.8760,-89.9928,-90.0001
0.8800,-89.9927,-90.0001
0.8840,-89.9929,-90.0001
0.8880,-89.9927,-90.0001
0.8920,-89.9929,-90.0001
0.8960,-89.9928,-90.0001
0.9000,-89.9929,-90.0001
0.9040,-89.9928,-90.0001
0.9080,-89.9929,-90.0001
0.9120,-89.9927,-90.0001
0.9160,-89.9929,-90.0001
0.9200,-89.9928,-90.0001
0.9240,-89.9929,-90.0001
0.9280,-89.9928,-90.0001
0.9320,-89.9929,-90.0001
0.9360,-89.9927,-90.0001
0.9400,-89.9929,-90.0001
0.9440,-89.9928,-90.0001
0.9480,-89.9929,-90.0001
0.9520,-89.9927,-90.0001
0.9560,-89.9929,-90.0001
0.9600,-89.9927,-90.0001
0.9640,-89.9929,-90.0001
0.9680,-89.9927,-90.0001
0.9720,-89.9929,-90.0001
0.9760,-89.9927,-90.0001
0.9800,-89.9929,-90.0001
0.9840,-89.9928,-90.0001
0.9880,-89.9929,-90.0001
0.9920,-89.9928,-90.0001
0.9960,-89.9929,-90.0001
1.0000,-89.9928,-90.0001
1.0040,-89.9929,-90.0001
1.0080,-89.9927,-90.0001
1.0120,-89.9929,-90.0001
1.0160,-89.9928,-90.0001
1.0200,-89.9929,-90.0001
1.0240,-89.9927,-90.0001
1.0280,-89.9929,-90.0001
1.0320,-89.9928,-90.0001
1.0360,-89.9929,-90.0001
1.0400,-89.9928,-90.0001
1.0440,-89.9929,-90.0001
1.0480,-89.9928,-90.0001
1.0520,-89.9929,-90.0001
1.0560,-89.9927,-90.0001
1.0600,-89.9929,-90.0001
1.0640,-89.9928,-90.0001
1.0680,-89.9929,-90.0001
1.0720,-89.9928,-90.0001
1.0760,-89.9929,-90.0001
1.0800,-89.9927,-90.0001
1.0840,-89.9929,-90.0001
1.0880,-89.9927,-90.0001
1.0920,-89.9929,-90.0001
1.0960,-89.9928,-90.0001
1.1000,-89.9929,-90.0001
1.1040,-89.9928,-90.0001
1.1080,-89.9929,-90.0001
1.1120,-89.9927,-90.0001
1.1160,-89.9929,-90.0001
1.1200,-89.9928,-90.0001
1.1240,-89.9929,-90.0001
1.1280,-89.9928,-90.0001
1.1320,-89.9929,-90.0001
1.1360,-89.9928,-90.0001
1.1400,-89.9929,-90.0001
1.1440,-89.9928,-90.0001
1.1480,-89.9929,-90.0001
1.1520,-89.9927,-90.0001
1.1560,-89.9929,-90.0001
1.1600,-89.9928,-90.0001
1.1640,-89.9929,-90.0001
1.1680,-89.9928,-90.0001
1.1720,-89.9929,-90.0001
1.1760,-89.9928,-90.0001
1.1800,-89.9929,-90.0001
1.1840,-89.9928,-90.0001
1.1880,-89.9929,-90.0001
1.1920,-89.9928,-90.0001
1.1960,-89.9929,-90.0001
1.2000,-89.9928,-90.0001
1.2040,-89.9929,-90.0001
1.2080,-89.9927,-90.0001
1.2120,-89.9929,-90.0001
1.2160,-89.9927,-90.0001
1.2200,-89.9929,-90.0001
1.2240,-89.9928,-90.0001
1.2280,-89.9929,-90.0001
1.2320,-89.9927,-90.0001
1.2360,-89.9929,-90.0001
1.2400,-89.9927,-90.0001
1.2440,-89.9929,-90.0001
1.2480,-89.9927,-90.0001
1.2520,-89.9929,-90.0001
1.2560,-89.9928,-90.0001
1.2600,-89.9929,-90.0001
1.2640,-89.9928,-90.0001
1.2680,-89.9929,-90.0001
1.2720,-89.9928,-90.0001
1.2760,-89.9929,-90.0001
1.2800,-89.9928,-90.0001
1.2840,-89.9929,-90.0001
1.2880,-89.9928,-90.0001
1.2920,-89.9929,-90.0001
1.2960,-89.9927,-90.0001
1.3000,-89.9929,-90.0001
1.3040,-89.9928,-90.0001
1.3080,-89.9929,-90.0001
1.3120,-89.9928,-90.0001
1.3160,-89.9929,-90.0001
1.3200,-89.9928,-90.0001
1.3240,-89.9929,-90.0001
1.3280,-89.9927,-90.0001
1.3320,-89.9929,-90.0001
1.3360,-89.9927,-90.0001
1.3400,-89.9929,-90.0001
1.3440,-89.9927,-90.0001
1.3480,-89.9929,-90.0001
1.3520,-89.9928,-90.0001
1.3560,-89.9929,-90.0001
1.3600,-89.9927,-90.0001
1.3640,-89.9929,-90.0001
1.3680,-89.9928,-90.0001
1.3720,-89.9929,-90.0001
1.3760,-89.9928,-90.0001
1.3800,-89.9929,-90.0001
1.3840,-89.9928,-90.0001
1.3880,-89.9929,-90.0001
1.3920,-89.9928,-90.0001
1.3960,-89.9929,-90.0001
1.4000,-89.9927,-90.0001
1.4040,-89.9929,-90.0001
1.4080,-89.9928,-90.0001
1.4120,-89.9929,-90.0001
1.4160,-89.9928,-90.0001
1.4200,-89.9929,-90.0001
1.4240,-89.9928,-90.0001
1.4280,-89.9929,-90.0001
1.4320,-89.9928,-90.0001
1.4360,-89.9930,-90.0001
1.4400,-89.9929,-90.0001
1.4440,-89.9930,-90.0001
1.4480,-89.9929,-90.0001
1.4520,-89.9930,-90.0001
1.4560,-89.9929,-90.0001
1.4600,-89.9930,-90.0001
1.4640,-89.9929,-90.0001
1.4680,-89.9930,-90.0001
1.4720,-89.9929,-90.0001
1.4760,-89.9931,-90.0001
1.4800,-89.9929,-90.0001
1.4840,-89.9931,-90.0001
1.4880,-89.9930,-90.0001
1.4920,-89.9931,-90.0001
1.4960,-89.9930,-90.0001
1.5000,-89.9931,-90.0001
1.5040,-89.9930,-90.0001
1.5080,-89.9932,-90.0001
1.5120,-89.9933,-90.0001
1.5160,-89.9938,-90.0001
1.5200,-89.9942,-90.0001
1.5240,-89.9949,-90.0001
1.5280,-89.9953,-90.0001
1.5320,-89.9961,-90.0001
1.5360,-89.9967,-90.0001
1.5400,-89.9976,-90.0001
1.5440,-89.9980,-90.0001
1.5480,-89.9988,-90.0001
1.5520,-89.9991,-90.0001
1.5560,-89.9998,-90.0001
1.5600,-89.9999,-90.0001
1.5640,-90.0001,-90.0001
1.5680,-90.0000,-90.0001
1.5720,-90.0001,-90.0001
1.5760,-90.0000,-90.0001
1.5800,-90.0002,-90.0001
1.5840,-90.0000,-90.0001
1.5880,-90.0001,-90.0001
1.5920,-90.0000,-90.0001
1.5960,-90.0001,-90.0001
1.6000,-90.0000,-90.0001
1.6040,-90.0001,-90.0001
1.6080,-90.0000,-90.0001
1.6120,-90.0001,-90.0001
1.6160,-90.0000,-90.0001
1.6200,-90.0001,-90.0001
1.6240,-90.0000,-90.0001
1.6280,-90.0001,-90.0001
1.6320,-89.9999,-90.0001
1.6360,-90.0001,-90.0001
1.6400,-90.0000,-90.0001
1.6440,-90.0001,-90.0001
1.6480,-89.9999,-90.0001
1.6520,-90.0002,-90.0001
1.6560,-90.0000,-90.0001
1.6600,-90.0001,-90.0001
1.6640,-90.0000,-90.0001
1.6680,-90.0001,-90.0001
1.6720,-90.0000,-90.0001
1.6760,-90.0001,-90.0001
1.6800,-90.0000,-90.0001
1.6840,-90.0001,-90.0001
1.6880,-90.0000,-90.0001
1.6920,-90.0001,-90.0000
1.6960,-89.9999,-90.0000
1.7000,-90.0001,-90.0000
1.7040,-90.0000,-90.0000
1.7080,-90.0001,-90.0000
1.7120,-90.0000,-90.0000
1.7160,-90.0001,-90.0001
1.7200,-90.0000,-90.0001
1.7240,-90.0001,-90.0001
1.7280,-90.0000,-90.0001
1.7320,-90.0001,-90.0001
1.7360,-90.0000,-90.0001
1.7400,-90.0001,-90.0001
1.7440,-90.0000,-90.0001
1.7480,-90.0001,-90.0001
1.7520,-90.0000,-90.0001
1.7560,-90.0002,-90.0001
1.7600,-90.0000,-90.0001
1.7640,-90.0001,-90.0001
1.7680,-90.0000,-90.0001
1.7720,-90.0001,-90.0001
1.7760,-90.0000,-90.0001
1.7800,-90.0001,-90.0001
1.7840,-89.9999,-90.0001
1.7880,-90.0001,-90.0001
1.7920,-90.0000,-90.0001
1.7960,-90.0003,-90.0001
1.8000,-90.0000,-90.0001
1.8040,-90.0001,-90.0001
1.8080,-89.9999,-90.0001
1.8120,-90.0000,-90.0001
1.8160,-89.9999,-90.0001
1.8200,-90.0002,-90.0001
1.8240,-90.0000,-90.0001
1.8280,-90.0001,-90.0001
1.8320,-90.0000,-90.0001
1.8360,-90.0001,-90.0001
1.8400,-90.0000,-90.0001
1.8440,-90.0001,-90.0001
1.8480,-90.0000,-90.0000
1.8520,-90.0001,-90.0000
1.8560,-90.0000,-90.0001
1.8600,-90.0001,-90.0001
1.8640,-90.0000,-90.0001
1.8680,-90.0001,-90.0001
1.8720,-90.0000,-90.0001
1.8760,-90.0001,-90.0001
1.8800,-90.0000,-90.0001
1.8840,-90.0002,-90.0001
1.8880,-90.0000,-90.0000
1.8920,-90.0001,-90.0000
1.8960,-90.0000,-90.0000
1.9000,-90.0002,-90.0000
1.9040,-90.0000,-90.0001
1.9080,-90.0001,-90.0001
1.9120,-90.0000,-90.0001
1.9160,-90.0000,-90.0001
1.9200,-90.0000,-90.0001
1.9240,-90.0001,-90.0001
1.9280,-90.0000,-90.0001
1.9320,-90.0001,-90.0001
1.9360,-90.0000,-90.0001
1.9400,-90.0002,-90.0001
1.9440,-90.0000,-90.0001
1.9480,-90.0001,-90.0001
1.9520,-90.0000,-90.0001
1.9560,-90.0001,-90.0001
1.9600,-90.0001,-90.0001
1.9640,-90.0001,-90.0000
1.9680,-90.0000,-90.0000
1.9720,-90.0001,-90.0000
1.9760,-90.0000,-90.0001
1.9800,-90.0001,-90.0001
1.9840,-90.0000,-90.0001
1.9880,-90.0001,-90.0001
1.9920,-90.0001,-90.0001
1.9960,-90.0003,-90.0001
2.0000,-90.0000,-90.0001
2.0040,-90.0001,-90.0001
2.0080,-90.0000,-90.0001
2.0120,-90.0001,-90.0001
2.0160,-89.9999,-90.0001
2.0200,-90.0001,-90.0001
2.0240,-90.0000,-90.0001
2.0280,-90.0001,-90.0001
2.0320,-90.0000,-90.0001
2.0360,-90.0001,-90.0000
2.0400,-90.0000,-90.0000
2.0440,-90.0002,-90.0001
2.0480,-90.0000,-90.0001
2.0520,-90.0002,-90.0000
2.0560,-90.0000,-90.0000
2.0600,-90.0001,-90.0000
2.0640,-90.0000,-90.0000
2.0680,-90.0001,-90.0000
2.0720,-90.0000,-90.0001
2.0760,-90.0002,-90.0001
2.0800,-90.0000,-90.0001
2.0840,-90.0001,-90.0001
2.0880,-89.9999,-90.0001
2.0920,-90.0002,-90.0001
2.0960,-90.0000,-90.0001
2.1000,-90.0001,-90.0001
2.1040,-90.0000,-90.0001
2.1080,-90.0001,-90.0001
2.1120,-90.0000,-90.0001
2.1160,-90.0001,-90.0001
2.1200,-90.0000,-90.0001
2.1240,-90.0001,-90.0001
2.1280,-90.0000,-90.0001
2.1320,-90.0000,-90.0001
2.1360,-90.0000,-90.0001
2.1400,-90.0001,-90.0001
2.1440,-90.0000,-90.0001
2.1480,-90.0001,-90.0001
2.1520,-90.0000,-90.0001
2.1560,-90.0002,-90.0001
2.1600,-90.0000,-90.0001
2.1640,-90.0000,-90.0001
2.1680,-90.0000,-90.0001
2.1720,-90.0001,-90.0001
2.1760,-90.0000,-90.0001
2.1800,-90.0001,-90.0001
2.1840,-90.0000,-90.0001
2.1880,-90.0001,-90.0001
2.1920,-90.0000,-90.0001
2.1960,-90.0001,-90.0001
2.2000,-90.0000,-90.0001
2.2040,-90.0001,-90.0001
2.2080,-90.0000,-90.0001
2.2120,-90.0001,-90.0001
2.2160,-90.0000,-90.0001
2.2200,-90.0001,-90.0001
2.2240,-90.0000,-90.0001
2.2280,-90.0002,-90.0001
2.2320,-90.0000,-90.0001
2.2360,-90.0001,-90.0001
2.2400,-90.0000,-90.0001
2.2440,-90.0000,-90.0001
2.2480,-90.0000,-90.0001
2.2520,-90.0001,-90.0001
2.2560,-90.0000,-90.0001
2.2600,-90.0001,-90.0001
2.2640,-90.0000,-90.0001
2.2680,-90.0001,-90.0001
2.2720,-90.0000,-90.0001
2.2760,-90.0001,-90.0001
2.2800,-90.0000,-90.0001
2.2840,-90.0001,-90.0000
2.2880,-90.0000,-90.0000
2.2920,-90.0001,-90.0001
2.2960,-90.0000,-90.0001
2.3000,-90.0001,-90.0001
2.3040,-89.9999,-90.0001
2.3080,-90.0001,-90.0001
2.3120,-90.0001,-90.0001
2.3160,-90.0001,-90.0000
2.3200,-89.9999,-90.0001
2.3240,-90.0001,-90.0001
2.3280,-89.9999,-90.0001
2.3320,-90.0001,-90.0001
2.3360,-90.0000,-90.0001
2.3400,-90.0001,-90.0001
2.3440,-90.0000,-90.0001
2.3480,-90.0001,-90.0001
2.3520,-90.0000,-90.0001
2.3560,-90.0001,-90.0000
2.3600,-90.0000,-90.0000
2.3640,-90.0001,-90.0001
2.3680,-90.0000,-90.0001
2.3720,-90.0001,-90.0001
2.3760,-90.0000,-90.0001
2.3800,-90.0001,-90.0001
2.3840,-90.0000,-90.0001
2.3880,-90.0001,-90.0001
2.3920,-90.0000,-90.0001
2.3960,-90.0001,-90.0001
2.4000,-90.0000,-90.0001
2.4040,-90.0001,-90.0000
2.4080,-89.9999,-90.0000
2.4120,-90.0001,-90.0000
2.4160,-90.0000,-90.0001
2.4200,-90.0001,-90.0001
2.4240,-90.0000,-90.0001
2.4280,-90.0001,-90.0000
2.4320,-90.0000,-90.0000
2.4360,-90.0001,-90.0000
2.4400,-90.0000,-90.0000
2.4440,-90.0001,-90.0001
2.4480,-90.0000,-90.0001
2.4520,-90.0001,-90.0001
2.4560,-90.0000,-90.0001
2.4600,-90.0001,-90.0001
2.4640,-90.0000,-90.0001
2.4680,-90.0001,-90.0001
2.4720,-90.0000,-90.0000
2.4760,-90.0001,-90.0000
2.4800,-90.0000,-90.0000
2.4840,-90.0001,-90.0000
2.4880,-90.0000,-90.0000
2.4920,-90.0001,-90.0000
2.4960,-90.0000,-90.0001
2.5000,-90.0001,-90.0001
2.5040,-90.0000,-90.0000
2.5080,-90.0001,-90.0000
2.5120,-90.0000,-90.0000
2.5160,-90.0001,-90.0000
2.5200,-90.0000,-90.0000
2.5240,-90.0001,-90.0000
2.5280,-90.0000,-90.0000
2.5320,-90.0001,-90.0000
2.5360,-90.0000,-90.0001
2.5400,-90.0001,-90.0001
2.5440,-90.0000,-90.0001
2.5480,-90.0001,-90.0001
2.5520,-90.0000,-90.0001
2.5560,-90.0001,-90.0001
2.5600,-90.0000,-90.0001
2.5640,-90.0001,-90.0001
2.5680,-90.0000,-90.0001
2.5720,-90.0001,-90.0001
2.5760,-90.0000,-90.0001
2.5800,-90.0001,-90.0001
2.5840,-90.0000,-90.0000
2.5880,-90.0001,-90.0000
2.5920,-90.0000,-90.0000
2.5960,-90.0001,-90.0001
2.6000,-90.0000,-90.0001
2.6040,-90.0001,-90.0000
2.6080,-90.0000,-90.0000
2.6120,-90.0001,-90.0000
2.6160,-90.0000,-90.0000
2.6200,-90.0001,-90.0000
2.6240,-90.0000,-90.0001
2.6280,-90.0001,-90.0001
2.6320,-90.0000,-90.0001
2.6360,-90.0001,-90.0001
2.6400,-90.0000,-90.0001
2.6440,-90.0001,-90.0001
2.6480,-90.0000,-90.0001
2.6520,-90.0001,-90.0000
2.6560,-90.0000,-90.0000
2.6600,-90.0001,-90.0000
2.6640,-90.0000,-90.0001
2.6680,-90.0000,-90.0001
2.6720,-90.0000,-90.0001
2.6760,-90.0001,-90.0001
2.6800,-90.0000,-90.0001
2.6840,-90.0001,-90.0000
2.6880,-90.0000,-90.0000
2.6920,-90.0001,-90.0000
2.6960,-90.0000,-90.0000
2.7000,-90.0001,-90.0000
2.7040,-90.0000,-90.0000
2.7080,-90.0001,-90.0000
2.7120,-90.0000,-90.0000
2.7160,-90.0001,-90.0000
2.7200,-90.0000,-90.0000
2.7240,-90.0001,-90.0000
2.7280,-89.9999,-90.0000
2.7320,-90.0001,-90.0000
2.7360,-90.0000,-90.0001
2.7400,-90.0001,-90.0000
2.7440,-90.0000,-90.0000
2.7480,-90.0011,-90.0000
2.7520,-90.0023,-90.0000
2.7560,-90.0037,-90.0000
2.7600,-90.0049,-90.0000
2.7640,-90.0064,-90.0000
2.7680,-90.0076,-90.0000
2.7720,-90.0091,-90.0000
2.7760,-90.0103,-90.0000
2.7800,-90.0117,-90.0000
2.7840,-90.0129,-90.0000
2.7880,-90.0143,-90.0000
2.7920,-90.0156,-90.0000
2.7960,-90.0171,-90.0000
2.8000,-90.0183,-90.0000
2.8040,-90.0198,-90.0001
2.8080,-90.0210,-90.0001
2.8120,-90.0224,-90.0001
2.8160,-90.0236,-90.0000
2.8200,-90.0251,-90.0000
2.8240,-90.0263,-90.0000
2.8280,-90.0276,-90.0000
2.8320,-90.0289,-90.0000
2.8360,-90.0304,-90.0000
2.8400,-90.0316,-90.0000
2.8440,-90.0331,-90.0000
2.8480,-90.0333,-90.0000
2.8520,-90.0340,-90.0000
2.8560,-90.0339,-90.0000
2.8600,-90.0329,-90.0000
2.8640,-90.0310,-90.0000
2.8680,-90.0286,-90.0000
2.8720,-90.0254,-90.0000
2.8760,-90.0220,-90.0000
2.8800,-90.0183,-90.0001
2.8840,-90.0148,-90.0003
2.8880,-90.0111,-90.0023
2.8920,-90.0079,-90.0043
2.8960,-90.0049,-90.0062
2.9000,-90.0027,-90.0082
2.9040,-90.0008,-90.0137
2.9080,-90.0002,-90.0191
2.9120,-90.0000,-90.0274
2.9160,-90.0002,-90.0358
2.9200,-90.0002,-90.0467
2.9240,-90.0008,-90.0578
2.9280,-90.0012,-90.0706
2.9320,-90.0020,-90.0837
2.9360,-90.0028,-90.0981
2.9400,-90.0032,-90.1128
2.9440,-90.0041,-90.1275
2.9480,-90.0060,-90.1422
2.9520,-90.0085,-90.1577
2.9560,-90.0119,-90.1734
2.9600,-90.0158,-90.1906
2.9640,-90.0204,-90.2087
2.9680,-90.0252,-90.2281
2.9720,-90.0270,-90.2484
2.9760,-90.0313,-90.2707
2.9800,-90.0386,-90.2943
2.9840,-90.0466,-90.3180
2.9880,-90.0558,-90.3416
2.9920,-90.0583,-90.3663
2.9960,-90.0603,-90.3920
3.0000,-90.0627,-90.4181
3.0040,-90.0636,-90.4448
3.0080,-90.0671,-90.4715
3.0120,-90.0757,-90.4985
3.0160,-90.0884,-90.5253
3.0200,-90.1047,-90.5519
3.0240,-90.1245,-90.5807
3.0280,-90.1299,-90.6152
3.0320,-90.1466,-90.6498
3.0360,-90.1719,-90.6843
3.0400,-90.1997,-90.7171
3.0440,-90.2294,-90.7425
3.0480,-90.2599,-90.7674
3.0520,-90.2921,-90.7898
3.0560,-90.3251,-90.8117
3.0600,-90.3340,-90.8299
3.0640,-90.3575,-90.8478
3.0680,-90.3894,-90.8618
3.0720,-90.4186,-90.8759
3.0760,-90.4529,-90.8899
3.0800,-90.4866,-90.9040
3.0840,-90.5181,-90.9156
3.0880,-90.5490,-90.9271
3.0920,-90.5585,-90.9374
3.0960,-90.5805,-90.9476
3.1000,-90.6111,-90.9567
3.1040,-90.6410,-90.9657
3.1080,-90.6699,-90.9727
3.1120,-90.6979,-90.9794
3.1160,-90.7253,-90.9836
3.1200,-90.7335,-90.9872
3.1240,-90.7515,-90.9907
3.1280,-90.7759,-90.9942
3.1320,-90.8002,-90.9965
3.1360,-90.8224,-90.9979
3.1400,-90.8427,-90.9987
3.1440,-90.8619,-90.9993
3.1480,-90.8802,-90.9998
3.1520,-90.8855,-91.0003
3.1560,-90.8971,-91.0017
3.1600,-90.9117,-91.0040
3.1640,-90.9240,-91.0062
3.1680,-90.9361,-91.0085
3.1720,-90.9470,-91.0143
3.1760,-90.9560,-91.0237
3.1800,-90.9641,-91.0334
3.1840,-90.9663,-91.0435
3.1880,-90.9709,-91.0545
3.1920,-90.9771,-91.0669
3.1960,-90.9830,-91.0799
3.2000,-90.9880,-91.0940
3.2040,-90.9926,-91.1086
3.2080,-90.9939,-91.1239
3.2120,-90.9971,-91.1392
3.2160,-91.0018,-91.1545
3.2200,-91.0072,-91.1702
3.2240,-91.0128,-91.1871
3.2280,-91.0187,-91.2044
3.2320,-91.0253,-91.2231
3.2360,-91.0323,-91.2421
3.2400,-91.0343,-91.2629
3.2440,-91.0398,-91.2839
3.2480,-91.0482,-91.3083
3.2520,-91.0579,-91.3328
3.2560,-91.0685,-91.3573
3.2600,-91.0800,-91.3817
3.2640,-91.0924,-91.4079
3.2680,-91.1053,-91.4342
3.2720,-91.1095,-91.4609
3.2760,-91.1198,-91.4877
