t_mono_s,source,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad
4581.964302,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570673,-0.222305
4581.964428,sim,1.270772,-0.216419,-2.623361,1.267642,-1.570669,-0.222310
4581.964551,sim,1.270772,-0.216425,-2.623359,1.267659,-1.570674,-0.222304
4581.964674,sim,1.270773,-0.216414,-2.623363,1.267639,-1.570670,-0.222309
4581.964797,sim,1.270773,-0.216429,-2.623358,1.267662,-1.570674,-0.222304
4581.964956,sim,1.270772,-0.216422,-2.623362,1.267641,-1.570668,-0.222311
4581.965103,sim,1.270773,-0.216437,-2.623356,1.267669,-1.570673,-0.222304
4581.965231,sim,1.270772,-0.216421,-2.623361,1.267644,-1.570669,-0.222310
4581.965375,sim,1.270773,-0.216431,-2.623358,1.267662,-1.570673,-0.222305
4581.965593,sim,1.270773,-0.216417,-2.623362,1.267640,-1.570669,-0.222310
4581.965754,sim,1.270772,-0.216430,-2.623358,1.267661,-1.570673,-0.222305
4581.965926,sim,1.270774,-0.216418,-2.623361,1.267643,-1.570670,-0.222309
4581.966238,sim,1.270773,-0.216436,-2.623356,1.267667,-1.570673,-0.222305
4581.966370,sim,1.270773,-0.216419,-2.623361,1.267643,-1.570669,-0.222310
4581.966493,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570672,-0.222305
4581.966672,sim,1.270772,-0.216417,-2.623362,1.267640,-1.570669,-0.222310
4581.966882,sim,1.270773,-0.216433,-2.623358,1.267664,-1.570673,-0.222305
4581.967041,sim,1.270772,-0.216416,-2.623363,1.267638,-1.570669,-0.222311
4581.967249,sim,1.270773,-0.216433,-2.623357,1.267666,-1.570674,-0.222304
4581.967448,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222309
4581.967615,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570673,-0.222305
4581.967768,sim,1.270771,-0.216415,-2.623363,1.267638,-1.570669,-0.222310
4581.967895,sim,1.270773,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4581.968024,sim,1.270772,-0.216416,-2.623362,1.267640,-1.570670,-0.222309
4581.968150,sim,1.270774,-0.216435,-2.623357,1.267667,-1.570673,-0.222304
4581.968272,sim,1.270772,-0.216418,-2.623362,1.267642,-1.570669,-0.222310
4581.968393,sim,1.270773,-0.216436,-2.623357,1.267665,-1.570672,-0.222305
4581.968515,sim,1.270772,-0.216420,-2.623362,1.267640,-1.570668,-0.222311
4581.968641,sim,1.270774,-0.216436,-2.623356,1.267669,-1.570674,-0.222304
4581.968773,sim,1.270773,-0.216420,-2.623361,1.267643,-1.570669,-0.222310
4581.968905,sim,1.270773,-0.216436,-2.623357,1.267665,-1.570672,-0.222305
4581.969044,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222310
4581.969184,sim,1.270773,-0.216434,-2.623358,1.267663,-1.570672,-0.222306
4581.969317,sim,1.270773,-0.216419,-2.623362,1.267641,-1.570669,-0.222310
4581.969448,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570673,-0.222304
4581.969584,sim,1.270772,-0.216417,-2.623362,1.267640,-1.570669,-0.222310
4581.969717,sim,1.270772,-0.216430,-2.623359,1.267660,-1.570673,-0.222305
4581.969851,sim,1.270773,-0.216416,-2.623363,1.267640,-1.570670,-0.222309
4581.969984,sim,1.270774,-0.216437,-2.623356,1.267668,-1.570673,-0.222304
4581.970128,sim,1.270772,-0.216417,-2.623362,1.267639,-1.570669,-0.222310
4581.970260,sim,1.270774,-0.216434,-2.623357,1.267667,-1.570674,-0.222304
4581.970391,sim,1.270772,-0.216417,-2.623363,1.267639,-1.570669,-0.222310
4581.970523,sim,1.270774,-0.216435,-2.623357,1.267666,-1.570673,-0.222305
4581.970700,sim,1.270773,-0.216420,-2.623361,1.267643,-1.570669,-0.222310
4581.970895,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570673,-0.222305
4581.971110,sim,1.270773,-0.216419,-2.623361,1.267643,-1.570669,-0.222310
4581.971358,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570672,-0.222305
4581.971497,sim,1.270772,-0.216418,-2.623363,1.267637,-1.570668,-0.222311
4581.971730,sim,1.270772,-0.216430,-2.623359,1.267662,-1.570674,-0.222304
4581.971943,sim,1.270772,-0.216414,-2.623363,1.267639,-1.570670,-0.222309
4581.972115,sim,1.270773,-0.216434,-2.623357,1.267666,-1.570673,-0.222304
4581.972257,sim,1.270772,-0.216418,-2.623362,1.267641,-1.570669,-0.222310
4581.972397,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570673,-0.222305
4581.972535,sim,1.270772,-0.216418,-2.623362,1.267642,-1.570669,-0.222310
4581.972662,sim,1.270773,-0.216436,-2.623356,1.267667,-1.570673,-0.222305
4581.972788,sim,1.270771,-0.216416,-2.623363,1.267638,-1.570669,-0.222311
4581.972916,sim,1.270773,-0.216433,-2.623357,1.267665,-1.570673,-0.222304
4581.973177,sim,1.270773,-0.216420,-2.623361,1.267645,-1.570669,-0.222309
4581.973319,sim,1.270773,-0.216436,-2.623357,1.267665,-1.570672,-0.222306
4581.973454,sim,1.270772,-0.216418,-2.623362,1.267640,-1.570669,-0.222310
4581.973584,sim,1.270772,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4581.973713,sim,1.270772,-0.216416,-2.623363,1.267639,-1.570669,-0.222310
4581.973841,sim,1.270773,-0.216435,-2.623357,1.267666,-1.570673,-0.222305
4581.973968,sim,1.270772,-0.216417,-2.623363,1.267638,-1.570668,-0.222311
4581.974102,sim,1.270774,-0.216435,-2.623356,1.267669,-1.570674,-0.222303
4581.974229,sim,1.270772,-0.216419,-2.623362,1.267640,-1.570668,-0.222311
4581.974355,sim,1.270773,-0.216436,-2.623356,1.267668,-1.570673,-0.222304
4581.974483,sim,1.270771,-0.216416,-2.623363,1.267636,-1.570668,-0.222311
4581.974610,sim,1.270774,-0.216434,-2.623357,1.267668,-1.570674,-0.222303
4581.974772,sim,1.270772,-0.216421,-2.623362,1.267641,-1.570668,-0.222311
4581.974922,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570673,-0.222304
4581.975064,sim,1.270771,-0.216416,-2.623363,1.267635,-1.570668,-0.222312
4581.978778,sim,1.270773,-0.216431,-2.623358,1.267664,-1.570674,-0.222304
4581.982682,sim,1.270772,-0.216417,-2.623362,1.267640,-1.570669,-0.222310
4581.987398,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570673,-0.222304
4581.990855,sim,1.270772,-0.216419,-2.623362,1.267642,-1.570669,-0.222310
4581.995023,sim,1.270772,-0.216432,-2.623358,1.267662,-1.570673,-0.222305
4581.998744,sim,1.270773,-0.216418,-2.623361,1.267643,-1.570670,-0.222309
4582.002815,sim,1.270772,-0.216433,-2.623358,1.267662,-1.570672,-0.222306
4582.006892,sim,1.270773,-0.216418,-2.623361,1.267643,-1.570670,-0.222309
4582.010803,sim,1.270772,-0.216434,-2.623357,1.267664,-1.570673,-0.222305
4582.014774,sim,1.270773,-0.216420,-2.623361,1.267645,-1.570670,-0.222309
4582.018775,sim,1.270772,-0.216434,-2.623358,1.267663,-1.570672,-0.222306
4582.022762,sim,1.270772,-0.216416,-2.623363,1.267637,-1.570668,-0.222311
4582.026783,sim,1.270774,-0.216436,-2.623356,1.267670,-1.570674,-0.222303
4582.030811,sim,1.270772,-0.216420,-2.623361,1.267643,-1.570669,-0.222310
4582.035026,sim,1.270772,-0.216432,-2.623358,1.267661,-1.570673,-0.222305
4582.038833,sim,1.270774,-0.216419,-2.623361,1.267645,-1.570670,-0.222309
4582.042742,sim,1.270772,-0.216437,-2.623357,1.267663,-1.570671,-0.222307
4582.046775,sim,1.270772,-0.216423,-2.623361,1.267645,-1.570669,-0.222310
4582.050731,sim,1.270772,-0.216433,-2.623357,1.267664,-1.570673,-0.222305
4582.054978,sim,1.270773,-0.216421,-2.623361,1.267643,-1.570669,-0.222310
4582.058791,sim,1.270773,-0.216427,-2.623359,1.267661,-1.570674,-0.222304
4582.062726,sim,1.270773,-0.216417,-2.623363,1.267639,-1.570669,-0.222311
4582.066816,sim,1.270773,-0.216434,-2.623357,1.267665,-1.570673,-0.222304
4582.070843,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222309
4582.074907,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570673,-0.222305
4582.078737,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222310
4582.082753,sim,1.270773,-0.216432,-2.623358,1.267664,-1.570673,-0.222305
4582.086766,sim,1.270772,-0.216417,-2.623362,1.267640,-1.570669,-0.222310
4582.090874,sim,1.270773,-0.216435,-2.623357,1.267664,-1.570673,-0.222305
4582.094788,sim,1.270772,-0.216418,-2.623362,1.267641,-1.570669,-0.222310
4582.098763,sim,1.270773,-0.216434,-2.623357,1.267664,-1.570673,-0.222305
4582.102815,sim,1.270773,-0.216420,-2.623362,1.267642,-1.570669,-0.222310
4582.106758,sim,1.270773,-0.216434,-2.623357,1.267666,-1.570674,-0.222304
4582.110726,sim,1.270772,-0.216417,-2.623363,1.267638,-1.570668,-0.222311
4582.114798,sim,1.270773,-0.216433,-2.623357,1.267665,-1.570674,-0.222304
4582.118733,sim,1.270772,-0.216414,-2.623363,1.267638,-1.570669,-0.222310
4582.122687,sim,1.270774,-0.216435,-2.623357,1.267666,-1.570673,-0.222305
4582.126735,sim,1.270771,-0.216416,-2.623363,1.267636,-1.570668,-0.222311
4582.130728,sim,1.270774,-0.216434,-2.623357,1.267668,-1.570674,-0.222303
4582.134964,sim,1.270772,-0.216420,-2.623362,1.267641,-1.570669,-0.222310
4582.138693,sim,1.270773,-0.216435,-2.623357,1.267668,-1.570674,-0.222304
4582.142726,sim,1.270772,-0.216417,-2.623363,1.267637,-1.570668,-0.222311
4582.146698,sim,1.270773,-0.216434,-2.623357,1.267666,-1.570674,-0.222304
4582.150705,sim,1.270772,-0.216417,-2.623362,1.267639,-1.570669,-0.222310
4582.154891,sim,1.270773,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4582.158733,sim,1.270773,-0.216417,-2.623362,1.267641,-1.570669,-0.222309
4582.162743,sim,1.270773,-0.216435,-2.623357,1.267666,-1.570673,-0.222305
4582.166717,sim,1.270773,-0.216420,-2.623362,1.267640,-1.570668,-0.222311
4582.170734,sim,1.270774,-0.216436,-2.623356,1.267669,-1.570674,-0.222304
4582.174778,sim,1.270772,-0.216418,-2.623362,1.267642,-1.570669,-0.222310
4582.178730,sim,1.270773,-0.216435,-2.623357,1.267664,-1.570672,-0.222306
4582.182807,sim,1.270773,-0.216420,-2.623361,1.267644,-1.570670,-0.222309
4582.186732,sim,1.270772,-0.216433,-2.623358,1.267662,-1.570672,-0.222306
4582.190790,sim,1.270773,-0.216418,-2.623362,1.267643,-1.570670,-0.222309
4582.194841,sim,1.270772,-0.216434,-2.623358,1.267663,-1.570672,-0.222306
4582.198779,sim,1.270773,-0.216420,-2.623361,1.267644,-1.570670,-0.222309
4582.202812,sim,1.270772,-0.216435,-2.623358,1.267663,-1.570672,-0.222306
4582.206773,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222310
4582.210775,sim,1.270773,-0.216434,-2.623357,1.267664,-1.570673,-0.222305
4582.214907,sim,1.270772,-0.216416,-2.623363,1.267639,-1.570669,-0.222310
4582.218808,sim,1.270773,-0.216434,-2.623357,1.267665,-1.570673,-0.222305
4582.222769,sim,1.270772,-0.216419,-2.623362,1.267639,-1.570668,-0.222311
4582.226776,sim,1.270773,-0.216435,-2.623356,1.267668,-1.570674,-0.222304
4582.230874,sim,1.270772,-0.216418,-2.623362,1.267639,-1.570668,-0.222311
4582.234826,sim,1.270772,-0.216432,-2.623358,1.267664,-1.570674,-0.222304
4582.238816,sim,1.270772,-0.216416,-2.623363,1.267639,-1.570669,-0.222310
4582.242752,sim,1.270773,-0.216435,-2.623357,1.267666,-1.570673,-0.222305
4582.246755,sim,1.270773,-0.216418,-2.623361,1.267643,-1.570670,-0.222309
4582.250699,sim,1.270773,-0.216436,-2.623357,1.267666,-1.570673,-0.222305
4582.254793,sim,1.270772,-0.216418,-2.623363,1.267638,-1.570668,-0.222311
4582.258753,sim,1.270774,-0.216435,-2.623357,1.267668,-1.570674,-0.222304
4582.262762,sim,1.270772,-0.216418,-2.623362,1.267639,-1.570668,-0.222311
4582.266729,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570674,-0.222304
4582.270705,sim,1.270772,-0.216418,-2.623362,1.267640,-1.570669,-0.222310
4582.274828,sim,1.270773,-0.216435,-2.623357,1.267666,-1.570673,-0.222305
4582.278754,sim,1.270772,-0.216419,-2.623361,1.267642,-1.570669,-0.222310
4582.282704,sim,1.270772,-0.216432,-2.623358,1.267662,-1.570673,-0.222305
4582.286721,sim,1.270773,-0.216419,-2.623362,1.267641,-1.570669,-0.222310
4582.290716,sim,1.270772,-0.216433,-2.623358,1.267664,-1.570673,-0.222305
4582.294900,sim,1.270772,-0.216415,-2.623363,1.267640,-1.570670,-0.222309
4582.298773,sim,1.270773,-0.216434,-2.623357,1.267664,-1.570673,-0.222305
4582.302720,sim,1.270772,-0.216418,-2.623362,1.267641,-1.570669,-0.222310
4582.306736,sim,1.270772,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4582.310719,sim,1.270773,-0.216418,-2.623362,1.267642,-1.570669,-0.222309
4582.314792,sim,1.270773,-0.216435,-2.623357,1.267664,-1.570673,-0.222305
4582.318740,sim,1.270773,-0.216420,-2.623361,1.267642,-1.570669,-0.222310
4582.322828,sim,1.270773,-0.216436,-2.623357,1.267664,-1.570672,-0.222306
4582.326749,sim,1.270772,-0.216419,-2.623362,1.267642,-1.570669,-0.222310
4582.330784,sim,1.270773,-0.216434,-2.623357,1.267667,-1.570674,-0.222304
4582.334957,sim,1.270772,-0.216417,-2.623363,1.267638,-1.570668,-0.222311
4582.338759,sim,1.270774,-0.216435,-2.623357,1.267668,-1.570674,-0.222304
4582.342755,sim,1.270772,-0.216419,-2.623361,1.267643,-1.570669,-0.222310
4582.346801,sim,1.270772,-0.216434,-2.623358,1.267663,-1.570672,-0.222306
4582.350777,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570670,-0.222309
4582.354804,sim,1.270773,-0.216435,-2.623357,1.267666,-1.570673,-0.222305
4582.358844,sim,1.270772,-0.216419,-2.623361,1.267642,-1.570669,-0.222310
4582.362766,sim,1.270773,-0.216433,-2.623357,1.267664,-1.570673,-0.222305
4582.366723,sim,1.270772,-0.216419,-2.623362,1.267640,-1.570668,-0.222311
4582.370721,sim,1.270773,-0.216434,-2.623357,1.267666,-1.570673,-0.222304
4582.374869,sim,1.270772,-0.216418,-2.623362,1.267642,-1.570669,-0.222310
4582.379048,sim,1.270772,-0.216432,-2.623358,1.267662,-1.570673,-0.222305
4582.382795,sim,1.270773,-0.216419,-2.623361,1.267644,-1.570670,-0.222309
4582.386728,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570672,-0.222306
4582.390913,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222310
4582.394875,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570673,-0.222305
4582.398686,sim,1.270772,-0.216419,-2.623362,1.267642,-1.570669,-0.222310
4582.402725,sim,1.270772,-0.216432,-2.623358,1.267662,-1.570673,-0.222305
4582.406841,sim,1.270773,-0.216417,-2.623362,1.267641,-1.570669,-0.222310
4582.410796,sim,1.270773,-0.216434,-2.623358,1.267664,-1.570673,-0.222305
4582.414795,sim,1.270772,-0.216415,-2.623363,1.267638,-1.570669,-0.222310
4582.418742,sim,1.270773,-0.216432,-2.623358,1.267662,-1.570673,-0.222305
4582.422783,sim,1.270773,-0.216418,-2.623361,1.267644,-1.570670,-0.222308
4582.426795,sim,1.270772,-0.216434,-2.623358,1.267663,-1.570672,-0.222305
4582.430759,sim,1.270773,-0.216419,-2.623362,1.267642,-1.570669,-0.222310
4582.434934,sim,1.270773,-0.216436,-2.623357,1.267667,-1.570673,-0.222305
4582.438760,sim,1.270772,-0.216416,-2.623363,1.267639,-1.570669,-0.222310
4582.442712,sim,1.270774,-0.216435,-2.623357,1.267667,-1.570673,-0.222304
4582.446717,sim,1.270772,-0.216416,-2.623363,1.267639,-1.570669,-0.222310
4582.450739,sim,1.270773,-0.216433,-2.623358,1.267664,-1.570673,-0.222305
4582.455044,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222310
4582.458751,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570673,-0.222305
4582.462764,sim,1.270773,-0.216419,-2.623361,1.267643,-1.570669,-0.222309
4582.466764,sim,1.270772,-0.216434,-2.623358,1.267662,-1.570672,-0.222306
4582.470748,sim,1.270772,-0.216417,-2.623363,1.267639,-1.570669,-0.222310
4582.474861,sim,1.270773,-0.216433,-2.623357,1.267666,-1.570674,-0.222304
4582.478739,sim,1.270773,-0.216418,-2.623362,1.267641,-1.570669,-0.222310
4582.482712,sim,1.270772,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4582.486741,sim,1.270772,-0.216416,-2.623363,1.267639,-1.570669,-0.222310
4582.490763,sim,1.270774,-0.216437,-2.623356,1.267669,-1.570673,-0.222304
4582.494769,sim,1.270773,-0.216422,-2.623361,1.267644,-1.570669,-0.222310
4582.498762,sim,1.270772,-0.216435,-2.623358,1.267661,-1.570671,-0.222307
4582.502774,sim,1.270773,-0.216419,-2.623361,1.267643,-1.570669,-0.222310
4582.506694,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570673,-0.222304
4582.510711,sim,1.270773,-0.216419,-2.623361,1.267643,-1.570669,-0.222310
4582.515114,sim,1.270773,-0.216434,-2.623357,1.267665,-1.570673,-0.222305
4582.518806,sim,1.270772,-0.216418,-2.623362,1.267640,-1.570669,-0.222310
4582.522680,sim,1.270772,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4582.526758,sim,1.270773,-0.216418,-2.623362,1.267641,-1.570669,-0.222310
4582.530673,sim,1.270772,-0.216433,-2.623358,1.267664,-1.570673,-0.222305
4582.535029,sim,1.270772,-0.216416,-2.623362,1.267640,-1.570670,-0.222309
4582.538682,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570673,-0.222305
4582.542755,sim,1.270771,-0.216415,-2.623363,1.267638,-1.570669,-0.222310
4582.546781,sim,1.270773,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4582.550772,sim,1.270773,-0.216418,-2.623362,1.267641,-1.570669,-0.222310
4582.554982,sim,1.270772,-0.216433,-2.623358,1.267663,-1.570673,-0.222305
4582.558723,sim,1.270773,-0.216419,-2.623361,1.267644,-1.570670,-0.222309
4582.562685,sim,1.270773,-0.216436,-2.623356,1.267667,-1.570673,-0.222305
4582.566693,sim,1.270772,-0.216420,-2.623362,1.267640,-1.570668,-0.222311
4582.570794,sim,1.270773,-0.216437,-2.623356,1.267668,-1.570673,-0.222305
4582.574836,sim,1.270772,-0.216420,-2.623362,1.267640,-1.570668,-0.222311
4582.578686,sim,1.270772,-0.216433,-2.623358,1.267664,-1.570673,-0.222305
4582.582695,sim,1.270772,-0.216415,-2.623363,1.267640,-1.570670,-0.222309
4582.586763,sim,1.270774,-0.216436,-2.623356,1.267667,-1.570673,-0.222305
4582.590733,sim,1.270772,-0.216420,-2.623361,1.267643,-1.570669,-0.222310
4582.594807,sim,1.270773,-0.216436,-2.623357,1.267665,-1.570672,-0.222306
4582.598730,sim,1.270772,-0.216417,-2.623362,1.267640,-1.570669,-0.222310
4582.602748,sim,1.270772,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4582.606751,sim,1.270772,-0.216416,-2.623362,1.267640,-1.570670,-0.222309
4582.610724,sim,1.270773,-0.216433,-2.623358,1.267664,-1.570673,-0.222305
4582.614883,sim,1.270773,-0.216419,-2.623362,1.267642,-1.570669,-0.222310
4582.618776,sim,1.270772,-0.216432,-2.623358,1.267661,-1.570672,-0.222306
4582.622725,sim,1.270772,-0.216416,-2.623362,1.267640,-1.570670,-0.222309
4582.626710,sim,1.270773,-0.216434,-2.623357,1.267665,-1.570673,-0.222304
4582.630755,sim,1.270772,-0.216418,-2.623362,1.267641,-1.570669,-0.222310
4582.635091,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570673,-0.222305
4582.638715,sim,1.270772,-0.216419,-2.623362,1.267642,-1.570669,-0.222310
4582.642717,sim,1.270773,-0.216435,-2.623357,1.267664,-1.570673,-0.222305
4582.646821,sim,1.270773,-0.216420,-2.623361,1.267644,-1.570670,-0.222309
4582.650802,sim,1.270773,-0.216436,-2.623357,1.267665,-1.570672,-0.222305
4582.654802,sim,1.270772,-0.216415,-2.623363,1.267639,-1.570669,-0.222310
4582.658745,sim,1.270774,-0.216436,-2.623357,1.267667,-1.570673,-0.222305
4582.662749,sim,1.270772,-0.216420,-2.623361,1.267643,-1.570669,-0.222310
4582.666749,sim,1.270771,-0.216431,-2.623359,1.267659,-1.570672,-0.222306
4582.670773,sim,1.270773,-0.216418,-2.623362,1.267643,-1.570670,-0.222309
4582.674819,sim,1.270772,-0.216433,-2.623358,1.267664,-1.570673,-0.222305
4582.678853,sim,1.270772,-0.216416,-2.623362,1.267640,-1.570670,-0.222309
4582.682835,sim,1.270774,-0.216437,-2.623356,1.267667,-1.570673,-0.222305
4582.686775,sim,1.270772,-0.216419,-2.623362,1.267640,-1.570669,-0.222310
4582.690754,sim,1.270773,-0.216433,-2.623358,1.267663,-1.570673,-0.222305
4582.694925,sim,1.270772,-0.216416,-2.623362,1.267640,-1.570670,-0.222309
4582.698746,sim,1.270773,-0.216433,-2.623358,1.267663,-1.570673,-0.222305
4582.702724,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570670,-0.222309
4582.706745,sim,1.270774,-0.216437,-2.623356,1.267668,-1.570673,-0.222305
4582.710801,sim,1.270772,-0.216421,-2.623361,1.267641,-1.570668,-0.222311
4582.714821,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570673,-0.222304
4582.718756,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222310
4582.722766,sim,1.270773,-0.216435,-2.623357,1.267666,-1.570673,-0.222305
4582.726783,sim,1.270772,-0.216416,-2.623363,1.267639,-1.570669,-0.222310
4582.730763,sim,1.270773,-0.216433,-2.623358,1.267664,-1.570673,-0.222305
4582.734943,sim,1.270772,-0.216416,-2.623363,1.267639,-1.570669,-0.222310
4582.738744,sim,1.270773,-0.216434,-2.623357,1.267665,-1.570673,-0.222305
4582.742825,sim,1.270772,-0.216419,-2.623362,1.267639,-1.570668,-0.222311
4582.746903,sim,1.270773,-0.216434,-2.623357,1.267666,-1.570673,-0.222304
4582.750734,sim,1.270772,-0.216418,-2.623362,1.267642,-1.570669,-0.222310
4582.754866,sim,1.270772,-0.216433,-2.623359,1.267659,-1.570672,-0.222307
4582.758752,sim,1.270773,-0.216416,-2.623362,1.267641,-1.570670,-0.222309
4582.762763,sim,1.270774,-0.216436,-2.623356,1.267670,-1.570674,-0.222304
4582.766728,sim,1.270773,-0.216420,-2.623361,1.267644,-1.570669,-0.222310
4582.770723,sim,1.270773,-0.216434,-2.623357,1.267664,-1.570673,-0.222305
4582.774860,sim,1.270773,-0.216419,-2.623361,1.267643,-1.570669,-0.222309
4582.778754,sim,1.270772,-0.216434,-2.623358,1.267663,-1.570672,-0.222306
4582.782696,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570669,-0.222310
4582.786720,sim,1.270773,-0.216434,-2.623357,1.267664,-1.570673,-0.222305
4582.790778,sim,1.270772,-0.216417,-2.623362,1.267641,-1.570670,-0.222309
4582.794847,sim,1.270772,-0.216432,-2.623358,1.267663,-1.570673,-0.222305
4582.798767,sim,1.270773,-0.216418,-2.623361,1.267643,-1.570670,-0.222309
4582.802780,sim,1.270773,-0.216435,-2.623357,1.267665,-1.570673,-0.222305
4582.806814,sim,1.270772,-0.216417,-2.623362,1.267639,-1.570669,-0.222310
4582.810779,sim,1.270773,-0.216435,-2.623357,1.267664,-1.570673,-0.222305
4582.814782,sim,1.270773,-0.216420,-2.623361,1.267642,-1.570669,-0.222310
4582.818760,sim,1.270773,-0.216435,-2.623357,1.267667,-1.570673,-0.222304
4582.822831,sim,1.270773,-0.216419,-2.623361,1.267643,-1.570669,-0.222310
4582.826858,sim,1.270773,-0.216434,-2.623357,1.267664,-1.570673,-0.222305
4582.830801,sim,1.270772,-0.216417,-2.623363,1.267637,-1.570668,-0.222311
4582.834899,sim,1.270772,-0.216430,-2.623359,1.267662,-1.570674,-0.222304
4582.838781,sim,1.270774,-0.216420,-2.623361,1.267646,-1.570670,-0.222309
4582.842717,sim,1.270772,-0.216437,-2.623357,1.267663,-1.570671,-0.222307
4582.846739,sim,1.270772,-0.216424,-2.623360,1.267647,-1.570669,-0.222309
4582.850757,sim,1.270771,-0.216434,-2.623358,1.267662,-1.570672,-0.222306
