t_rel_s,t_unix,mode,cycle,phase,setpoint_n,force_net_n,lc_seq,lc_t_us,lc_voltage_raw_v,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,pose_age_ms,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,touch_t_us,taxel_age_ms,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0403,1788964320.1928,TOUCH,1,0,1.0000,-0.0038,287288,4254175333,-3.7616017,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0428,1788964320.1953,TOUCH,1,0,1.0000,-0.0038,287289,4254177829,-3.7367344,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0453,1788964320.1978,TOUCH,1,0,1.0000,-0.0038,287290,4254180326,-3.7363243,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0478,1788964320.2003,TOUCH,1,0,1.0000,-0.0037,287291,4254182819,-3.7420135,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0504,1788964320.2029,TOUCH,1,0,1.0000,-0.0037,287292,4254185347,-3.7498338,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0528,1788964320.2053,TOUCH,1,0,1.0000,-0.0038,287293,4254187759,-3.7482698,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0559,1788964320.2084,TOUCH,1,0,1.0000,-0.0038,287294,4254190765,-3.7471039,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0586,1788964320.2112,TOUCH,1,0,1.0000,-0.0038,287295,4254193657,-3.7484047,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0611,1788964320.2136,TOUCH,1,0,1.0000,-0.0038,287296,4254196092,-3.7370086,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0641,1788964320.2166,TOUCH,1,0,1.0000,-0.0038,287297,4254198974,-3.7136261,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0672,1788964320.2197,TOUCH,1,0,1.0000,-0.0037,287298,4254201937,-3.7307503,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0699,1788964320.2224,TOUCH,1,0,1.0000,-0.0036,287299,4254204608,-3.6955786,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0721,1788964320.2247,TOUCH,1,0,1.0000,-0.0034,287300,4254207082,-3.7149284,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0746,1788964320.2271,TOUCH,1,0,1.0000,-0.0033,287301,4254209563,-3.7603157,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0771,1788964320.2296,TOUCH,1,0,1.0000,-0.0033,287302,4254212051,-3.7377820,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0795,1788964320.2320,TOUCH,1,0,1.0000,-0.0034,287303,4254214517,-3.7710576,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0820,1788964320.2345,TOUCH,1,0,1.0000,-0.0033,287304,4254216895,-3.7179816,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0843,1788964320.2369,TOUCH,1,0,1.0000,-0.0033,287305,4254219302,-3.7357585,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0867,1788964320.2392,TOUCH,1,0,1.0000,-0.0032,287306,4254221759,-3.6902568,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0891,1788964320.2416,TOUCH,1,0,1.0000,-0.0029,287307,4254224147,-3.6938651,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0914,1788964320.2440,TOUCH,1,0,1.0000,-0.0027,287308,4254226502,-3.7098527,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0940,1788964320.2465,TOUCH,1,0,1.0000,-0.0024,287309,4254228893,-3.6869385,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0963,1788964320.2489,TOUCH,1,0,1.0000,-0.0022,287310,4254231361,-3.7138891,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0988,1788964320.2513,TOUCH,1,0,1.0000,-0.0020,287311,4254233776,-3.7537971,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1012,1788964320.2537,TOUCH,1,0,1.0000,-0.0021,287312,4254236268,-3.7610903,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1036,1788964320.2561,TOUCH,1,0,1.0000,-0.0021,287313,4254238665,-3.7517009,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1060,1788964320.2585,TOUCH,1,0,1.0000,-0.0022,287314,4254241065,-3.7424321,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1084,1788964320.2609,TOUCH,1,0,1.0000,-0.0023,287315,4254243438,-3.7799592,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1107,1788964320.2632,TOUCH,1,0,1.0000,-0.0023,287316,4254245815,-3.7315390,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1131,1788964320.2656,TOUCH,1,0,1.0000,-0.0022,287317,4254248165,-3.7282219,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1155,1788964320.2680,TOUCH,1,0,1.0000,-0.0021,287318,4254250535,-3.6961963,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1178,1788964320.2704,TOUCH,1,0,1.0000,-0.0020,287319,4254252892,-3.7251647,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1203,1788964320.2728,TOUCH,1,0,1.0000,-0.0019,287320,4254255351,-3.7221315,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1227,1788964320.2752,TOUCH,1,0,1.0000,-0.0018,287321,4254257840,-3.7403514,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1252,1788964320.2777,TOUCH,1,0,1.0000,-0.0017,287322,4254260333,-3.7338309,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1278,1788964320.2803,TOUCH,1,0,1.0000,-0.0017,287323,4254262853,-3.7364635,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1303,1788964320.2829,TOUCH,1,0,1.0000,-0.0017,287324,4254265365,-3.7089076,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1326,1788964320.2851,TOUCH,1,0,1.0000,-0.0016,287325,4254267745,-3.7699950,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1358,1788964320.2883,TOUCH,1,0,1.0000,-0.0017,287326,4254270901,-3.7482579,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1383,1788964320.2908,TOUCH,1,0,1.0000,-0.0019,287327,4254273278,-3.7736518,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1407,1788964320.2932,TOUCH,1,0,1.0000,-0.0019,287328,4254275753,-3.7330043,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1430,1788964320.2956,TOUCH,1,0,1.0000,-0.0019,287329,4254278144,-3.7117319,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1455,1788964320.2980,TOUCH,1,0,1.0000,-0.0017,287330,4254280525,-3.7143970,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1479,1788964320.3004,TOUCH,1,0,1.0000,-0.0015,287331,4254282930,-3.7333922,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1503,1788964320.3028,TOUCH,1,0,1.0000,-0.0014,287332,4254285360,-3.7201543,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1526,1788964320.3051,TOUCH,1,0,1.0000,-0.0013,287333,4254287739,-3.7400637,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1553,1788964320.3078,TOUCH,1,0,1.0000,-0.0012,287334,4254290334,-3.7200663,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1578,1788964320.3103,TOUCH,1,0,1.0000,-0.0012,287335,4254292835,-3.7688146,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1603,1788964320.3128,TOUCH,1,0,1.0000,-0.0013,287336,4254295341,-3.7584867,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1629,1788964320.3154,TOUCH,1,0,1.0000,-0.0014,287337,4254297837,-3.7473190,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1653,1788964320.3178,TOUCH,1,0,1.0000,-0.0015,287338,4254300331,-3.7516069,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1677,1788964320.3203,TOUCH,1,0,1.0000,-0.0015,287339,4254302831,-3.7288153,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1704,1788964320.3229,TOUCH,1,0,1.0000,-0.0016,287340,4254305402,-3.7603626,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1728,1788964320.3253,TOUCH,1,0,1.0000,-0.0016,287341,4254307852,-3.7507243,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1752,1788964320.3277,TOUCH,1,0,1.0000,-0.0017,287342,4254310334,-3.7380300,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1779,1788964320.3304,TOUCH,1,0,1.0000,-0.0017,287343,4254312857,-3.7317226,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1803,1788964320.3328,TOUCH,1,0,1.0000,-0.0016,287344,4254315286,-3.7293046,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1827,1788964320.3352,TOUCH,1,0,1.0000,-0.0016,287345,4254317822,-3.7040153,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1854,1788964320.3379,TOUCH,1,0,1.0000,-0.0015,287346,4254320331,-3.7783852,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1879,1788964320.3404,TOUCH,1,0,1.0000,-0.0016,287347,4254322862,-3.7599089,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1902,1788964320.3428,TOUCH,1,0,1.0000,-0.0017,287348,4254325330,-3.7228854,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1928,1788964320.3453,TOUCH,1,0,1.0000,-0.0016,287349,4254327832,-3.7185316,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1954,1788964320.3479,TOUCH,1,0,1.0000,-0.0015,287350,4254330354,-3.7261679,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1980,1788964320.3505,TOUCH,1,0,1.0000,-0.0013,287351,4254333073,-3.7067485,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1989,1788964320.3514,TOUCH,1,0,1.0000,-0.0013,287352,4254333954,-3.7506938,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2028,1788964320.3553,TOUCH,1,0,1.0000,-0.0010,287353,4254337839,-3.7121189,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2059,1788964320.3585,TOUCH,1,0,1.0000,-0.0010,287354,4254340902,-3.7486041,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2083,1788964320.3608,TOUCH,1,0,1.0000,-0.0011,287355,4254343285,-3.7555466,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2107,1788964320.3632,TOUCH,1,0,1.0000,-0.0012,287356,4254345689,-3.7277186,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2132,1788964320.3657,TOUCH,1,0,1.0000,-0.0011,287357,4254348128,-3.7062285,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2155,1788964320.3680,TOUCH,1,0,1.0000,-0.0010,287358,4254350538,-3.7622859,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2178,1788964320.3703,TOUCH,1,0,1.0000,-0.0009,287359,4254352879,-3.7342556,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2203,1788964320.3729,TOUCH,1,0,1.0000,-0.0011,287360,4254355339,-3.7624817,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2228,1788964320.3753,TOUCH,1,0,1.0000,-0.0012,287361,4254357834,-3.7546902,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2254,1788964320.3779,TOUCH,1,0,1.0000,-0.0013,287362,4254360338,-3.7142277,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2279,1788964320.3804,TOUCH,1,0,1.0000,-0.0012,287363,4254362870,-3.7247300,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2303,1788964320.3828,TOUCH,1,0,1.0000,-0.0010,287364,4254365358,-3.6985633,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2328,1788964320.3853,TOUCH,1,0,1.0000,-0.0009,287365,4254367848,-3.7246196,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2353,1788964320.3878,TOUCH,1,0,1.0000,-0.0007,287366,4254370349,-3.7170091,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
