t_mono_s,source,Thumb_rad,Index_rad,Middle_rad,Ring_rad,Little_rad,Rotate_rad
2384.378233,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.382109,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.386186,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.390110,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.394124,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.398178,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.402096,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.406071,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.410042,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.413933,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.418044,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.422049,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.426047,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.429998,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.433976,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.438049,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.442015,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.446028,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.449921,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.454059,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.458222,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.461853,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.465964,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.470072,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.474119,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.477971,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.481915,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.485923,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.489913,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.493877,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.497932,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.501901,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.505877,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.509921,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.513844,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.517982,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.521862,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.525893,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.529801,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.533925,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.537955,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.541783,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.545818,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.549866,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.553890,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.557933,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.561881,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.565822,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.569809,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.574017,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.577922,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.581826,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.585794,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.589759,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.593721,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.597872,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.601757,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.605847,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.609778,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.613857,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.617857,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008058
2384.621823,sim,0.079998,0.119998,0.119998,0.119998,0.119998,0.008054
2384.625696,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.629758,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.633754,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.637772,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.641684,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.645701,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.649729,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.653692,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.657844,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.661696,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.665775,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.669780,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.673877,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.678012,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.681879,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.685672,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.689707,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.693738,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.697824,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.701699,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.705720,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.709779,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.713687,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.717719,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.721714,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.725738,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.729775,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.733662,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.737700,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.741673,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.745599,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.749696,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.753675,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.757856,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.761635,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.765643,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.769619,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.773627,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.777718,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.781606,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.785581,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.789612,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.793720,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.797700,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.801576,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.805585,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.809618,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.813578,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.817662,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.821649,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.825621,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.829519,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.833557,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.837723,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.841595,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.845567,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.849622,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.853637,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.857829,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.861522,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.865541,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.869545,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.873643,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.877613,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.881502,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.885648,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.889643,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.893536,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.897556,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.901557,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.905495,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.909537,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.913502,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.917626,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.921521,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.925589,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.929542,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.933631,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.937730,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.941571,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.945646,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.949587,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.953584,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.957746,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.961511,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.965521,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.969493,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.973438,sim,0.079999,0.119998,0.119999,0.119999,0.119999,0.008054
2384.977640,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.981563,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.985514,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.989498,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2384.993460,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2384.997668,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.001737,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.005507,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.009490,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.013532,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.017620,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.021476,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.025454,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.029531,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.033520,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.037533,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.041442,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.045487,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.049494,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.053415,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.057650,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.061526,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.065501,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.069424,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.073887,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.077685,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.081440,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.085469,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.089468,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.093603,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.097662,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.101500,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.105596,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.109550,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.113471,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.117538,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.121467,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.125515,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.129489,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.133533,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.137550,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.141552,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.145471,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.149496,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.153478,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.157726,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.161520,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.165471,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.169433,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.173438,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.177602,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.181478,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.185488,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.189568,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.193436,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.197555,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.201443,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.205485,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.209485,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.213441,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.217505,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.221536,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.225551,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.229542,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.233471,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.237636,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.241462,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.245462,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.249444,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.253544,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.258253,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.261449,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.265481,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.269471,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.273430,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.277557,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.281448,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.285487,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.289477,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.293454,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.297550,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.301529,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.305477,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.309510,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.313475,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.317648,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.321486,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.325463,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.329604,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.333596,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.337657,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.341446,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.345551,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.349579,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.353530,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.357672,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.361521,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.365893,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.369571,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.373440,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.377644,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.381601,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.385579,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.389547,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.393507,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.397673,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.401486,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.405413,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.409448,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.413597,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.417589,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2385.421545,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2385.425510,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
