t_mono_s,source,Thumb_rad,Index_rad,Middle_rad,Ring_rad,Little_rad,Rotate_rad
2473.424416,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.424561,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.424694,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.424831,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.424965,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.425128,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.425262,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.425392,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.425539,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.425681,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.425813,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.425947,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.426094,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.426233,sim,0.079998,0.119998,0.119998,0.119998,0.119998,0.008054
2473.426384,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.426605,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.426792,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.426980,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.427217,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.427437,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.427586,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.427721,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.427853,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.427989,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.428132,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.428265,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.428409,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.428541,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.428673,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.428812,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.428949,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.429168,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.429362,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.429536,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.429707,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.429876,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.430066,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.430235,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.430437,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.430665,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.430828,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.431065,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.431276,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.431569,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.431719,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.431864,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.432039,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.432212,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.432355,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.432493,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.432635,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.432778,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.432918,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.433066,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.433201,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.433337,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.433469,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.433604,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.433735,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.433978,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.434252,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.434499,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.434751,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.434987,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.435188,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.435354,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.435521,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.438590,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.442544,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.446560,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.450543,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.454519,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.458657,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.462586,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.466583,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.470554,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.474565,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.478797,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.482535,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.486511,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.490505,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.494566,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.498640,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.502701,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.507460,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.511118,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.514931,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.518799,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.522764,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.526726,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.530669,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.534519,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.538727,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.542694,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.546542,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.550547,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.554607,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.558749,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.562630,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.566687,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.570564,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.574648,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.578928,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.582592,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.586612,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.590693,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.594602,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.598651,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.602649,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.606568,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.610612,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.614642,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.618754,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.622714,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.627410,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.630569,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.635337,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.638825,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.642729,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.646656,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.650568,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.654567,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.658740,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.662741,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.666629,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.670600,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.674691,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.680531,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.682705,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.686901,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.690642,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.694622,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.698690,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.702658,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.706593,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.710834,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.714658,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.718760,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.722618,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.726550,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.008054
2473.730936,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.008057
2473.734641,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.012350
2473.738719,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.012353
2473.742514,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.012350
2473.746566,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.012354
2473.750685,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.012350
2473.754679,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.023595
2473.758765,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.023592
2473.762650,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.023595
2473.766631,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.023592
2473.771082,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.023595
2473.774660,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.041927
2473.778847,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.041930
2473.782641,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.041927
2473.786743,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.041930
2473.790676,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.058892
2473.794662,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.058895
2473.798796,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.058892
2473.802625,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.058895
2473.806547,sim,0.079999,0.119999,0.119999,0.119999,0.119999,0.058892
2473.810824,sim,0.080002,0.120002,0.120002,0.120002,0.120002,0.058895
2473.814704,sim,0.095524,0.119999,0.119999,0.119999,0.119999,0.075742
2473.818904,sim,0.095527,0.120002,0.120002,0.120002,0.120002,0.075745
2473.822670,sim,0.095524,0.119999,0.119999,0.119999,0.119999,0.075743
2473.826737,sim,0.095527,0.120002,0.120002,0.120002,0.120002,0.075745
2473.830757,sim,0.095524,0.119999,0.119999,0.119999,0.119999,0.075742
2473.834741,sim,0.128562,0.120002,0.120002,0.120002,0.120002,0.090349
2473.838773,sim,0.128559,0.119999,0.119999,0.119999,0.119999,0.090346
2473.842709,sim,0.128562,0.120001,0.120001,0.120001,0.120001,0.090349
2473.846640,sim,0.128559,0.119999,0.119999,0.119999,0.119999,0.090347
2473.851075,sim,0.128562,0.120002,0.120002,0.120002,0.120002,0.090349
2473.854646,sim,0.165511,0.119999,0.119999,0.119999,0.119999,0.101929
2473.858845,sim,0.165514,0.120002,0.120002,0.120002,0.120002,0.101932
2473.862716,sim,0.165511,0.119999,0.119999,0.119999,0.119999,0.101929
2473.866660,sim,0.165514,0.120002,0.120002,0.120002,0.120002,0.101932
2473.870668,sim,0.165511,0.119999,0.119999,0.119999,0.119999,0.101929
2473.874700,sim,0.205862,0.120002,0.120002,0.120002,0.120002,0.111970
2473.878963,sim,0.205859,0.119999,0.119999,0.119999,0.119999,0.111968
2473.882687,sim,0.205861,0.120001,0.120001,0.120001,0.120001,0.111970
2473.886573,sim,0.205859,0.119999,0.119999,0.119999,0.119999,0.111968
2473.890768,sim,0.205862,0.120002,0.120002,0.120002,0.120001,0.111970
2473.894710,sim,0.205859,0.119999,0.119999,0.119999,0.119999,0.111968
2473.898820,sim,0.205861,0.120001,0.120001,0.120001,0.120001,0.111970
2473.902675,sim,0.205859,0.119999,0.119999,0.119999,0.119999,0.111968
2473.906826,sim,0.205862,0.120001,0.120001,0.120001,0.120001,0.111970
2473.911124,sim,0.205859,0.119999,0.119999,0.119999,0.119999,0.111967
2473.914791,sim,0.257474,0.120001,0.120001,0.120002,0.120001,0.120670
2473.918747,sim,0.257471,0.119999,0.119999,0.119999,0.119999,0.120667
2473.922694,sim,0.257474,0.120001,0.120002,0.120002,0.120001,0.120670
2473.926763,sim,0.257471,0.119999,0.119999,0.119999,0.119999,0.120667
2473.930801,sim,0.257473,0.120001,0.120001,0.120001,0.120001,0.120670
2473.934646,sim,0.309137,0.148821,0.119999,0.119999,0.141015,0.128208
2473.938946,sim,0.309138,0.148823,0.120001,0.120001,0.141016,0.128209
2473.942795,sim,0.309137,0.148822,0.120000,0.120000,0.141015,0.128208
2473.946792,sim,0.309138,0.148823,0.120001,0.120001,0.141016,0.128209
2473.950754,sim,0.309137,0.148822,0.120000,0.120000,0.141015,0.128208
2473.954768,sim,0.363624,0.191396,0.120001,0.120001,0.184630,0.134744
2473.958900,sim,0.363623,0.191394,0.119999,0.119999,0.184629,0.134743
2473.962814,sim,0.363624,0.191396,0.120001,0.120001,0.184630,0.134744
2473.966673,sim,0.363623,0.191394,0.119999,0.119999,0.184629,0.134743
2473.970769,sim,0.363624,0.191396,0.120001,0.120001,0.184630,0.134744
2473.974817,sim,0.419166,0.236613,0.120000,0.137079,0.229362,0.140406
2473.978857,sim,0.419167,0.236614,0.120000,0.137080,0.229363,0.140407
2473.982656,sim,0.419166,0.236613,0.120000,0.137079,0.229363,0.140406
2473.986690,sim,0.419167,0.236614,0.120000,0.137080,0.229363,0.140407
2473.990880,sim,0.419166,0.236613,0.120000,0.137079,0.229363,0.140406
2473.994674,sim,0.474239,0.282738,0.120000,0.172896,0.276454,0.145315
2473.999174,sim,0.474239,0.282738,0.120000,0.172896,0.276454,0.145315
2474.002710,sim,0.474239,0.282738,0.120000,0.172896,0.276454,0.145315
2474.006723,sim,0.474239,0.282738,0.120000,0.172896,0.276454,0.145315
2474.010742,sim,0.474239,0.282738,0.120000,0.172896,0.276454,0.145315
2474.014616,sim,0.530290,0.331034,0.123252,0.212259,0.322814,0.149568
2474.018769,sim,0.530290,0.331035,0.123253,0.212259,0.322815,0.149568
2474.022700,sim,0.530290,0.331035,0.123253,0.212259,0.322815,0.149568
2474.026642,sim,0.530290,0.331035,0.123253,0.212259,0.322815,0.149568
2474.030757,sim,0.530290,0.331035,0.123253,0.212259,0.322815,0.149568
2474.034663,sim,0.587191,0.379827,0.158138,0.254695,0.371316,0.153255
2474.038862,sim,0.587191,0.379827,0.158138,0.254695,0.371316,0.153255
2474.042658,sim,0.587191,0.379827,0.158138,0.254695,0.371316,0.153255
2474.046596,sim,0.587191,0.379827,0.158138,0.254695,0.371316,0.153255
2474.050693,sim,0.587191,0.379827,0.158138,0.254695,0.371316,0.153255
2474.054788,sim,0.587191,0.379827,0.158138,0.254695,0.371316,0.153255
2474.058888,sim,0.644826,0.430435,0.196695,0.299796,0.421672,0.156450
2474.062697,sim,0.644826,0.430435,0.196695,0.299796,0.421672,0.156450
2474.066747,sim,0.644826,0.430435,0.196695,0.299796,0.421672,0.156450
2474.070752,sim,0.644826,0.430435,0.196695,0.299796,0.421672,0.156450
2474.074768,sim,0.696164,0.482618,0.235659,0.344431,0.472249,0.159219
2474.078816,sim,0.696164,0.482618,0.235659,0.344431,0.472249,0.159219
2474.082686,sim,0.696164,0.482618,0.235659,0.344431,0.472249,0.159219
2474.086664,sim,0.696164,0.482618,0.235659,0.344431,0.472249,0.159219
2474.090639,sim,0.696164,0.482618,0.235659,0.344431,0.472249,0.159219
2474.094765,sim,0.696164,0.482618,0.235659,0.344431,0.472249,0.159219
2474.098938,sim,0.740657,0.536166,0.276363,0.390050,0.525792,0.161619
2474.102795,sim,0.740657,0.536166,0.276363,0.390050,0.525792,0.161619
2474.106695,sim,0.740657,0.536166,0.276363,0.390050,0.525792,0.161619
2474.110729,sim,0.740657,0.536166,0.276363,0.390050,0.525792,0.161619
2474.114790,sim,0.740657,0.536166,0.276363,0.390050,0.525792,0.161619
2474.118890,sim,0.779217,0.589508,0.319961,0.437909,0.580518,0.163699
2474.122812,sim,0.779217,0.589508,0.319961,0.437909,0.580518,0.163699
2474.126677,sim,0.779217,0.589508,0.319961,0.437909,0.580518,0.163699
2474.130702,sim,0.779217,0.589508,0.319961,0.437909,0.580518,0.163699
2474.134850,sim,0.779217,0.589508,0.319961,0.437909,0.580518,0.163699
2474.138966,sim,0.812636,0.644061,0.364682,0.487708,0.633495,0.165501
2474.143037,sim,0.812636,0.644061,0.364682,0.487708,0.633495,0.165501
2474.146757,sim,0.812636,0.644061,0.364682,0.487708,0.633495,0.165501
2474.150820,sim,0.812636,0.644061,0.364682,0.487708,0.633495,0.165501
2474.154841,sim,0.812636,0.644061,0.364682,0.487708,0.633495,0.165501
2474.158837,sim,0.841599,0.698275,0.410375,0.535029,0.686344,0.167064
2474.162807,sim,0.841599,0.698275,0.410375,0.535029,0.686344,0.167064
2474.166711,sim,0.841599,0.698275,0.410375,0.535029,0.686344,0.167064
2474.170851,sim,0.841599,0.698275,0.410375,0.535029,0.686344,0.167064
2474.174709,sim,0.841599,0.698275,0.410375,0.535029,0.686344,0.167064
2474.179142,sim,0.866701,0.753582,0.456910,0.584362,0.739081,0.168418
2474.182781,sim,0.866701,0.753582,0.456910,0.584362,0.739081,0.168418
2474.186911,sim,0.866701,0.753582,0.456910,0.584362,0.739081,0.168418
2474.190763,sim,0.866701,0.753582,0.456910,0.584362,0.739081,0.168418
2474.194859,sim,0.888455,0.807063,0.504176,0.632666,0.784787,0.169591
2474.198936,sim,0.888455,0.807063,0.504176,0.632666,0.784787,0.169591
2474.202794,sim,0.888455,0.807063,0.504176,0.632666,0.784787,0.169591
2474.206676,sim,0.888455,0.807063,0.504176,0.632666,0.784787,0.169591
2474.210787,sim,0.888455,0.807063,0.504176,0.632666,0.784787,0.169591
2474.214847,sim,0.888455,0.807063,0.504176,0.632666,0.784787,0.169591
2474.219044,sim,0.907309,0.856188,0.553462,0.684238,0.824398,0.170608
2474.222660,sim,0.907309,0.856188,0.553462,0.684238,0.824398,0.170608
2474.226700,sim,0.907309,0.856188,0.553462,0.684238,0.824398,0.170608
2474.230825,sim,0.907309,0.856188,0.553462,0.684238,0.824398,0.170608
2474.234895,sim,0.907309,0.856188,0.553462,0.684238,0.824398,0.170608
2474.238839,sim,0.923649,0.898762,0.603112,0.735869,0.858728,0.171489
2474.242898,sim,0.923649,0.898762,0.603112,0.735869,0.858728,0.171489
2474.246817,sim,0.923649,0.898762,0.603112,0.735869,0.858728,0.171489
2474.250838,sim,0.923649,0.898762,0.603112,0.735869,0.858728,0.171489
2474.255058,sim,0.923649,0.898762,0.603112,0.735869,0.858728,0.171489
2474.259031,sim,0.937811,0.935660,0.650302,0.788938,0.888481,0.172253
2474.262779,sim,0.937811,0.935660,0.650302,0.788938,0.888481,0.172253
2474.266711,sim,0.937811,0.935660,0.650302,0.788938,0.888481,0.172253
2474.270674,sim,0.937811,0.935660,0.650302,0.788938,0.888481,0.172253
2474.275047,sim,0.937811,0.935660,0.650302,0.788938,0.888481,0.172253
2474.278954,sim,0.950084,0.967638,0.700910,0.839092,0.914266,0.172915
2474.282816,sim,0.950084,0.967638,0.700910,0.839092,0.914266,0.172915
2474.286753,sim,0.950084,0.967638,0.700910,0.839092,0.914266,0.172915
2474.290799,sim,0.950084,0.967638,0.700910,0.839092,0.914266,0.172915
2474.294812,sim,0.950084,0.967638,0.700910,0.839092,0.914266,0.172915
2474.299040,sim,0.960721,0.995353,0.751705,0.882559,0.936614,0.173489
2474.302746,sim,0.960721,0.995353,0.751705,0.882559,0.936614,0.173489
2474.306784,sim,0.960721,0.995353,0.751705,0.882559,0.936614,0.173489
2474.310790,sim,0.960721,0.995353,0.751705,0.882559,0.936614,0.173489
2474.314841,sim,0.960721,0.995353,0.751705,0.882559,0.936614,0.173489
2474.318879,sim,0.969940,1.000001,0.802663,0.920231,0.955982,0.173987
2474.322834,sim,0.969943,1.000003,0.802666,0.920234,0.955985,0.173989
2474.326845,sim,0.969941,1.000002,0.802664,0.920232,0.955984,0.173988
2474.330786,sim,0.969941,1.000002,0.802664,0.920232,0.955984,0.173988
2474.334971,sim,0.969941,1.000002,0.802664,0.920232,0.955984,0.173988
2474.338839,sim,0.977931,1.000002,0.853763,0.952881,0.972769,0.174419
2474.342778,sim,0.977930,1.000002,0.853762,0.952880,0.972769,0.174419
2474.346785,sim,0.977930,1.000002,0.853762,0.952880,0.972769,0.174419
2474.350688,sim,0.977930,1.000002,0.853762,0.952880,0.972769,0.174419
2474.355160,sim,0.977930,1.000002,0.853762,0.952880,0.972769,0.174419
2474.358943,sim,0.984855,1.000002,0.900822,0.981176,0.987317,0.174792
2474.362864,sim,0.984855,1.000002,0.900822,0.981176,0.987317,0.174792
2474.367130,sim,0.984855,1.000002,0.900822,0.981176,0.987317,0.174792
2474.370743,sim,0.984855,1.000002,0.900822,0.981176,0.987317,0.174792
2474.374952,sim,0.984855,1.000002,0.900822,0.981176,0.987317,0.174792
2474.379038,sim,0.990856,1.000002,0.941606,1.000002,0.999924,0.175116
2474.382777,sim,0.990854,1.000000,0.941605,1.000000,0.999923,0.175114
2474.386745,sim,0.990854,1.000001,0.941605,1.000001,0.999923,0.175115
2474.390754,sim,0.990856,1.000002,0.941607,1.000002,0.999925,0.175117
2474.394771,sim,0.990855,1.000001,0.941605,1.000001,0.999923,0.175115
2474.398870,sim,0.996056,1.000002,0.976953,1.000002,1.000002,0.175397
2474.402833,sim,0.996055,1.000000,0.976951,1.000000,1.000000,0.175395
2474.406872,sim,0.996055,1.000000,0.976951,1.000000,1.000000,0.175395
2474.410862,sim,0.996048,0.999993,0.976944,0.999993,0.999993,0.175388
2474.414822,sim,0.996058,1.000003,0.976954,1.000003,1.000003,0.175398
2474.419227,sim,0.996050,0.999996,0.976947,0.999996,0.999996,0.175391
2474.422896,sim,1.000002,1.000002,1.000002,1.000002,1.000002,0.175640
2474.426915,sim,0.999994,0.999994,0.999994,0.999994,0.999994,0.175632
2474.430920,sim,1.000000,1.000000,1.000000,1.000000,1.000000,0.175638
2474.434912,sim,0.999994,0.999994,0.999994,0.999994,0.999994,0.175632
2474.439039,sim,1.000001,1.000001,1.000001,1.000001,1.000001,0.175639
