t_rel_s,t_unix,mode,cycle,phase,setpoint_n,force_net_n,lc_seq,lc_t_us,lc_voltage_raw_v,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,pose_age_ms,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,touch_t_us,taxel_age_ms,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0451,1788966351.8914,TOUCH,1,0,3.0000,-0.0060,1096857,1990906587,-3.7886641,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0475,1788966351.8937,TOUCH,1,0,3.0000,-0.0061,1096858,1990908962,-3.7714903,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0504,1788966351.8966,TOUCH,1,0,3.0000,-0.0063,1096859,1990911345,-3.7396140,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0524,1788966351.8986,TOUCH,1,0,3.0000,-0.0063,1096860,1990913814,-3.7428324,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0548,1788966351.9011,TOUCH,1,0,3.0000,-0.0062,1096861,1990916259,-3.7186437,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0572,1788966351.9034,TOUCH,1,0,3.0000,-0.0061,1096862,1990918724,-3.7183588,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0596,1788966351.9059,TOUCH,1,0,3.0000,-0.0059,1096863,1990921099,-3.7291253,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0623,1788966351.9085,TOUCH,1,0,3.0000,-0.0058,1096864,1990923524,-3.7629023,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0644,1788966351.9107,TOUCH,1,0,3.0000,-0.0059,1096865,1990925924,-3.7881191,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0669,1788966351.9131,TOUCH,1,0,3.0000,-0.0060,1096866,1990928317,-3.7451661,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0695,1788966351.9158,TOUCH,1,0,3.0000,-0.0061,1096867,1990930851,-3.7607253,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0721,1788966351.9183,TOUCH,1,0,3.0000,-0.0061,1096868,1990933532,-3.7431939,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0746,1788966351.9209,TOUCH,1,0,3.0000,-0.0062,1096869,1990936085,-3.7589264,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0770,1788966351.9232,TOUCH,1,0,3.0000,-0.0062,1096870,1990938529,-3.7484508,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0794,1788966351.9256,TOUCH,1,0,3.0000,-0.0062,1096871,1990940897,-3.7321067,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0818,1788966351.9281,TOUCH,1,0,3.0000,-0.0062,1096872,1990943286,-3.7450185,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0847,1788966351.9309,TOUCH,1,0,3.0000,-0.0061,1096873,1990946010,-3.7373970,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0871,1788966351.9333,TOUCH,1,0,3.0000,-0.0061,1096874,1990948472,-3.7256298,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0898,1788966351.9361,TOUCH,1,0,3.0000,-0.0060,1096875,1990951249,-3.7160280,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0922,1788966351.9384,TOUCH,1,0,3.0000,-0.0058,1096876,1990953658,-3.7277799,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0945,1788966351.9408,TOUCH,1,0,3.0000,-0.0057,1096877,1990956023,-3.7184687,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0969,1788966351.9432,TOUCH,1,0,3.0000,-0.0056,1096878,1990958416,-3.7257175,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0995,1788966351.9457,TOUCH,1,0,3.0000,-0.0054,1096879,1990960949,-3.7344038,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1020,1788966351.9482,TOUCH,1,0,3.0000,-0.0054,1096880,1990963370,-3.7429357,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1045,1788966351.9507,TOUCH,1,0,3.0000,-0.0053,1096881,1990965871,-3.7310789,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1069,1788966351.9531,TOUCH,1,0,3.0000,-0.0053,1096882,1990968334,-3.7475398,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1093,1788966351.9555,TOUCH,1,0,3.0000,-0.0053,1096883,1990970750,-3.7427413,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1117,1788966351.9579,TOUCH,1,0,3.0000,-0.0052,1096884,1990973176,-3.7288213,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1143,1788966351.9606,TOUCH,1,0,3.0000,-0.0052,1096885,1990975705,-3.7415462,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1167,1788966351.9630,TOUCH,1,0,3.0000,-0.0052,1096886,1990978168,-3.7462339,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1193,1788966351.9655,TOUCH,1,0,3.0000,-0.0052,1096887,1990980704,-3.7261045,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1218,1788966351.9680,TOUCH,1,0,3.0000,-0.0052,1096888,1990983213,-3.7822678,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1243,1788966351.9705,TOUCH,1,0,3.0000,-0.0054,1096889,1990985731,-3.7898798,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1269,1788966351.9731,TOUCH,1,0,3.0000,-0.0057,1096890,1990988242,-3.7533927,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1296,1788966351.9758,TOUCH,1,0,3.0000,-0.0057,1096891,1990990911,-3.7503312,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1323,1788966351.9785,TOUCH,1,0,3.0000,-0.0058,1096892,1990993716,-3.7212791,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1351,1788966351.9814,TOUCH,1,0,3.0000,-0.0058,1096893,1990996549,-3.7671678,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1378,1788966351.9841,TOUCH,1,0,3.0000,-0.0059,1096894,1990999210,-3.7662070,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1405,1788966351.9868,TOUCH,1,0,3.0000,-0.0060,1096895,1991001970,-3.7785659,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1429,1788966351.9891,TOUCH,1,0,3.0000,-0.0061,1096896,1991004387,-3.7583189,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1453,1788966351.9915,TOUCH,1,0,3.0000,-0.0062,1096897,1991006738,-3.7615914,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1481,1788966351.9943,TOUCH,1,0,3.0000,-0.0063,1096898,1991009379,-3.7609076,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1506,1788966351.9969,TOUCH,1,0,3.0000,-0.0064,1096899,1991011970,-3.7344518,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1530,1788966351.9993,TOUCH,1,0,3.0000,-0.0064,1096900,1991014528,-3.7420797,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1555,1788966352.0017,TOUCH,1,0,3.0000,-0.0063,1096901,1991016913,-3.7503998,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1582,1788966352.0044,TOUCH,1,0,3.0000,-0.0063,1096902,1991019371,-3.7274802,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1603,1788966352.0065,TOUCH,1,0,3.0000,-0.0063,1096903,1991021806,-3.7700238,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1630,1788966352.0092,TOUCH,1,0,3.0000,-0.0063,1096904,1991024205,-3.7380631,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1665,1788966352.0127,TOUCH,1,0,3.0000,-0.0063,1096905,1991027229,-3.7162974,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1682,1788966352.0145,TOUCH,1,0,3.0000,-0.0062,1096906,1991029753,-3.7768583,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1706,1788966352.0168,TOUCH,1,0,3.0000,-0.0064,1096907,1991032107,-3.7798164,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1730,1788966352.0192,TOUCH,1,0,3.0000,-0.0065,1096908,1991034458,-3.7762306,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1753,1788966352.0216,TOUCH,1,0,3.0000,-0.0067,1096909,1991036845,-3.7748096,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1778,1788966352.0241,TOUCH,1,0,3.0000,-0.0068,1096910,1991039203,-3.7453859,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1802,1788966352.0264,TOUCH,1,0,3.0000,-0.0068,1096911,1991041643,-3.7364459,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1825,1788966352.0288,TOUCH,1,0,3.0000,-0.0068,1096912,1991044004,-3.7589757,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1853,1788966352.0316,TOUCH,1,0,3.0000,-0.0068,1096913,1991046836,-3.7412238,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1877,1788966352.0339,TOUCH,1,0,3.0000,-0.0067,1096914,1991049200,-3.7082098,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1902,1788966352.0365,TOUCH,1,0,3.0000,-0.0067,1096915,1991051581,-3.7857096,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1925,1788966352.0387,TOUCH,1,0,3.0000,-0.0069,1096916,1991053950,-3.7831671,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1949,1788966352.0411,TOUCH,1,0,3.0000,-0.0071,1096917,1991056309,-3.7450984,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1972,1788966352.0435,TOUCH,1,0,3.0000,-0.0072,1096918,1991058714,-3.7555337,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1997,1788966352.0460,TOUCH,1,0,3.0000,-0.0072,1096919,1991061088,-3.7412813,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2022,1788966352.0485,TOUCH,1,0,3.0000,-0.0071,1096920,1991063496,-3.7416553,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2044,1788966352.0507,TOUCH,1,0,3.0000,-0.0071,1096921,1991065913,-3.7373080,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2068,1788966352.0530,TOUCH,1,0,3.0000,-0.0071,1096922,1991068261,-3.7519803,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2094,1788966352.0557,TOUCH,1,0,3.0000,-0.0070,1096923,1991070908,-3.7312226,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2122,1788966352.0584,TOUCH,1,0,3.0000,-0.0070,1096924,1991073673,-3.7439227,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2147,1788966352.0609,TOUCH,1,0,3.0000,-0.0069,1096925,1991076124,-3.7123327,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2171,1788966352.0634,TOUCH,1,0,3.0000,-0.0069,1096926,1991078577,-3.7408967,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2195,1788966352.0657,TOUCH,1,0,3.0000,-0.0068,1096927,1991080954,-3.7328076,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2222,1788966352.0685,TOUCH,1,0,3.0000,-0.0068,1096928,1991083352,-3.7442040,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2242,1788966352.0705,TOUCH,1,0,3.0000,-0.0068,1096929,1991085739,-3.7524190,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2267,1788966352.0729,TOUCH,1,0,3.0000,-0.0068,1096930,1991088196,-3.7343290,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2293,1788966352.0755,TOUCH,1,0,3.0000,-0.0068,1096931,1991090725,-3.7431498,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2316,1788966352.0779,TOUCH,1,0,3.0000,-0.0067,1096932,1991093155,-3.7106488,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2343,1788966352.0805,TOUCH,1,0,3.0000,-0.0065,1096933,1991095711,-3.7037454,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
