t_mono_s,source,Thumb_rad,Index_rad,Middle_rad,Ring_rad,Little_rad,Rotate_rad
3446.070387,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.074338,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.078412,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.082480,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.086283,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.090329,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.094290,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.098405,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.102441,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.106302,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.110257,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.114347,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.118328,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.122450,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.126347,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.130464,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.134366,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.138367,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.142582,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.146440,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.150358,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.154317,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.158638,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.162484,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.166410,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.170366,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.174496,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.178381,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.182535,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.186325,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.190427,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.194375,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.198377,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.202447,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.206488,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.210546,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.214508,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.218367,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.222643,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.226371,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.230404,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.234285,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.238414,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.242479,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.246356,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.250282,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.254290,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.258328,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.262475,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.266307,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.270334,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.274283,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.278311,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.282371,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.286335,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.290366,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.294392,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.298347,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.302369,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.306345,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.310332,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.314376,sim,0.080000,0.120000,0.125828,0.125828,0.131655,-0.000003
3446.318333,sim,0.080000,0.120000,0.125828,0.125828,0.131656,0.000004
3446.322668,sim,0.080000,0.120000,0.125827,0.125827,0.131655,-0.000004
3446.326339,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000005
