t_rel_s,sim_Middle_deg,real_Middle_deg
8.8600,45.1458,45.6090
8.8640,45.1981,45.6090
8.8680,45.2075,45.6090
8.8720,45.2075,45.6090
8.8760,45.2075,45.6090
8.8800,45.2075,45.6090
8.8840,45.2075,45.6090
8.8880,45.2516,45.6090
8.8920,45.2610,45.6090
8.8960,45.2610,45.6090
8.9000,45.2610,45.6090
8.9040,45.2610,45.6090
8.9080,45.2994,45.6090
8.9120,45.3074,45.6090
8.9160,45.3074,45.6090
8.9200,45.3074,45.6090
8.9240,45.3074,45.6090
8.9280,45.3403,45.6090
8.9320,45.3476,45.6090
8.9360,45.3476,45.6090
8.9400,45.3476,45.6090
8.9440,45.3476,45.6090
8.9480,45.3757,45.6090
8.9520,45.3825,45.6090
8.9560,45.3825,45.6090
8.9600,45.3825,45.6090
8.9640,45.3825,45.6090
8.9680,45.4068,45.6090
8.9720,45.4127,45.6090
8.9760,45.4127,45.6090
8.9800,45.4127,45.6090
8.9840,45.4127,45.6090
8.9880,45.4127,45.6090
8.9920,45.4127,45.6090
8.9960,45.4127,45.6090
9.0000,45.4127,45.6090
9.0040,45.4127,45.6090
9.0080,45.4340,45.6090
9.0120,45.4388,45.6090
9.0160,45.4388,45.6090
9.0200,45.4388,45.6090
9.0240,45.4388,45.6090
9.0280,45.4572,45.6090
9.0320,45.4615,45.6090
9.0360,45.4615,45.6090
9.0400,45.4615,45.6090
9.0440,45.4615,45.6090
9.0480,45.4771,45.6090
9.0520,45.4812,45.6090
9.0560,45.4812,45.6090
9.0600,45.4812,45.6090
9.0640,45.4812,45.6090
9.0680,45.4948,45.6090
9.0720,45.4982,45.6090
9.0760,45.4982,45.6090
9.0800,45.4982,45.6090
9.0840,45.4982,45.6090
9.0880,45.5100,45.6090
9.0920,45.5130,45.6090
9.0960,45.5130,45.6090
9.1000,45.5130,45.6090
9.1040,45.5130,45.6090
9.1080,45.5130,45.6090
9.1120,45.5237,45.6090
9.1160,45.5258,45.6090
9.1200,45.5258,45.6090
9.1240,45.5258,45.6090
9.1280,45.5258,45.6090
9.1320,45.5348,45.6090
9.1360,45.5369,45.6090
9.1400,45.5369,45.6090
9.1440,45.5369,45.6090
9.1480,45.5369,45.6090
9.1520,45.5445,45.6090
9.1560,45.5465,45.6090
9.1600,45.5465,45.6090
9.1640,45.5465,45.6090
9.1680,45.5531,45.6090
9.1720,45.5548,45.6090
9.1760,45.5548,45.6090
9.1800,45.5548,45.6090
9.1840,45.5548,45.6090
9.1880,45.5548,45.6090
9.1920,45.5605,45.6090
9.1960,45.5620,45.6090
9.2000,45.5620,45.6090
9.2040,45.5620,45.6090
9.2080,45.5620,45.6090
9.2120,45.5669,45.6090
9.2160,45.5683,45.6090
9.2200,45.5683,45.6090
9.2240,45.5683,45.6090
9.2280,45.5683,45.6090
9.2320,45.5724,45.6090
9.2360,45.5737,45.6090
9.2400,45.5737,45.6090
9.2440,45.5737,45.6090
9.2480,45.5737,45.6090
9.2520,45.5774,45.6090
9.2560,45.5784,45.6090
9.2600,45.5784,45.6090
9.2640,45.5784,45.6090
9.2680,45.5784,45.6090
9.2720,45.5815,45.6090
9.2760,45.5825,45.6090
9.2800,45.5825,45.6090
9.2840,45.5825,45.6090
9.2880,45.5825,45.6090
9.2920,45.5852,45.6090
9.2960,45.5860,45.6090
9.3000,45.5860,45.6090
9.3040,45.5860,45.6090
9.3080,45.5860,45.6090
9.3120,45.5884,45.6090
9.3160,45.5891,45.6090
9.3200,45.5891,45.6090
9.3240,45.5891,45.6090
9.3280,45.5891,45.6090
9.3320,45.5911,45.6090
9.3360,45.5917,45.6090
9.3400,45.5917,45.6090
9.3440,45.5917,45.6090
9.3480,45.5917,45.6090
9.3520,45.5935,45.6090
9.3560,45.5940,45.6090
9.3600,45.5940,45.6090
9.3640,45.5940,45.6090
9.3680,45.5940,45.6090
9.3720,45.5956,45.6090
9.3760,45.5960,45.6090
9.3800,45.5960,45.6090
9.3840,45.5960,45.6090
9.3880,45.5960,45.6090
9.3920,45.5974,45.6090
9.3960,45.5977,45.6090
9.4000,45.5977,45.6090
9.4040,45.5977,45.6090
9.4080,45.5977,45.6090
9.4120,45.5989,45.6090
9.4160,45.5992,45.6090
9.4200,45.5992,45.6090
9.4240,45.5992,45.6090
9.4280,45.5992,45.6090
9.4320,45.5992,45.6090
9.4360,45.6002,45.2584
9.4400,45.6005,44.9411
9.4440,45.6005,44.9411
9.4480,45.6005,44.9411
9.4520,45.5344,44.0281
9.4560,45.5126,43.6055
9.4600,45.5126,43.3824
9.4640,45.5126,42.8887
9.4680,45.5126,42.6319
9.4720,45.5126,42.3612
9.4760,45.2119,42.2699
9.4800,45.1248,42.1969
9.4840,45.1248,41.8934
9.4880,45.1248,41.6276
9.4920,45.1248,41.6020
9.4960,44.7878,41.6020
9.5000,44.6551,41.4880
9.5040,44.6551,41.2681
9.5080,44.6551,41.2681
9.5120,44.6551,41.2681
9.5160,44.3499,40.8506
9.5200,44.2035,40.2664
9.5240,44.2035,40.1681
9.5280,44.2035,39.6692
9.5320,43.8167,39.5986
9.5360,43.6785,39.5986
9.5400,43.6785,39.3678
9.5440,43.6785,38.8819
9.5480,43.6785,38.6223
9.5520,43.6785,38.5969
9.5560,43.1461,38.4105
9.5600,43.0010,38.1390
9.5640,43.0010,37.9290
9.5680,43.0010,37.9290
9.5720,43.0010,37.6764
9.5760,42.5148,37.4279
9.5800,42.3247,37.2612
9.5840,42.3247,37.1902
9.5880,42.3247,36.9245
9.5920,42.3247,36.6888
9.5960,41.7920,36.5934
9.6000,41.6051,36.4615
9.6040,41.6051,36.1877
9.6080,41.6051,35.9257
9.6120,41.6051,35.9256
9.6160,41.0592,35.5675
9.6200,40.8478,35.1286
9.6240,40.8478,34.9239
9.6280,40.8478,34.9239
9.6320,40.8478,34.4157
9.6360,40.2392,34.2560
9.6400,40.0579,34.2560
9.6440,40.0579,34.1342
9.6480,40.0579,33.6166
9.6520,40.0579,33.5882
9.6560,39.4088,33.5882
9.6600,39.1953,33.3144
9.6640,39.1953,32.8483
9.6680,39.1953,32.5882
9.6720,39.1953,32.5865
9.6760,38.5501,32.2257
9.6800,38.3141,31.9187
9.6840,38.3141,31.9187
9.6880,38.3141,31.9037
9.6920,38.3141,31.3779
9.6960,37.6951,31.2509
9.7000,37.4614,31.2509
9.7040,37.4614,31.1053
9.7080,37.4614,30.6254
9.7120,36.8758,30.3142
9.7160,36.6333,30.2491
9.7200,36.6333,29.9677
9.7240,36.6333,29.5813
9.7280,36.6333,29.5813
9.7320,36.6333,29.5813
9.7360,36.0369,29.2738
9.7400,35.6931,28.9135
9.7440,35.6931,28.9135
9.7480,35.6931,28.9135
9.7520,35.6931,28.6385
9.7560,35.0250,28.5796
9.7600,34.7891,28.5796
9.7640,34.7891,28.5796
9.7680,34.7891,28.5796
9.7720,34.7891,28.5796
9.7760,34.1963,28.5796
9.7800,33.9612,28.5796
9.7840,33.9612,28.5796
9.7880,33.9612,28.5796
9.7920,33.9612,28.5796
9.7960,33.4915,28.5796
9.8000,33.2436,28.5796
9.8040,33.2436,28.5796
9.8080,33.2436,28.5796
9.8120,33.2436,28.5796
9.8160,32.8044,28.5796
9.8200,32.6218,28.5796
9.8240,32.6218,28.5796
9.8280,32.6218,28.5796
9.8320,32.6218,28.5796
9.8360,32.2412,28.5796
9.8400,32.0828,28.5796
9.8440,32.0828,28.5796
9.8480,32.0828,28.5796
9.8520,32.0828,28.5796
9.8560,31.7537,28.5796
9.8600,31.6157,28.5796
9.8640,31.6157,28.5796
9.8680,31.6157,28.5796
9.8720,31.6157,28.5796
9.8760,31.3431,28.5796
9.8800,31.2109,28.5796
9.8840,31.2109,28.5796
9.8880,31.2109,28.5796
9.8920,31.2109,28.5796
9.8960,31.2109,28.5796
9.9000,30.9551,28.5796
9.9040,30.8601,28.5796
9.9080,30.8601,28.5796
9.9120,30.8601,28.5796
9.9160,30.6389,28.5796
9.9200,30.5560,28.5796
9.9240,30.5560,28.5796
9.9280,30.5560,28.5796
9.9320,30.5560,28.5796
9.9360,30.5560,28.5796
9.9400,30.3600,28.5796
9.9440,30.2925,28.5796
9.9480,30.2925,28.5796
9.9520,30.2925,28.5796
9.9560,30.2925,28.5796
9.9600,30.1271,28.5796
9.9640,30.0641,28.5796
9.9680,30.0641,28.5796
9.9720,30.0641,28.5796
9.9760,30.0641,28.5796
9.9800,29.9215,28.5796
9.9840,29.8662,28.5796
9.9880,29.8662,28.5796
9.9920,29.8662,28.5796
9.9960,29.8662,28.8113
10.0000,29.7437,28.9135
10.0040,29.6946,28.9135
10.0080,29.6946,29.0118
10.0120,29.6946,29.5290
10.0160,29.6196,29.8201
10.0200,29.5905,30.2783
10.0240,29.5905,30.7012
10.0280,29.5905,30.9170
10.0320,29.5905,30.9170
10.0360,29.5905,31.3985
10.0400,29.7141,31.5848
10.0440,29.7673,31.5848
10.0480,29.7673,31.6418
10.0520,29.7673,31.9056
10.0560,29.7673,32.1650
10.0600,29.9720,32.2526
10.0640,30.0542,32.2526
10.0680,30.0542,32.3051
10.0720,30.0542,32.5812
10.0760,30.0542,32.8176
10.0800,30.2981,32.9204
10.0840,30.3918,33.1930
10.0880,30.3918,33.5882
10.0920,30.3918,33.5882
10.0960,30.3918,33.5882
10.1000,30.7088,33.9753
10.1040,30.8180,34.2560
10.1080,30.8180,34.2560
10.1120,30.8180,34.2560
10.1160,30.8180,34.7461
10.1200,31.1456,35.1102
10.1240,31.2764,35.2578
10.1280,31.2764,35.3303
10.1320,31.2764,35.6011
10.1360,31.2764,35.8637
10.1400,31.6661,35.9256
10.1440,31.8518,36.1625
10.1480,31.8518,36.5934
10.1520,31.8518,36.5934
10.1560,31.8518,36.5934
10.1600,32.2958,36.5934
10.1640,32.4840,36.8719
10.1680,32.4840,37.2612
10.1720,32.4840,37.2659
10.1760,32.4840,37.7339
10.1800,32.9545,37.9290
10.1840,33.1210,37.9290
10.1880,33.1210,37.9290
10.1920,33.1210,37.9390
10.1960,33.1210,38.2093
10.2000,33.5904,38.4709
10.2040,33.7620,38.5969
10.2080,33.7620,38.5969
10.2120,33.7620,38.5969
10.2160,33.7620,38.5969
10.2200,34.2323,38.5969
10.2240,34.4067,38.5969
10.2280,34.4067,38.5969
10.2320,34.4067,38.5969
10.2360,34.4067,38.5969
10.2400,34.8028,38.5969
10.2440,34.9654,38.5969
10.2480,34.9654,38.5969
10.2520,34.9654,38.5969
10.2560,34.9654,38.5969
10.2600,35.3041,38.5969
10.2640,35.4496,38.5969
10.2680,35.4496,38.5969
10.2720,35.4496,38.5969
10.2760,35.4496,38.5969
10.2800,35.7425,38.5969
10.2840,35.8692,38.5969
10.2880,35.8692,38.5969
10.2920,35.8692,38.5969
10.2960,35.8692,38.5969
10.3000,36.1220,38.5969
10.3040,36.2329,38.5969
10.3080,36.2329,38.5969
10.3120,36.2329,38.5969
10.3160,36.2329,38.5969
10.3200,36.4629,38.5969
10.3240,36.5481,38.5969
10.3280,36.5481,38.5969
10.3320,36.5481,38.5969
10.3360,36.5481,38.5969
10.3400,36.7490,38.5969
10.3440,36.8213,38.5969
10.3480,36.8213,38.5969
10.3520,36.8213,38.5969
10.3560,36.8213,38.5969
10.3600,36.9918,38.5969
10.3640,37.0580,38.5969
10.3680,37.0580,38.5969
10.3720,37.0580,38.5969
10.3760,37.0580,38.5969
10.3800,37.2086,38.5969
10.3840,37.2632,38.5969
10.3880,37.2632,38.5969
10.3920,37.2632,38.5969
10.3960,37.2632,38.5969
10.4000,37.3911,38.5969
10.4040,37.4410,38.5969
10.4080,37.4410,38.5969
10.4120,37.4410,38.5969
10.4160,37.4410,38.5969
10.4200,37.4410,38.5969
10.4240,37.5550,38.5969
10.4280,37.5951,38.5969
10.4320,37.5951,38.5969
10.4360,37.5951,38.5969
10.4400,37.5951,38.5969
10.4440,37.6908,38.5969
10.4480,37.7287,38.5969
10.4520,37.7287,38.5969
10.4560,37.7287,38.5969
10.4600,37.7287,38.5969
10.4640,37.8129,38.5969
10.4680,37.8444,38.5969
10.4720,37.8444,38.5969
10.4760,37.8444,38.5969
10.4800,37.9154,38.5969
10.4840,37.9448,38.5969
10.4880,37.9448,38.5969
10.4920,37.9448,38.5969
10.4960,37.9448,38.5969
10.5000,37.9448,38.5969
10.5040,38.0099,38.5969
10.5080,38.0317,38.5969
10.5120,38.0317,38.5969
10.5160,38.0317,38.5969
10.5200,38.0317,38.5969
10.5240,38.0871,38.5969
10.5280,38.1071,38.5969
10.5320,38.1071,38.5969
10.5360,38.1071,38.5969
10.5400,38.1071,38.5969
10.5440,38.1544,38.5969
10.5480,38.1724,38.5969
10.5520,38.1724,38.5969
10.5560,38.1724,38.5969
10.5600,38.1724,38.5969
10.5640,38.2138,38.5969
10.5680,38.2290,38.5969
10.5720,38.2290,38.5969
10.5760,38.2290,38.5969
10.5800,38.2290,38.5969
10.5840,38.2290,38.5969
10.5880,38.2290,38.5969
10.5920,38.2290,38.5969
10.5960,38.2290,38.5969
10.6000,38.2290,38.5969
10.6040,38.2636,38.5969
10.6080,38.2780,38.5969
10.6120,38.2780,38.5969
10.6160,38.2780,38.5969
10.6200,38.2780,38.5969
10.6240,38.3083,38.5969
10.6280,38.3205,38.5969
10.6320,38.3205,38.5969
10.6360,38.3205,38.5969
10.6400,38.3205,38.5969
10.6440,38.3205,38.5969
10.6480,38.3475,38.5969
10.6520,38.3574,38.5969
10.6560,38.3574,38.5969
10.6600,38.3574,38.5969
10.6640,38.3574,38.5969
10.6680,38.3801,38.5969
10.6720,38.3893,38.5969
10.6760,38.3893,38.5969
10.6800,38.3893,38.5969
10.6840,38.3893,38.5969
10.6880,38.4089,38.5969
10.6920,38.4170,38.5969
10.6960,38.4170,38.5969
10.7000,38.4170,38.5969
10.7040,38.4345,38.5969
10.7080,38.4410,38.5969
10.7120,38.4410,38.5969
10.7160,38.4410,38.5969
10.7200,38.4410,38.5969
10.7240,38.4410,38.5969
10.7280,38.4558,38.5969
10.7320,38.4618,38.5969
10.7360,38.4618,38.5969
10.7400,38.4618,38.5969
10.7440,38.4618,38.5969
10.7480,38.4747,38.5969
10.7520,38.4798,38.5969
10.7560,38.4798,38.5969
10.7600,38.4798,38.5969
10.7640,38.4798,38.5969
10.7680,38.4910,38.5969
10.7720,38.4954,38.5969
10.7760,38.4954,38.5969
10.7800,38.4954,38.5969
10.7840,38.4954,38.5969
10.7880,38.5049,38.5969
10.7920,38.5089,38.5969
10.7960,38.5089,38.5969
10.8000,38.5089,38.5969
10.8040,38.5089,38.5969
10.8080,38.5174,38.5969
10.8120,38.5206,38.5969
10.8160,38.5206,38.5969
10.8200,38.5206,38.5969
10.8240,38.5206,38.5969
10.8280,38.5279,38.5969
10.8320,38.5308,38.5969
10.8360,38.5308,38.5969
10.8400,38.5308,38.5969
10.8440,38.5308,38.5969
10.8480,38.5369,38.5969
10.8520,38.5396,38.5969
10.8560,38.5396,38.5969
10.8600,38.5396,38.5969
10.8640,38.5396,38.5969
10.8680,38.5451,38.5969
10.8720,38.5472,38.5969
10.8760,38.5472,38.5969
10.8800,38.5472,38.5969
10.8840,38.5472,38.5969
10.8880,38.5518,38.5969
10.8920,38.5539,38.5969
10.8960,38.5539,38.5969
10.9000,38.5539,38.5969
10.9040,38.5539,38.5969
10.9080,38.5580,38.5969
10.9120,38.5596,38.5969
10.9160,38.5596,38.5969
10.9200,38.5596,38.5969
10.9240,38.5596,38.5969
10.9280,38.5631,38.5969
10.9320,38.5646,38.5969
10.9360,38.5646,38.5969
10.9400,38.5646,38.5969
10.9440,38.5646,38.5969
10.9480,38.5677,38.5969
10.9520,38.5689,38.5969
10.9560,38.5689,38.5969
10.9600,38.5689,38.5969
10.9640,38.5689,38.5969
10.9680,38.5715,38.5969
10.9720,38.5726,38.5969
10.9760,38.5726,38.5969
10.9800,38.5726,38.5969
10.9840,38.5726,38.5969
10.9880,38.5748,38.5969
10.9920,38.5758,38.5969
10.9960,38.5758,38.5969
11.0000,38.5758,38.5969
11.0040,38.5758,38.5969
11.0080,38.5778,38.5969
11.0120,38.5786,38.5969
11.0160,38.5786,38.5969
11.0200,38.5786,38.5969
11.0240,38.5786,38.5969
11.0280,38.5804,38.5969
11.0320,38.5811,38.5969
11.0360,38.5811,38.5969
11.0400,38.5811,38.5969
11.0440,38.5811,38.5969
11.0480,38.5826,38.5969
11.0520,38.5832,38.5969
11.0560,38.5832,38.5969
11.0600,38.5832,38.5969
11.0640,38.5832,38.5969
11.0680,38.5845,38.5969
11.0720,38.5850,38.5969
11.0760,38.5850,38.5969
11.0800,38.5850,38.5969
11.0840,38.5850,38.5969
11.0880,38.5861,38.5969
11.0920,38.5866,38.5969
11.0960,38.5866,38.5969
11.1000,38.5866,38.5969
11.1040,38.5866,38.5969
11.1080,38.5866,38.5969
11.1120,38.5876,38.5969
11.1160,38.5880,38.5969
11.1200,38.5880,38.5969
11.1240,38.5880,38.5969
11.1280,38.5880,38.5969
11.1320,38.5888,38.5969
11.1360,38.5891,38.5969
11.1400,38.5891,38.5969
11.1440,38.5891,38.5969
11.1480,38.5891,38.5969
11.1520,38.5899,38.5969
11.1560,38.5902,38.5969
11.1600,38.5902,38.5969
11.1640,38.5902,38.5969
11.1680,38.5908,38.5969
11.1720,38.5911,38.5969
11.1760,38.5911,38.5969
11.1800,38.5911,38.5969
11.1840,38.5911,38.5969
11.1880,38.5911,38.5969
11.1920,38.5916,38.5969
11.1960,38.5918,38.5969
11.2000,38.5918,38.5969
11.2040,38.5918,38.5969
11.2080,38.5918,38.5969
11.2120,38.5923,38.5969
11.2160,38.5925,38.5969
11.2200,38.5925,38.5969
11.2240,38.5925,38.5969
11.2280,38.5925,38.5969
11.2320,38.5929,38.5969
11.2360,38.5931,38.5969
11.2400,38.5931,38.5969
11.2440,38.5931,38.5969
11.2480,38.5934,38.5969
11.2520,38.5940,38.5969
11.2560,38.5945,38.5969
11.2600,38.5950,38.5969
11.2640,38.5955,38.5969
11.2680,38.5960,38.5969
11.2720,38.5965,38.5969
11.2760,38.5968,38.5969
11.2800,38.5969,38.5969
11.2840,38.5969,38.5969
11.2880,38.5969,38.5969
11.2920,38.5969,38.5969
11.2960,38.5969,38.5969
11.3000,38.5969,38.5969
11.3040,38.5969,38.5969
11.3080,38.5969,38.5969
11.3120,38.5969,38.5969
11.3160,38.5969,38.5969
11.3200,38.5969,38.5969
11.3240,38.5969,38.5969
11.3280,38.5969,38.5969
11.3320,38.5969,38.5969
11.3360,38.5969,38.5969
11.3400,38.5969,38.5969
11.3440,38.5969,38.5969
11.3480,38.5969,38.5969
11.3520,38.5969,38.5969
11.3560,38.5969,38.5969
11.3600,38.5969,38.5969
11.3640,38.5969,38.5969
11.3680,38.5969,38.5969
11.3720,38.5969,38.5969
11.3760,38.5969,38.5969
11.3800,38.5969,38.5969
11.3840,38.5969,38.5969
11.3880,38.5969,38.5969
11.3920,38.5969,38.5969
11.3960,38.5969,38.5969
11.4000,38.5969,38.5969
11.4040,38.5969,38.5969
11.4080,38.5969,38.5969
11.4120,38.5969,38.5969
11.4160,38.5969,38.5969
11.4200,38.5969,38.5969
11.4240,38.5969,38.5969
11.4280,38.5969,38.5969
11.4320,38.5969,38.5969
11.4360,38.5969,38.5969
11.4400,38.5969,38.5969
11.4440,38.5969,38.5969
11.4480,38.5969,38.5969
11.4520,38.5969,38.5969
11.4560,38.5969,38.5969
11.4600,38.5969,38.5969
11.4640,38.5969,38.5969
11.4680,38.5969,38.5969
11.4720,38.5969,38.5969
11.4760,38.5969,38.5969
11.4800,38.5969,38.5969
11.4840,38.5969,38.5969
11.4880,38.5969,38.5969
11.4920,38.5969,38.5969
11.4960,38.5969,38.5969
11.5000,38.5969,38.5969
11.5040,38.5969,38.5969
11.5080,38.5969,38.5969
11.5120,38.5969,38.5969
11.5160,38.5969,38.5969
11.5200,38.5969,38.5969
11.5240,38.5969,38.5969
11.5280,38.5969,38.5969
11.5320,38.5969,38.5969
11.5360,38.5969,38.5969
11.5400,38.5969,38.5969
11.5440,38.5969,38.5969
11.5480,38.5969,38.5969
11.5520,38.5969,38.5969
11.5560,38.5969,38.5969
11.5600,38.5969,38.5969
11.5640,38.5969,38.5969
11.5680,38.5969,38.5969
11.5720,38.5969,38.5969
11.5760,38.5969,38.5969
11.5800,38.5969,38.5969
11.5840,38.5969,38.5969
11.5880,38.5969,38.5969
11.5920,38.5969,38.5969
11.5960,38.5969,38.5969
11.6000,38.5969,38.5969
11.6040,38.5969,38.5969
11.6080,38.5969,38.5969
11.6120,38.5969,38.5969
11.6160,38.5969,38.5969
11.6200,38.5969,38.5969
11.6240,38.5969,38.5969
11.6280,38.5969,38.5969
11.6320,38.5969,38.5969
11.6360,38.5969,38.5969
11.6400,38.5969,38.5969
11.6440,38.5969,38.5969
11.6480,38.5969,38.0611
11.6520,38.5969,37.9290
11.6560,38.5969,37.9290
11.6600,38.5969,37.6653
11.6640,38.5969,36.9273
11.6680,38.5969,36.9273
11.6720,38.5969,36.5370
11.6760,38.4389,36.2595
11.6800,38.3743,35.7652
11.6840,38.3743,35.2578
11.6880,38.3743,35.2578
11.6920,38.3743,35.2578
11.6960,38.0674,34.6357
11.7000,37.9587,33.8237
11.7040,37.9587,33.5882
11.7080,37.9587,33.5882
11.7120,37.5440,33.1720
11.7160,37.3760,32.9204
11.7200,37.3760,32.9204
11.7240,37.3760,32.9204
11.7280,37.3760,32.9204
11.7320,37.3760,32.4545
11.7360,36.9690,32.2526
11.7400,36.7819,32.2526
11.7440,36.7819,32.2272
11.7480,36.7819,31.6762
11.7520,36.3555,31.5848
11.7560,36.1780,31.5848
11.7600,36.1780,31.2969
11.7640,36.1780,30.5830
11.7680,36.1780,30.5830
11.7720,35.6531,30.5830
11.7760,35.4320,29.9152
11.7800,35.4320,29.9152
11.7840,35.4320,29.9152
11.7880,35.4320,29.9152
11.7920,35.4320,29.4470
11.7960,34.8867,29.2474
11.8000,34.6964,29.2474
11.8040,34.6964,29.1818
11.8080,34.6964,28.6523
11.8120,34.6964,28.3441
11.8160,34.0948,28.2457
11.8200,33.8809,28.1488
11.8240,33.8809,27.8724
11.8280,33.8809,27.6002
11.8320,33.8809,27.5779
11.8360,33.2817,27.4170
11.8400,33.0405,27.1583
11.8440,33.0405,26.9100
11.8480,33.0405,26.9100
11.8520,33.0405,26.4253
11.8560,32.4357,26.2422
11.8600,32.2231,26.2422
11.8640,32.2231,26.0977
11.8680,32.2231,25.3049
11.8720,32.2231,25.2405
11.8760,31.5520,25.0729
11.8800,31.2921,24.7852
11.8840,31.2921,24.5727
11.8880,31.2921,24.5727
11.8920,31.2921,24.3364
11.8960,30.6369,24.0642
11.9000,30.3961,23.9049
11.9040,30.3961,23.8460
11.9080,30.3961,23.5748
11.9120,30.3961,23.3207
11.9160,29.7512,23.2370
11.9200,29.4861,23.1139
11.9240,29.4861,22.8351
11.9280,29.4861,22.5744
11.9320,29.4861,22.5692
11.9360,28.8108,22.3783
11.9400,28.5639,22.1110
11.9440,28.5639,21.9014
11.9480,28.5639,21.9014
11.9520,28.5639,21.6364
11.9560,27.9170,21.3622
11.9600,27.6755,21.2336
11.9640,27.6755,21.1042
11.9680,27.6755,20.5658
11.9720,27.6755,20.5658
11.9760,27.0271,20.5658
11.9800,26.7276,20.3308
11.9840,26.7276,19.8278
11.9880,26.7276,19.5640
11.9920,26.7276,19.5640
11.9960,26.0548,19.3651
12.0000,25.7724,19.0934
12.0040,25.7724,18.8962
12.0080,25.7724,18.8777
12.0120,25.7724,18.6212
12.0160,25.1058,18.3625
12.0200,24.8556,18.2284
12.0240,24.8556,18.1477
12.0280,24.8556,17.8861
12.0320,24.8556,17.6205
12.0360,24.1640,17.5606
12.0400,23.9275,17.2684
12.0440,23.9275,16.8928
12.0480,23.9275,16.8928
12.0520,23.9275,16.8928
12.0560,23.2511,16.4871
12.0600,22.9895,16.0918
12.0640,22.9895,15.8910
12.0680,22.9895,15.8834
12.0720,22.9895,15.3922
12.0760,22.3375,15.2232
12.0800,22.0430,15.2232
12.0840,22.0430,15.0743
12.0880,22.0430,14.5554
12.0920,22.0430,14.5554
12.0960,21.3332,14.5554
12.1000,21.0447,14.2254
12.1040,21.0447,13.8876
12.1080,21.0447,13.8876
12.1120,21.0447,13.8876
12.1160,20.3513,13.8876
12.1200,20.0904,13.5831
12.1240,20.0904,13.1336
12.1280,20.0904,12.8859
12.1320,20.0904,12.8859
12.1360,20.0904,12.6634
12.1400,19.4419,12.3995
12.1440,19.1298,12.2180
12.1480,19.1298,12.1517
12.1520,19.1298,11.6238
12.1560,18.4572,11.5502
12.1600,18.2082,11.5502
12.1640,18.2082,11.3386
12.1680,18.2082,10.8824
12.1720,18.2082,10.8824
12.1760,17.5167,10.4421
12.1800,17.2315,10.2146
12.1840,17.2315,10.2146
12.1880,17.2315,10.1734
12.1920,17.2315,9.8995
12.1960,17.2315,9.6371
12.2000,16.5047,9.5468
12.2040,16.2514,9.3151
12.2080,16.2514,8.8789
12.2120,16.2514,8.8789
12.2160,16.2514,8.8789
12.2200,15.5294,8.5176
12.2240,15.2684,8.2111
12.2280,15.2684,8.2111
12.2320,15.2684,8.2111
12.2360,15.2684,8.2111
12.2400,14.5886,7.6712
12.2440,14.3274,7.2094
12.2480,14.3274,7.2094
12.2520,14.3274,7.2094
12.2560,14.3274,6.9674
12.2600,13.6249,6.8755
12.2640,13.3783,6.8755
12.2680,13.3783,6.8755
12.2720,13.3783,6.8755
12.2760,12.8084,6.8755
12.2800,12.5113,6.8755
12.2840,12.5113,6.8755
12.2880,12.5113,6.8755
12.2920,12.5113,6.8755
12.2960,12.5113,6.8755
12.3000,11.9857,6.8755
12.3040,11.7598,6.8755
12.3080,11.7598,6.8755
12.3120,11.7598,6.8755
12.3160,11.7598,6.8755
12.3200,11.2896,6.8755
12.3240,11.1086,6.8755
12.3280,11.1086,6.8755
12.3320,11.1086,6.8755
12.3360,11.1086,6.8755
12.3400,10.7053,6.8755
12.3440,10.5442,6.8755
12.3480,10.5442,6.8755
12.3520,10.5442,6.8755
12.3560,10.5442,6.8755
12.3600,10.1872,6.8755
12.3640,10.0550,6.8755
12.3680,10.0550,6.8755
12.3720,10.0550,6.8755
12.3760,10.0550,6.8755
12.3800,9.7876,6.8755
12.3840,9.6311,6.8755
12.3880,9.6311,6.8755
12.3920,9.6311,6.8755
12.3960,9.6311,6.8755
12.4000,9.3739,6.8755
12.4040,9.2637,6.8755
12.4080,9.2637,6.8755
12.4120,9.2637,6.8755
12.4160,9.2637,6.8755
12.4200,9.0311,6.8755
12.4240,8.9453,6.8755
12.4280,8.9453,6.8755
12.4320,8.9453,6.8755
12.4360,8.9453,6.8755
12.4400,8.9453,6.8755
12.4440,8.7470,6.8755
12.4480,8.6693,6.8755
12.4520,8.6693,6.8755
12.4560,8.6693,6.8755
12.4600,8.5048,6.8755
12.4640,8.4301,6.8755
12.4680,8.4301,6.8755
12.4720,8.4301,6.8755
12.4760,8.2819,6.8755
12.4800,8.2228,6.8755
12.4840,8.0954,6.8755
12.4880,8.0432,6.8755
12.4920,8.0432,6.8755
12.4960,8.0432,6.8755
12.5000,8.0432,6.8755
12.5040,7.9333,6.8755
12.5080,7.8875,6.8755
12.5120,7.8875,6.8755
12.5160,7.8875,6.8755
12.5200,7.8875,6.8755
12.5240,7.7960,6.8755
12.5280,7.7526,6.8755
12.5320,7.7526,6.8755
12.5360,7.7526,6.8755
12.5400,7.7526,6.8755
12.5440,7.6744,6.8755
12.5480,7.6356,6.8755
12.5520,7.6356,6.8755
12.5560,7.6356,6.8755
12.5600,7.6356,6.8755
12.5640,7.5696,6.8755
12.5680,7.5343,6.8755
12.5720,7.5343,6.8755
12.5760,7.5343,6.8755
12.5800,7.5343,6.8755
