t_rel_s,sim_Index_deg,real_Index_deg
0.2640,6.8755,6.8755
0.2680,6.8755,6.8755
0.2720,6.8755,6.8755
0.2760,6.8755,6.8755
0.2800,6.8755,6.8755
0.2840,6.8755,6.8755
0.2880,6.8755,6.8755
0.2920,6.8755,6.8755
0.2960,6.8755,6.8755
0.3000,6.8755,6.8755
0.3040,6.8755,6.8755
0.3080,6.8755,6.8755
0.3120,6.8755,6.8755
0.3160,6.8755,6.8755
0.3200,6.8755,6.8755
0.3240,6.8755,6.8755
0.3280,6.8755,6.8755
0.3320,6.8755,6.8755
0.3360,6.8755,6.8755
0.3400,6.8755,6.8755
0.3440,6.8755,6.8755
0.3480,6.8755,6.8755
0.3520,6.8755,6.8755
0.3560,6.8755,6.8755
0.3600,6.8755,6.8755
0.3640,6.8755,6.8755
0.3680,6.8755,6.8755
0.3720,6.8755,6.8755
0.3760,6.8755,6.8755
0.3800,6.8755,6.8755
0.3840,6.8755,6.8755
0.3880,6.8755,6.8755
0.3920,6.8755,6.8755
0.3960,6.8755,6.8755
0.4000,6.8755,6.8755
0.4040,6.8755,6.8755
0.4080,6.8755,6.8755
0.4120,6.8755,6.8755
0.4160,6.8755,6.8755
0.4200,6.8755,6.8755
0.4240,6.8755,6.8755
0.4280,6.8755,6.8755
0.4320,6.8755,6.8755
0.4360,6.8755,6.8755
0.4400,6.8755,6.8755
0.4440,6.8755,6.8755
0.4480,6.8755,6.8755
0.4520,6.8755,6.8755
0.4560,6.8755,6.8755
0.4600,6.8755,6.8755
0.4640,6.8755,6.8755
0.4680,6.8755,6.8755
0.4720,6.8755,6.8755
0.4760,6.8755,6.8755
0.4800,6.8755,6.8755
0.4840,6.8755,6.8755
0.4880,6.8755,6.8755
0.4920,6.8755,6.8755
0.4960,6.8755,6.8755
0.5000,6.8755,6.8755
0.5040,6.8755,6.8755
0.5080,6.8755,6.8755
0.5120,6.8755,6.8755
0.5160,6.8755,6.8755
0.5200,6.8755,6.8755
0.5240,6.8755,6.8755
0.5280,6.8755,6.8755
0.5320,6.8755,6.8755
0.5360,6.8755,6.8755
0.5400,6.8755,6.8755
0.5440,6.8755,6.8755
0.5480,6.8755,6.8755
0.5520,6.8755,6.8755
0.5560,6.8755,6.8755
0.5600,6.8755,6.8755
0.5640,6.8755,6.8755
0.5680,6.8755,6.8755
0.5720,6.8755,6.8755
0.5760,6.8755,6.8755
0.5800,6.8755,6.8755
0.5840,6.8755,6.8755
0.5880,6.8755,6.8755
0.5920,6.8755,6.8755
0.5960,6.8755,6.8755
0.6000,6.8755,6.8755
0.6040,6.8755,6.8755
0.6080,6.8755,6.8755
0.6120,6.8755,6.8755
0.6160,6.8755,6.8755
0.6200,6.8755,6.8755
0.6240,6.8755,6.8755
0.6280,6.8755,6.8755
0.6320,6.8755,6.8755
0.6360,6.8755,6.8755
0.6400,6.8755,6.8755
0.6440,6.8755,6.8755
0.6480,6.8755,6.8755
0.6520,6.8755,6.8755
0.6560,6.8755,6.8755
0.6600,6.8755,6.8755
0.6640,6.8755,6.8755
0.6680,6.8755,6.8755
0.6720,6.8755,6.8755
0.6760,6.8755,6.8755
0.6800,6.8755,6.8755
0.6840,6.8755,6.8755
0.6880,6.8755,6.8755
0.6920,6.8755,6.8755
0.6960,6.8755,6.8755
0.7000,6.8755,6.8755
0.7040,6.8755,6.8755
0.7080,6.8755,6.8755
0.7120,6.8755,6.8755
0.7160,6.8755,6.8755
0.7200,6.8755,6.8755
0.7240,6.8755,6.8755
0.7280,6.8755,6.8755
0.7320,6.8755,6.8755
0.7360,6.8755,6.8755
0.7400,6.8755,6.8755
0.7440,6.8755,6.8755
0.7480,6.8755,6.8755
0.7520,6.8755,6.8755
0.7560,6.8755,6.8755
0.7600,6.8755,6.8755
0.7640,6.8755,6.8755
0.7680,6.8755,6.8755
0.7720,6.8755,6.8755
0.7760,6.8755,6.8755
0.7800,6.8755,6.8755
0.7840,6.8755,6.8755
0.7880,6.8755,6.8755
0.7920,6.8755,6.8755
0.7960,6.8755,6.8755
0.8000,6.8755,6.8755
0.8040,6.8755,6.8755
0.8080,6.8755,6.8755
0.8120,6.8755,6.8755
0.8160,6.8755,6.8755
0.8200,6.8755,6.8755
0.8240,6.8755,6.8755
0.8280,6.8755,6.8755
0.8320,6.8755,6.8755
0.8360,6.8755,6.8755
0.8400,6.8755,6.8755
0.8440,6.8755,6.8755
0.8480,6.8755,6.8755
0.8520,6.8755,6.8755
0.8560,6.8755,6.8755
0.8600,6.8755,6.8755
0.8640,6.8755,6.8755
0.8680,6.8755,6.8755
0.8720,6.8755,6.8755
0.8760,6.8755,6.8755
0.8800,6.8755,6.8755
0.8840,6.8755,6.8755
0.8880,6.8755,6.8755
0.8920,6.8755,6.8755
0.8960,6.8755,6.8755
0.9000,6.8755,6.8755
0.9040,6.8755,6.8755
0.9080,6.8755,6.8755
0.9120,6.8755,6.8755
0.9160,6.8755,6.8755
0.9200,6.8755,6.8755
0.9240,6.8755,6.8755
0.9280,6.8755,6.8755
0.9320,6.8755,6.8755
0.9360,6.8755,6.8755
0.9400,6.8755,6.8755
0.9440,6.8755,6.8755
0.9480,6.8755,6.8755
0.9520,6.8755,6.8755
0.9560,6.8755,6.8755
0.9600,6.8755,6.8755
0.9640,6.8755,6.8755
0.9680,6.8755,6.8755
0.9720,6.8755,6.8755
0.9760,6.8755,6.8755
0.9800,6.8755,6.8755
0.9840,6.8755,6.8755
0.9880,6.8755,6.8755
0.9920,6.8755,6.8755
0.9960,6.8755,6.8755
1.0000,6.8755,6.8755
1.0040,6.8755,6.8755
1.0080,6.8755,6.8755
1.0120,6.8755,6.8755
1.0160,6.8755,6.8755
1.0200,6.8755,6.8755
1.0240,6.8755,6.8755
1.0280,6.8755,6.8755
1.0320,6.8755,6.8755
1.0360,6.8755,6.8755
1.0400,6.8755,6.8755
1.0440,6.8755,6.8755
1.0480,6.8755,6.8755
1.0520,6.8755,6.8755
1.0560,6.8755,6.8755
1.0600,6.8755,6.8755
1.0640,6.8755,6.8755
1.0680,6.8755,6.8755
1.0720,6.8755,6.8755
1.0760,6.8755,6.8755
1.0800,6.8755,6.8755
1.0840,6.8755,6.8755
1.0880,6.8755,6.8755
1.0920,6.8755,6.8755
1.0960,6.8755,6.8755
1.1000,6.8755,6.8755
1.1040,6.8755,6.8755
1.1080,6.8755,6.8755
1.1120,6.8755,6.8755
1.1160,6.8755,6.8755
1.1200,6.8755,6.8755
1.1240,6.8755,6.8755
1.1280,6.8755,6.8755
1.1320,6.8755,6.8755
1.1360,6.8755,6.8755
1.1400,6.8755,6.8755
1.1440,6.8755,6.8755
1.1480,6.8755,6.8755
1.1520,6.8755,6.8755
1.1560,6.8755,6.8755
1.1600,6.8755,6.8755
1.1640,6.8755,6.8755
1.1680,6.8755,6.8755
1.1720,6.8755,6.8755
1.1760,6.8755,6.8755
1.1800,6.8755,6.8755
1.1840,6.8755,6.8755
1.1880,6.8755,6.8755
1.1920,6.8755,6.8755
1.1960,6.8755,6.8755
1.2000,6.8755,6.8755
1.2040,6.8755,6.8755
1.2080,6.8755,6.8755
1.2120,6.8755,6.8755
1.2160,6.8755,6.8755
1.2200,6.8755,6.8755
1.2240,6.8755,6.8755
1.2280,6.8755,6.8755
1.2320,6.8755,6.8755
1.2360,6.8755,6.8755
1.2400,6.8755,6.8755
1.2440,6.8755,6.8755
1.2480,6.8755,6.8755
1.2520,6.8755,6.8755
1.2560,6.8755,6.8755
1.2600,6.8755,6.8755
1.2640,6.8755,6.8755
1.2680,6.8755,6.8755
1.2720,6.8755,6.8755
1.2760,6.8755,6.8755
1.2800,6.8755,6.8755
1.2840,6.8755,6.8755
1.2880,6.8755,6.8755
1.2920,6.8755,6.8755
1.2960,6.8755,6.8755
1.3000,6.8755,6.8755
1.3040,6.8755,6.8755
1.3080,6.8755,6.8755
1.3120,6.8755,6.8755
1.3160,6.8755,6.8755
1.3200,6.8755,6.8755
1.3240,6.8755,6.8755
1.3280,6.8755,6.8755
1.3320,6.8755,6.8755
1.3360,6.8755,6.8755
1.3400,6.8755,6.8755
1.3440,6.8755,6.8755
1.3480,6.8755,6.8755
1.3520,6.8755,6.8755
1.3560,6.8755,6.8755
1.3600,6.8755,6.8755
1.3640,6.8755,6.8755
1.3680,6.8755,6.8755
1.3720,6.8755,6.8755
1.3760,6.8755,6.8755
1.3800,6.8755,6.8755
1.3840,6.8755,6.8755
1.3880,6.8755,6.8755
1.3920,6.8755,6.8755
1.3960,6.8755,6.8755
1.4000,6.8755,6.8755
1.4040,6.8755,6.8755
1.4080,6.8755,6.8755
1.4120,6.8755,6.8755
1.4160,6.8755,6.8755
1.4200,6.8755,6.8755
1.4240,6.8755,6.8755
1.4280,6.8755,6.8755
1.4320,6.8755,6.8755
1.4360,6.8755,6.8755
1.4400,6.8755,6.8755
1.4440,6.8755,6.8755
1.4480,6.8755,6.8755
1.4520,6.8755,6.8755
1.4560,6.8755,6.8755
1.4600,6.8755,6.8755
1.4640,6.8755,6.8755
1.4680,6.8755,6.8755
1.4720,6.8755,6.8755
1.4760,6.8755,6.8755
1.4800,6.8755,6.8755
1.4840,6.8755,7.0883
1.4880,6.8755,7.5129
1.4920,6.8755,7.9412
1.4960,6.8755,8.1446
1.5000,6.9860,8.7117
1.5040,7.0091,9.3136
1.5080,7.0091,9.8523
1.5120,7.0091,10.2973
1.5160,7.0091,10.5835
1.5200,7.0091,11.1093
1.5240,7.3584,11.6025
1.5280,7.4810,12.0092
1.5320,7.4810,12.2994
1.5360,7.4810,12.5853
1.5400,7.4810,13.0638
1.5440,7.9807,13.4153
1.5480,8.1571,13.8480
1.5520,8.1571,14.3068
1.5560,8.1571,14.5604
1.5600,8.1571,14.8200
1.5640,8.8402,15.2851
1.5680,9.0102,15.8294
1.5720,9.0102,16.3726
1.5760,9.0102,16.8971
1.5800,9.0102,17.1584
1.5840,9.8602,17.4327
1.5880,10.0612,17.8480
1.5920,10.0612,18.2991
1.5960,10.0612,18.5487
1.6000,10.9496,18.8207
1.6040,11.1502,19.2977
1.6080,11.1502,19.7061
1.6120,11.1502,20.1414
1.6160,11.1502,20.8917
1.6200,12.1041,21.1642
1.6240,12.3166,21.4275
1.6280,12.3166,21.8202
1.6320,12.3166,22.3000
1.6360,12.3166,22.5808
1.6400,12.3166,23.1131
1.6440,13.3597,23.4500
1.6480,13.6836,23.7167
1.6520,13.6836,24.0486
1.6560,13.6836,24.5752
1.6600,13.6836,24.8384
1.6640,14.8229,25.1204
1.6680,15.1355,25.5508
1.6720,15.1355,25.9951
1.6760,15.1355,26.2746
1.6800,15.1355,26.7538
1.6840,16.3355,27.3268
1.6880,16.6164,27.7374
1.6920,16.6164,28.0806
1.6960,16.6164,28.5614
1.7000,16.6164,28.7751
1.7040,16.6164,29.3459
1.7080,16.6164,29.7412
1.7120,16.6164,30.0075
1.7160,16.6164,30.2909
1.7200,16.6164,30.7765
1.7240,18.0919,31.1258
1.7280,18.4341,31.2509
1.7320,18.4341,31.5155
1.7360,18.4341,32.2808
1.7400,18.4341,32.5478
1.7440,19.8945,32.8118
1.7480,20.2765,33.2318
1.7520,20.2765,33.6797
1.7560,20.2765,33.9852
1.7600,20.2765,34.4599
1.7640,21.6719,34.8083
1.7680,22.0959,35.2510
1.7720,22.0959,35.6851
1.7760,22.0959,35.9412
1.7800,22.0959,36.1440
1.7840,23.3981,36.6098
1.7880,23.9399,37.0967
1.7920,23.9399,37.3608
1.7960,23.9399,37.7290
1.8000,23.9399,38.2298
1.8040,23.9399,38.4974
1.8080,23.9399,38.9432
1.8120,23.9399,39.3779
1.8160,23.9399,39.6442
1.8200,23.9399,39.9102
1.8240,25.6725,40.4306
1.8280,26.0277,40.7783
1.8320,26.0277,41.2666
1.8360,26.0277,41.9896
1.8400,26.0277,42.2571
1.8440,26.0277,42.5144
1.8480,27.7948,42.9605
1.8520,28.1933,43.3906
1.8560,28.1933,43.6621
1.8600,28.1933,43.9176
1.8640,29.8183,43.9394
1.8680,30.2483,44.3017
1.8720,30.2483,44.6072
1.8760,30.2483,44.6072
1.8800,30.2483,44.6072
1.8840,31.7928,44.6072
1.8880,32.1628,44.6072
1.8920,32.1628,44.6072
1.8960,32.1628,44.6072
1.9000,32.1628,44.6072
1.9040,32.1628,44.6072
1.9080,32.1628,44.6072
1.9120,32.1628,44.6072
1.9160,32.1628,44.6072
1.9200,32.1628,44.6072
1.9240,33.4793,44.6072
1.9280,33.8221,44.6072
1.9320,33.8221,44.6072
1.9360,33.8221,44.6072
1.9400,33.8221,44.6072
1.9440,34.9196,44.6072
1.9480,35.2601,44.6072
1.9520,35.2601,44.6072
1.9560,35.2601,44.6072
1.9600,35.2601,44.6072
1.9640,36.2354,44.6072
1.9680,36.5064,44.6072
1.9720,36.5064,44.6072
1.9760,36.5064,44.6072
1.9800,36.5064,44.6072
1.9840,36.5064,44.6072
1.9880,37.3924,44.6072
1.9920,37.5865,44.6072
1.9960,37.5865,44.6072
2.0000,37.5865,44.6072
2.0040,37.5865,44.6072
2.0080,38.3711,44.6072
2.0120,38.5226,44.6072
2.0160,38.5226,44.6072
2.0200,38.5226,44.6072
2.0240,38.5226,44.6072
2.0280,39.1966,44.6072
2.0320,39.3339,44.6072
2.0360,39.3339,44.6072
2.0400,39.3339,44.6072
2.0440,39.3339,44.6072
2.0480,39.8960,44.6072
2.0520,40.0370,44.6072
2.0560,40.0370,44.6072
2.0600,40.0370,44.6072
2.0640,40.0370,44.6072
2.0680,40.5268,44.6072
2.0720,40.6464,44.6072
2.0760,40.6464,44.6072
2.0800,40.6464,44.6072
2.0840,40.6464,44.6072
2.0880,41.0808,44.6072
2.0920,41.1745,44.6072
2.0960,41.1745,44.6072
2.1000,41.1745,44.6072
2.1040,41.1745,44.6072
2.1080,41.5411,44.6072
2.1120,41.6322,44.6072
2.1160,41.6322,44.6072
2.1200,41.6322,44.6072
2.1240,41.6322,44.6072
2.1280,41.9530,44.6072
2.1320,42.0288,44.6072
2.1360,42.0288,44.6072
2.1400,42.0288,44.6072
2.1440,42.0288,44.6072
2.1480,42.0288,44.6072
2.1520,42.3004,44.6072
2.1560,42.3726,44.6072
2.1600,42.3726,44.6072
2.1640,42.3726,44.6072
2.1680,42.6040,44.6072
2.1720,42.6706,44.6072
2.1760,42.6706,44.6072
2.1800,42.6706,44.6072
2.1840,42.6706,44.6072
2.1880,42.8789,44.6072
2.1920,42.9288,44.6072
2.1960,42.9288,44.6072
2.2000,42.9288,44.6072
2.2040,42.9288,44.6072
2.2080,42.9288,44.6072
2.2120,43.1122,44.6072
2.2160,43.1526,44.6072
2.2200,43.1526,44.6072
2.2240,43.1526,44.6072
2.2280,43.1526,44.6072
2.2320,43.3127,44.6072
2.2360,43.3465,44.6072
2.2400,43.3465,44.6072
2.2440,43.3465,44.6072
2.2480,43.4780,44.6072
2.2520,43.5146,44.6072
2.2560,43.5146,44.6072
2.2600,43.5146,44.6072
2.2640,43.6303,44.6072
2.2680,43.7789,44.6072
2.2720,43.9259,44.6072
2.2760,44.0709,44.6072
2.2800,44.2138,44.6072
2.2840,44.3583,44.6072
2.2880,44.5079,44.6072
2.2920,44.5938,44.6072
2.2960,44.6072,44.6072
2.3000,44.6072,44.6072
2.3040,44.6072,44.6072
2.3080,44.6072,44.6072
2.3120,44.6072,44.6072
2.3160,44.6072,44.6072
2.3200,44.6072,44.6072
2.3240,44.6072,44.6072
2.3280,44.6072,44.6072
2.3320,44.6072,44.6072
2.3360,44.6072,44.6072
2.3400,44.6072,44.6072
2.3440,44.6072,44.6072
2.3480,44.6072,44.6072
2.3520,44.6072,44.6072
2.3560,44.6072,44.6072
2.3600,44.6072,44.6072
2.3640,44.6072,44.6072
2.3680,44.6072,44.6072
2.3720,44.6072,44.6072
2.3760,44.6072,44.6072
2.3800,44.6072,44.6072
2.3840,44.6072,44.6072
2.3880,44.6072,44.6072
2.3920,44.6072,44.6072
2.3960,44.6072,44.6072
2.4000,44.6072,44.6072
2.4040,44.6072,44.6072
2.4080,44.6072,44.6072
2.4120,44.6072,44.6072
2.4160,44.6072,44.6072
2.4200,44.6072,44.6072
2.4240,44.6072,44.6072
2.4280,44.6072,44.6072
2.4320,44.6072,44.6072
2.4360,44.6072,44.6072
2.4400,44.6072,44.6072
2.4440,44.6072,44.6072
2.4480,44.6072,44.6072
2.4520,44.6072,44.6072
2.4560,44.6072,44.6072
2.4600,44.6072,44.6072
2.4640,44.6072,44.6072
2.4680,44.6072,44.3615
2.4720,44.6072,44.2733
2.4760,44.6072,44.2733
2.4800,44.6072,44.0731
2.4840,44.6072,43.2567
2.4880,44.6072,42.7445
2.4920,44.4701,42.4136
2.4960,44.4291,42.0210
2.5000,44.4291,41.5370
2.5040,44.4291,41.2658
2.5080,44.4291,41.0001
2.5120,44.0897,40.3492
2.5160,44.0077,39.7998
2.5200,44.0077,39.4472
2.5240,44.0077,38.9363
2.5280,44.0077,38.6780
2.5320,43.4609,38.4019
2.5360,43.3308,37.8459
2.5400,43.3308,37.1842
2.5440,43.3308,36.9108
2.5480,43.3308,36.6641
2.5520,42.6582,36.1829
2.5560,42.4770,35.7828
2.5600,42.4770,35.3866
2.5640,42.4770,34.5998
2.5680,42.4770,34.3243
2.5720,41.6513,34.0521
2.5760,41.4254,33.6249
2.5800,41.4254,33.1644
2.5840,41.4254,32.8900
2.5880,41.4254,32.3957
2.5920,40.5246,32.0555
2.5960,40.2914,31.6694
2.6000,40.2914,31.1040
2.6040,40.2914,30.5569
2.6080,40.2914,30.2901
2.6120,39.2804,30.0367
2.6160,38.9969,29.6301
2.6200,38.9969,29.1648
2.6240,38.9969,28.8600
2.6280,38.9969,28.0412
2.6320,37.9559,27.6948
2.6360,37.6525,27.4258
2.6400,37.6525,27.0680
2.6440,37.6525,26.5596
2.6480,37.6525,26.0131
2.6520,36.5273,25.4963
2.6560,36.1756,25.0922
2.6600,36.1756,24.8130
2.6640,36.1756,24.5545
2.6680,36.1756,24.0043
2.6720,34.9650,23.6774
2.6760,34.6286,23.4101
2.6800,34.6286,22.9624
2.6840,34.6286,22.2068
2.6880,34.6286,21.9424
2.6920,33.3429,21.4863
2.6960,32.9761,21.2336
2.7000,32.9761,20.7871
2.7040,32.9761,20.4387
2.7080,32.9761,19.6323
2.7120,31.9216,19.3535
2.7160,31.3214,19.0860
2.7200,31.3214,18.6834
2.7240,31.3214,18.1867
2.7280,31.3214,17.9360
2.7320,29.9535,17.4229
2.7360,29.5757,17.0518
2.7400,29.5757,16.7843
2.7440,29.5757,16.4350
2.7480,29.5757,15.6413
2.7520,28.2205,15.3182
2.7560,27.8401,14.8668
2.7600,27.8401,14.4405
2.7640,27.8401,14.1766
2.7680,27.8401,13.9078
2.7720,27.8401,13.1430
2.7760,26.7198,12.7085
2.7800,25.9798,12.4473
2.7840,25.9798,12.1494
2.7880,25.9798,11.5995
2.7920,25.9798,11.3216
2.7960,24.5055,11.1082
2.8000,24.0558,10.3048
2.8040,24.0558,9.8279
2.8080,24.0558,9.5891
2.8120,22.6905,9.0880
2.8160,22.1658,8.6983
2.8200,22.1658,8.2935
2.8240,22.1658,7.8194
2.8280,22.1658,7.5605
2.8320,22.1658,7.5433
2.8360,20.6620,7.5433
2.8400,20.2161,7.4318
2.8440,20.2161,7.2094
2.8480,20.2161,7.2094
2.8520,20.2161,7.2094
2.8560,18.9233,7.2094
2.8600,18.4819,7.2094
2.8640,18.4819,7.2094
2.8680,18.4819,7.2094
2.8720,18.4819,7.2094
2.8760,17.3153,7.2094
2.8800,16.9789,7.2094
2.8840,16.9789,7.2094
2.8880,16.9789,7.2094
2.8920,16.9789,7.2094
2.8960,15.9587,7.2094
2.9000,15.6763,7.2094
2.9040,15.6763,7.2094
2.9080,15.6763,7.2094
2.9120,15.6763,7.2094
2.9160,14.8059,7.2094
2.9200,14.5474,7.2094
2.9240,14.5474,7.2094
2.9280,14.5474,7.2094
2.9320,14.5474,7.2094
2.9360,13.8136,7.2094
2.9400,13.5690,7.2094
2.9440,13.5690,7.2094
2.9480,13.5690,7.2094
2.9520,13.5690,7.2094
2.9560,12.9266,7.2094
2.9600,12.7210,7.2094
2.9640,12.7210,7.2094
2.9680,12.7210,7.2094
2.9720,12.7210,7.2094
2.9760,12.1638,7.2094
2.9800,11.9862,7.2094
2.9840,11.9862,7.2094
2.9880,11.9862,7.2094
2.9920,11.9862,7.2094
2.9960,11.4979,7.2094
3.0000,11.3493,7.2094
3.0040,11.3493,7.2094
3.0080,11.3493,7.2094
3.0120,11.3493,7.2094
3.0160,10.9277,7.2094
3.0200,10.7973,7.2094
3.0240,10.7973,7.2094
3.0280,10.7973,7.2094
3.0320,10.7973,7.2094
3.0360,10.4378,7.2094
3.0400,10.3189,7.2094
3.0440,10.3189,7.2094
3.0480,10.3189,7.2094
3.0520,10.3189,7.2094
3.0560,10.0064,7.2094
3.0600,9.9043,7.2094
3.0640,9.9043,7.2094
3.0680,9.9043,7.2094
3.0720,9.9043,7.2094
3.0760,9.6374,7.2094
3.0800,9.5450,7.2094
3.0840,9.5450,7.2094
3.0880,9.5450,7.2094
3.0920,9.5450,7.2094
3.0960,9.3101,7.2094
3.1000,9.2336,7.2094
3.1040,9.2336,7.2094
3.1080,9.2336,7.2094
3.1120,9.2336,7.2094
3.1160,9.2336,7.2094
3.1200,9.0307,7.2094
3.1240,8.9637,7.2094
3.1280,8.9637,7.2094
3.1320,8.9637,7.2094
3.1360,8.7904,7.2094
3.1400,8.5559,7.2094
3.1440,8.3328,7.2094
3.1480,8.0947,7.2094
3.1520,7.8538,7.2094
3.1560,7.6207,7.2094
3.1600,7.3855,7.2094
3.1640,7.2420,7.2094
3.1680,7.2094,7.2094
3.1720,7.2094,7.2094
3.1760,7.2094,7.2094
3.1800,7.2094,7.2094
3.1840,7.2094,7.2094
3.1880,7.2094,7.2094
3.1920,7.2094,7.2094
3.1960,7.2094,7.2094
3.2000,7.2094,7.2094
3.2040,7.2094,7.2094
3.2080,7.2094,7.2094
3.2120,7.2094,7.2094
3.2160,7.2094,7.2094
3.2200,7.2094,7.2094
3.2240,7.2094,7.2094
3.2280,7.2094,7.2094
3.2320,7.2094,7.2094
3.2360,7.2094,7.2094
3.2400,7.2094,7.2094
3.2440,7.2094,7.2094
3.2480,7.2094,7.2094
3.2520,7.2094,7.2094
3.2560,7.2094,7.2094
3.2600,7.2094,7.2094
3.2640,7.2094,7.2094
3.2680,7.2094,7.2094
3.2720,7.2094,7.2094
3.2760,7.2094,7.2094
3.2800,7.2094,7.2094
3.2840,7.2094,7.2094
3.2880,7.2094,7.2094
3.2920,7.2094,7.2094
3.2960,7.2094,7.2094
3.3000,7.2094,7.2094
3.3040,7.2094,7.2094
3.3080,7.2094,7.2094
3.3120,7.2094,7.2094
3.3160,7.2094,7.2094
3.3200,7.2094,7.2094
3.3240,7.2094,7.2094
3.3280,7.2094,7.2094
3.3320,7.2094,7.2094
3.3360,7.2094,7.2094
3.3400,7.2094,7.2094
3.3440,7.2094,7.2094
3.3480,7.2094,7.2094
3.3520,7.2094,7.2094
3.3560,7.2094,7.2094
3.3600,7.2094,7.2094
3.3640,7.2094,7.2094
3.3680,7.2094,7.2094
3.3720,7.2094,7.2094
3.3760,7.2094,7.2094
3.3800,7.2094,7.2094
3.3840,7.2094,7.2094
3.3880,7.2094,7.2094
3.3920,7.2094,7.2094
3.3960,7.2094,7.2094
3.4000,7.2094,7.2094
3.4040,7.2094,7.2094
3.4080,7.2094,7.2094
3.4120,7.2094,7.2094
3.4160,7.2094,7.2094
3.4200,7.2094,7.2094
3.4240,7.2094,7.2094
3.4280,7.2094,7.2094
3.4320,7.2094,7.2094
3.4360,7.2094,7.2094
3.4400,7.2094,7.2094
3.4440,7.2094,7.2094
3.4480,7.2094,7.2094
3.4520,7.2094,7.2094
3.4560,7.2094,7.2094
3.4600,7.2094,7.2094
3.4640,7.2094,7.2094
3.4680,7.2094,7.2094
3.4720,7.2094,7.2094
3.4760,7.2094,7.2094
3.4800,7.2094,7.2094
3.4840,7.2094,7.2094
3.4880,7.2094,7.2094
3.4920,7.2094,7.2094
3.4960,7.2094,7.2094
3.5000,7.2094,7.2094
3.5040,7.2094,7.2094
3.5080,7.2094,7.2094
3.5120,7.2094,7.2094
3.5160,7.2094,7.2094
3.5200,7.2094,7.2094
3.5240,7.2094,7.2094
3.5280,7.2094,7.2094
3.5320,7.2094,7.2094
3.5360,7.2094,7.2094
3.5400,7.2094,7.2094
3.5440,7.2094,7.2094
3.5480,7.2094,7.2094
3.5520,7.2094,7.2094
3.5560,7.2094,7.2094
3.5600,7.2094,7.2094
3.5640,7.2094,7.2094
3.5680,7.2094,7.2094
3.5720,7.2094,7.2094
3.5760,7.2094,7.2094
3.5800,7.2094,7.2094
3.5840,7.2094,7.2094
3.5880,7.2094,7.2094
3.5920,7.2094,7.2094
3.5960,7.2094,7.2094
3.6000,7.2094,7.2094
3.6040,7.2094,7.2094
3.6080,7.2094,7.2094
3.6120,7.2094,7.2094
3.6160,7.2094,7.2094
3.6200,7.2094,7.2094
3.6240,7.2094,7.2094
3.6280,7.2094,7.2094
3.6320,7.2094,7.2094
3.6360,7.2094,7.2094
3.6400,7.2094,7.2094
3.6440,7.2094,7.2094
3.6480,7.2094,7.2094
3.6520,7.2094,7.2094
3.6560,7.2094,7.2094
3.6600,7.2094,7.2094
3.6640,7.2094,7.2094
3.6680,7.2094,7.2094
3.6720,7.2094,7.2094
3.6760,7.2094,7.2094
3.6800,7.2094,7.7394
3.6840,7.2094,7.8772
3.6880,7.2094,7.8772
3.6920,7.2094,8.2288
3.6960,7.2094,8.5275
3.7000,7.2094,8.7795
3.7040,7.3308,9.4067
3.7080,7.3875,9.8807
3.7120,7.3875,9.8807
3.7160,7.3875,9.8807
