t_rel_s,sim_Little_deg,real_Little_deg
3.7040,42.2699,41.0714
3.7080,42.2243,40.3763
3.7120,42.1808,39.8759
3.7160,42.1808,39.6057
3.7200,42.1808,39.3498
3.7240,42.1808,38.9092
3.7280,41.9801,38.4809
3.7320,41.7920,38.2039
3.7360,41.7920,37.9372
3.7400,41.7920,37.4185
3.7440,41.7920,37.0777
3.7480,41.4739,36.6927
3.7520,41.1879,36.2039
3.7560,41.1879,35.9447
3.7600,41.1879,35.6668
3.7640,41.1879,35.0418
3.7680,40.7990,34.4750
3.7720,40.4417,34.1261
3.7760,40.4417,33.5855
3.7800,40.4417,33.3319
3.7840,40.4417,33.0788
3.7880,39.9955,32.7140
3.7920,39.4834,32.2079
3.7960,39.4834,31.9366
3.8000,39.4834,31.9187
3.8040,39.4834,31.5398
3.8080,38.9425,31.0077
3.8120,38.4748,30.4799
3.8160,38.4748,29.9738
3.8200,38.4748,29.6608
3.8240,38.4748,29.3948
3.8280,37.8785,29.0145
3.8320,37.2890,28.5234
3.8360,37.2890,28.2409
3.8400,37.2890,27.7029
3.8440,37.2890,27.3937
3.8480,36.6223,27.1361
3.8520,35.9942,26.7931
3.8560,35.9942,26.2436
3.8600,35.9942,25.9701
3.8640,35.9942,25.5301
3.8680,35.3011,25.1198
3.8720,34.6494,24.8333
3.8760,34.6494,24.5700
3.8800,34.6494,24.0505
3.8840,34.6494,23.7207
3.8880,33.9380,23.4548
3.8920,33.2168,22.8725
3.8960,33.2168,22.5435
3.9000,33.2168,22.0234
3.9040,33.2168,21.7051
3.9080,32.4382,21.5675
3.9120,31.7081,21.5675
3.9160,31.7081,21.5318
3.9200,31.7081,20.4614
3.9240,31.7081,19.8366
3.9280,30.9165,19.3084
3.9320,30.1779,18.8228
3.9360,30.1779,18.5429
3.9400,30.1779,18.2815
3.9440,30.1779,17.8192
3.9480,29.3487,17.4232
3.9520,28.5846,17.1458
3.9560,28.5846,16.8439
3.9600,28.5846,16.3196
3.9640,28.5846,16.0033
3.9680,27.7446,15.5770
3.9720,26.9367,15.1316
3.9760,26.9367,14.8635
3.9800,26.9367,14.5999
3.9840,26.9367,14.1071
3.9880,26.0633,13.7413
3.9920,25.2858,13.4635
3.9960,25.2858,12.8519
4.0000,25.2858,12.5805
4.0040,25.2858,12.3249
4.0080,24.3889,11.9124
4.0120,23.5880,11.4599
4.0160,23.5880,11.1763
4.0200,23.5880,10.9142
4.0240,23.5880,10.4376
4.0280,22.7285,10.0647
4.0320,21.8939,9.7079
4.0360,21.8939,9.1863
4.0400,21.8939,8.9256
4.0440,21.8939,8.6538
4.0480,21.0752,8.2245
4.0520,20.1586,7.7869
4.0560,20.1586,7.5082
4.0600,20.1586,6.9743
4.0640,20.1586,6.8755
4.0680,19.2390,6.8755
4.0720,18.3875,6.8755
4.0760,18.3875,6.8755
4.0800,18.3875,6.8755
4.0840,18.3875,6.8755
4.0880,17.6902,6.8755
4.0920,16.8526,6.8755
4.0960,16.8526,6.8755
4.1000,16.8526,6.8755
4.1040,16.8526,6.8755
4.1080,16.1822,6.8755
4.1120,15.5223,6.8755
4.1160,15.5223,6.8755
4.1200,15.5223,6.8755
4.1240,15.5223,6.8755
4.1280,15.5223,6.8755
4.1320,14.9029,6.8755
4.1360,14.3694,6.8755
4.1400,14.3694,6.8755
4.1440,14.3694,6.8755
4.1480,13.8956,6.8755
4.1520,13.3702,6.8755
4.1560,13.3702,6.8755
4.1600,13.3702,6.8755
4.1640,13.3702,6.8755
4.1680,12.9143,6.8755
4.1720,12.5042,6.8755
4.1760,12.5042,6.8755
4.1800,12.5042,6.8755
4.1840,12.5042,6.8755
4.1880,12.1164,6.8755
4.1920,11.7537,6.8755
4.1960,11.7537,6.8755
4.2000,11.7537,6.8755
4.2040,11.7537,6.8755
4.2080,11.7537,6.8755
4.2120,11.4395,6.8755
4.2160,11.1033,6.8755
4.2200,11.1033,6.8755
4.2240,11.1033,6.8755
4.2280,11.1033,6.8755
4.2320,10.8150,6.8755
4.2360,10.5396,6.8755
4.2400,10.5396,6.8755
4.2440,10.5396,6.8755
4.2480,10.5396,6.8755
4.2520,10.2873,6.8755
4.2560,10.0511,6.8755
4.2600,10.0511,6.8755
4.2640,10.0511,6.8755
4.2680,10.0511,6.8755
4.2720,9.8823,6.8755
4.2760,9.6276,6.8755
4.2800,9.6276,6.8755
4.2840,9.6276,6.8755
4.2880,9.6276,6.8755
4.2920,9.4366,6.8755
4.2960,9.2607,6.8755
4.3000,9.2607,6.8755
4.3040,9.2607,6.8755
4.3080,9.2607,6.8755
4.3120,9.1000,6.8755
4.3160,8.9427,6.8755
4.3200,8.8017,6.8755
4.3240,8.5212,6.8755
4.3280,8.2438,6.8755
4.3320,7.9665,6.8755
4.3360,7.6911,6.8755
4.3400,7.4190,6.8755
4.3440,7.1417,6.8755
4.3480,6.9384,6.8755
4.3520,6.8755,6.8755
4.3560,6.8755,6.8755
4.3600,6.8755,6.8755
4.3640,6.8755,6.8755
4.3680,6.8755,6.8755
4.3720,6.8755,6.8755
4.3760,6.8755,6.8755
4.3800,6.8755,6.8755
4.3840,6.8755,6.8755
4.3880,6.8755,6.8755
4.3920,6.8755,6.8755
4.3960,6.8755,6.8755
4.4000,6.8755,6.8755
4.4040,6.8755,6.8755
4.4080,6.8755,6.8755
4.4120,6.8755,6.8755
4.4160,6.8755,6.8755
4.4200,6.8755,6.8755
4.4240,6.8755,6.8755
4.4280,6.8755,6.8755
4.4320,6.8755,6.8755
4.4360,6.8755,6.8755
4.4400,6.8755,6.8755
4.4440,6.8755,6.8755
4.4480,6.8755,6.8755
4.4520,6.8755,6.8755
4.4560,6.8755,6.8755
4.4600,6.8755,6.8755
4.4640,6.8755,6.8755
4.4680,6.8755,6.8755
4.4720,6.8755,6.8755
4.4760,6.8755,6.8755
4.4800,6.8755,6.8755
4.4840,6.8755,6.8755
4.4880,6.8755,6.8755
4.4920,6.8755,6.8755
4.4960,6.8755,6.8755
4.5000,6.8755,6.8755
4.5040,6.8755,6.8755
4.5080,6.8755,6.8755
4.5120,6.8755,6.8755
4.5160,6.8755,6.8755
4.5200,6.8755,6.8755
4.5240,6.8755,6.8755
4.5280,6.8755,6.8755
4.5320,6.8755,6.8755
4.5360,6.8755,6.8755
4.5400,6.8755,6.8755
4.5440,6.8755,6.8755
4.5480,6.8755,6.8755
4.5520,6.8755,6.8755
4.5560,6.8755,6.8755
4.5600,6.8755,6.8755
4.5640,6.8755,6.8755
4.5680,6.8755,6.8755
4.5720,6.8755,6.8755
4.5760,6.8755,6.8755
4.5800,6.8755,6.8755
4.5840,6.8755,6.8755
4.5880,6.8755,6.8755
4.5920,6.8755,6.8755
4.5960,6.8755,6.8755
4.6000,6.8755,6.8755
4.6040,6.8755,6.8755
4.6080,6.8755,6.8755
4.6120,6.8755,6.8755
4.6160,6.8755,6.8755
4.6200,6.8755,6.8755
4.6240,6.8755,6.8755
4.6280,6.8755,6.8755
4.6320,6.8755,6.8755
4.6360,6.8755,6.8755
4.6400,6.8755,6.8755
4.6440,6.8755,6.8755
4.6480,6.8755,6.8755
4.6520,6.8755,6.8755
4.6560,6.8755,6.8755
4.6600,6.8755,6.8755
4.6640,6.8755,6.8755
4.6680,6.8755,6.8755
4.6720,6.8755,6.8755
4.6760,6.8755,6.8755
4.6800,6.8755,6.8755
4.6840,6.8755,6.8755
4.6880,6.8755,6.8755
4.6920,6.8755,6.8755
4.6960,6.8755,6.8755
4.7000,6.8755,6.8755
4.7040,6.8755,6.8755
4.7080,6.8755,6.8755
4.7120,6.8755,6.8755
4.7160,6.8755,6.8755
4.7200,6.8755,6.8755
4.7240,6.8755,6.8755
4.7280,6.8755,6.8755
4.7320,6.8755,6.8755
4.7360,6.8755,6.8755
4.7400,6.8755,6.8755
4.7440,6.8755,6.8755
4.7480,6.8755,6.8755
4.7520,6.8755,6.8755
4.7560,6.8755,6.8755
4.7600,6.8755,6.8755
4.7640,6.8755,6.8755
4.7680,6.8755,6.8755
4.7720,6.8755,6.8755
4.7760,6.8755,6.8755
4.7800,6.8755,6.8755
4.7840,6.8755,6.8755
4.7880,6.8755,6.8755
4.7920,6.8755,6.8755
4.7960,6.8755,6.8755
4.8000,6.8755,6.8755
4.8040,6.8755,6.8755
4.8080,6.8755,6.8755
4.8120,6.8755,6.8755
4.8160,6.8755,6.8755
4.8200,6.8755,6.8755
4.8240,6.8755,6.8755
4.8280,6.8755,6.8755
4.8320,6.8755,6.8755
4.8360,6.8755,6.8755
4.8400,6.8755,6.8755
4.8440,6.8755,6.8755
4.8480,6.8755,6.8755
4.8520,6.8755,6.8755
4.8560,6.8755,6.8755
4.8600,6.8755,6.8755
4.8640,6.8755,6.8755
4.8680,6.8755,6.8755
4.8720,6.8755,6.8755
4.8760,6.8755,6.8755
4.8800,6.8755,6.8755
4.8840,6.8755,6.8755
4.8880,6.8755,6.8755
4.8920,6.8755,6.8755
4.8960,6.8755,6.8755
4.9000,6.8755,6.8755
4.9040,6.8755,6.8755
4.9080,6.8755,6.8755
4.9120,6.8755,6.8755
4.9160,6.8755,6.8755
4.9200,6.8755,6.8755
4.9240,6.8755,6.8755
4.9280,6.8755,6.8755
4.9320,6.8755,7.0895
4.9360,6.8755,7.2094
4.9400,6.8755,7.4519
4.9440,6.8755,8.2343
4.9480,6.8755,8.4942
4.9520,6.8755,8.7607
4.9560,6.9678,9.1789
4.9600,7.0981,9.6338
4.9640,7.0981,9.9094
4.9680,7.0981,10.1779
4.9720,7.0981,10.6892
4.9760,7.0981,11.0490
4.9800,7.2973,11.4009
4.9840,7.6027,11.9064
4.9880,7.6027,12.1644
4.9920,7.6027,12.4334
4.9960,7.6027,12.8693
5.0000,7.8723,13.2198
5.0040,8.2626,13.3043
5.0080,8.2626,13.8568
5.0120,8.2626,14.1200
5.0160,8.2626,14.5297
5.0200,8.5800,15.1572
5.0240,9.0571,15.9283
5.0280,9.0571,16.1981
5.0320,9.0571,16.4629
5.0360,9.0571,16.7332
5.0400,9.4851,17.0990
5.0440,10.0573,17.5985
5.0480,10.0573,18.1701
5.0520,10.0573,18.4755
5.0560,10.0573,18.5623
5.0600,10.5068,18.8564
5.0640,11.1913,19.6051
5.0680,11.1913,19.8847
5.0720,11.1913,20.1515
5.0760,11.1913,20.5852
5.0800,11.6883,21.0050
5.0840,12.3967,21.3271
5.0880,12.3967,21.8515
5.0920,12.3967,22.3874
5.0960,12.3967,22.7535
5.1000,12.8815,23.1410
5.1040,13.7531,23.6308
5.1080,13.7531,23.9013
5.1120,13.7531,23.9049
5.1160,13.7531,24.4759
5.1200,14.2937,25.0333
5.1240,15.1066,25.3680
5.1280,15.1066,25.9020
5.1320,15.1066,25.9083
5.1360,15.1066,25.9083
5.1400,15.6739,26.4027
5.1440,16.5469,27.3021
5.1480,16.5469,27.5811
5.1520,16.5469,28.1228
5.1560,16.5469,28.4432
5.1600,17.1608,28.5796
5.1640,18.1067,28.7300
5.1680,18.1067,29.5885
5.1720,18.1067,29.8528
5.1760,18.1067,30.3199
5.1800,18.7481,30.7142
5.1840,19.6812,30.9749
5.1880,19.6812,31.2354
5.1920,19.6812,31.8463
5.1960,19.6812,32.1244
5.2000,20.3591,32.3909
5.2040,21.3128,32.7301
5.2080,21.3128,33.2613
5.2120,21.3128,33.5259
5.2160,21.3128,34.0046
5.2200,21.9891,34.3934
5.2240,22.9496,34.5900
5.2280,22.9496,34.6110
5.2320,22.9496,35.4358
5.2360,22.9496,35.8003
5.2400,23.6354,36.2027
5.2440,24.6352,36.6704
5.2480,24.6352,36.9469
5.2520,24.6352,37.2089
5.2560,24.6352,37.6778
5.2600,25.2870,37.9290
5.2640,26.3187,38.0734
5.2680,26.3187,38.6287
5.2720,26.3187,39.1643
5.2760,26.3187,39.4786
5.2800,26.3187,39.8955
5.2840,27.0309,40.3484
5.2880,28.0893,40.6049
5.2920,28.0893,40.8897
5.2960,28.0893,41.3818
5.3000,28.0893,41.6020
5.3040,28.7876,41.6020
5.3080,29.8910,41.6020
5.3120,29.8910,41.6020
5.3160,29.8910,41.6020
5.3200,29.8910,41.6020
5.3240,30.5102,41.6020
5.3280,31.4525,41.6020
5.3320,31.4525,41.6020
5.3360,31.4525,41.6020
5.3400,31.9839,41.6020
5.3440,32.8058,41.6020
5.3480,32.8058,41.6020
5.3520,32.8058,41.6020
5.3560,32.8058,41.6020
5.3600,32.8058,41.6020
5.3640,33.2162,41.6020
5.3680,33.9786,41.6020
5.3720,33.9786,41.6020
5.3760,33.9786,41.6020
5.3800,33.9786,41.6020
5.3840,34.3729,41.6020
5.3880,34.9951,41.6020
5.3920,34.9951,41.6020
5.3960,34.9951,41.6020
5.4000,34.9951,41.6020
5.4040,35.3056,41.6020
5.4080,35.8760,41.6020
5.4120,35.8760,41.6020
5.4160,35.8760,41.6020
5.4200,35.8760,41.6020
5.4240,36.1686,41.6020
5.4280,36.6395,41.6020
5.4320,36.6395,41.6020
5.4360,36.6395,41.6020
5.4400,36.6395,41.6020
5.4440,36.8913,41.6020
5.4480,37.3011,41.6020
5.4520,37.3011,41.6020
5.4560,37.3011,41.6020
5.4600,37.3011,41.6020
5.4640,37.4964,41.6020
5.4680,37.8746,41.6020
5.4720,37.8746,41.6020
5.4760,37.8746,41.6020
5.4800,37.8746,41.6020
5.4840,38.0632,41.6020
5.4880,38.3716,41.6020
5.4920,38.3716,41.6020
5.4960,38.3716,41.6020
5.5000,38.3716,41.6020
5.5040,38.5289,41.6020
5.5080,38.8023,41.6020
5.5120,38.8023,41.6020
5.5160,38.8023,41.6020
5.5200,38.8023,41.6020
5.5240,38.8023,41.6020
5.5280,38.9407,41.6020
5.5320,39.1756,41.6020
5.5360,39.3063,41.6020
5.5400,39.6234,41.6020
5.5440,39.9411,41.6020
5.5480,40.2740,41.6020
5.5520,40.6002,41.6020
5.5560,40.9229,41.6020
5.5600,41.2335,41.6020
5.5640,41.4950,41.6020
5.5680,41.6020,41.6020
5.5720,41.6020,41.6020
5.5760,41.6020,41.6020
5.5800,41.6020,41.6020
5.5840,41.6020,41.6020
5.5880,41.6020,41.6020
5.5920,41.6020,41.6020
5.5960,41.6020,41.6020
5.6000,41.6020,41.6020
5.6040,41.6020,41.6020
5.6080,41.6020,41.6020
5.6120,41.6020,41.6020
5.6160,41.6020,41.6020
5.6200,41.6020,41.6020
5.6240,41.6020,41.6020
5.6280,41.6020,41.6020
5.6320,41.6020,41.6020
5.6360,41.6020,41.6020
5.6400,41.6020,41.6020
5.6440,41.6020,41.6020
5.6480,41.6020,41.6020
5.6520,41.6020,41.6020
5.6560,41.6020,41.6020
5.6600,41.6020,41.6020
5.6640,41.6020,41.6020
5.6680,41.6020,41.6020
5.6720,41.6020,41.6020
5.6760,41.6020,41.6020
5.6800,41.6020,41.6020
5.6840,41.6020,41.6020
5.6880,41.6020,41.6020
5.6920,41.6020,41.6020
5.6960,41.6020,41.6020
5.7000,41.6020,41.6020
5.7040,41.6020,41.6020
5.7080,41.6020,41.6020
5.7120,41.6020,41.6020
5.7160,41.6020,41.6020
5.7200,41.6020,41.6020
5.7240,41.6020,41.6020
5.7280,41.6020,41.6020
5.7320,41.6020,41.6020
5.7360,41.6020,41.6020
5.7400,41.6020,41.6020
5.7440,41.6020,41.6020
5.7480,41.6020,41.6020
5.7520,41.6020,41.6020
5.7560,41.6020,41.6020
5.7600,41.6020,41.6020
5.7640,41.6020,41.6020
5.7680,41.6020,41.6020
5.7720,41.6020,41.6020
5.7760,41.6020,41.6020
5.7800,41.6020,41.6020
5.7840,41.6020,41.6020
5.7880,41.6020,41.6020
5.7920,41.6020,41.6020
5.7960,41.6020,41.6020
5.8000,41.6020,41.6020
5.8040,41.6020,41.6020
5.8080,41.6020,41.6020
5.8120,41.6020,41.6020
5.8160,41.6020,41.6020
5.8200,41.6020,41.6020
5.8240,41.6020,41.6020
5.8280,41.6020,41.6020
5.8320,41.6020,41.6020
5.8360,41.6020,41.6020
5.8400,41.6020,41.6020
5.8440,41.6020,41.6020
5.8480,41.6020,41.6020
5.8520,41.6020,41.6020
5.8560,41.6020,41.6020
5.8600,41.6020,41.6020
5.8640,41.6020,41.6020
5.8680,41.6020,41.6020
5.8720,41.6020,41.6020
5.8760,41.6020,41.6020
5.8800,41.6020,41.6020
5.8840,41.6020,41.6020
5.8880,41.6020,41.6020
5.8920,41.6020,41.6020
5.8960,41.6020,41.6020
5.9000,41.6020,41.6020
5.9040,41.6020,41.6020
5.9080,41.6020,41.6020
5.9120,41.6020,41.6020
5.9160,41.6020,41.6020
5.9200,41.6020,41.6020
5.9240,41.6020,41.6020
5.9280,41.6020,41.6020
5.9320,41.6020,41.6020
5.9360,41.6020,41.6020
5.9400,41.6020,41.6020
5.9440,41.6020,41.6020
5.9480,41.6020,41.6020
5.9520,41.6020,41.6020
5.9560,41.6020,41.6020
5.9600,41.6020,41.6020
5.9640,41.6020,41.6020
5.9680,41.6020,41.6020
5.9720,41.6020,41.6020
5.9760,41.6020,41.6020
5.9800,41.6020,41.6020
5.9840,41.6020,41.6020
5.9880,41.6020,41.6020
5.9920,41.6020,41.6020
5.9960,41.6020,41.6020
6.0000,41.6020,41.6020
6.0040,41.6020,41.6020
6.0080,41.6020,41.6020
6.0120,41.6020,41.6020
6.0160,41.6020,41.6020
6.0200,41.6020,41.6020
6.0240,41.6020,41.6020
6.0280,41.6020,41.6020
6.0320,41.6020,41.5781
6.0360,41.6020,41.0624
6.0400,41.6020,40.7095
6.0440,41.6020,40.6003
6.0480,41.5538,40.2136
6.0520,41.4685,39.5345
6.0560,41.4685,39.2684
6.0600,41.4685,38.7410
6.0640,41.4685,38.4037
6.0680,41.3319,38.1378
6.0720,41.0856,37.8127
6.0760,41.0856,37.2776
6.0800,41.0856,37.0032
6.0840,41.0856,36.7457
6.0880,40.9075,36.1805
6.0920,40.5312,35.8641
6.0960,40.5312,35.5854
6.1000,40.5312,35.0497
6.1040,40.5312,34.7248
6.1080,40.2687,34.4614
6.1120,39.7835,34.1295
6.1160,39.7835,33.5848
6.1200,39.7835,33.3186
6.1240,39.7835,32.8475
6.1280,39.7835,32.4532
6.1320,39.4463,32.1905
6.1360,38.8239,31.9174
6.1400,38.8239,31.6414
6.1440,38.8239,31.1819
6.1480,38.4871,30.7848
6.1520,37.8587,30.4350
6.1560,37.8587,29.8897
6.1600,37.8587,29.3515
6.1640,37.8587,28.8350
6.1680,37.4479,28.4447
6.1720,36.7105,28.1734
6.1760,36.7105,27.8982
6.1800,36.7105,27.6401
6.1840,36.7105,27.1811
6.1880,36.3016,26.6769
6.1920,35.4928,26.1633
6.1960,35.4928,25.8866
6.2000,35.4928,25.6220
6.2040,35.4928,25.1380
6.2080,35.4928,24.7824
6.2120,35.3563,24.5576
6.2160,34.0813,24.2211
6.2200,34.0813,23.6746
6.2240,34.0813,23.3535
6.2280,34.0813,22.9428
6.2320,33.5627,22.4923
6.2360,32.6354,22.2185
6.2400,32.6354,21.9399
6.2440,32.6354,21.4683
6.2480,32.6354,21.0949
6.2520,32.1113,20.7562
6.2560,31.1152,20.1862
6.2600,31.1152,19.6595
6.2640,31.1152,19.3458
6.2680,31.1152,18.9406
6.2720,30.5813,18.4876
6.2760,29.5305,18.2026
6.2800,29.5305,17.9381
6.2840,29.5305,17.4540
6.2880,29.5305,17.0804
6.2920,28.9672,16.7402
6.2960,27.8900,16.2003
6.3000,27.8900,15.9236
6.3040,27.8900,15.6518
6.3080,27.8900,15.2371
6.3120,27.3436,14.8060
6.3160,26.2456,14.4891
6.3200,26.2456,13.9340
6.3240,26.2456,13.6529
6.3280,26.2456,13.5537
6.3320,25.7632,13.3535
6.3360,24.5534,12.7946
6.3400,24.5534,12.2637
6.3440,24.5534,11.9794
6.3480,24.5534,11.5464
6.3520,24.0183,11.1121
6.3560,22.8641,10.7948
6.3600,22.8641,10.2603
6.3640,22.8641,9.9713
6.3680,22.8641,9.7033
6.3720,22.2738,9.3268
6.3760,21.1330,8.8385
6.3800,21.1330,8.5663
6.3840,21.1330,8.3177
6.3880,21.1330,8.1642
6.3920,21.1330,7.5433
6.3960,21.1330,7.4718
6.4000,21.1330,6.9039
6.4040,21.1330,6.8755
6.4080,21.1330,6.8755
6.4120,20.5462,6.8755
6.4160,19.2320,6.8755
6.4200,19.2320,6.8755
6.4240,19.2320,6.8755
6.4280,19.2320,6.8755
6.4320,18.7258,6.8755
6.4360,17.5845,6.8755
6.4400,17.5845,6.8755
6.4440,17.5845,6.8755
6.4480,17.5845,6.8755
6.4520,17.1242,6.8755
6.4560,16.1566,6.8755
6.4600,16.1566,6.8755
6.4640,16.1566,6.8755
6.4680,16.1566,6.8755
6.4720,15.8122,6.8755
6.4760,14.9191,6.8755
6.4800,14.9191,6.8755
6.4840,14.9191,6.8755
6.4880,14.9191,6.8755
6.4920,14.9191,6.8755
6.4960,14.6602,6.8755
6.5000,13.8466,6.8755
6.5040,13.8466,6.8755
6.5080,13.8466,6.8755
6.5120,13.8466,6.8755
6.5160,13.5742,6.8755
6.5200,12.9172,6.8755
6.5240,12.9172,6.8755
6.5280,12.9172,6.8755
6.5320,12.9172,6.8755
6.5360,12.6709,6.8755
6.5400,12.1116,6.8755
6.5440,12.1116,6.8755
6.5480,12.1116,6.8755
6.5520,12.1116,6.8755
6.5560,11.8921,6.8755
6.5600,11.4135,6.8755
6.5640,11.4135,6.8755
6.5680,11.4135,6.8755
6.5720,11.4135,6.8755
6.5760,11.2371,6.8755
6.5800,10.8084,6.8755
6.5840,10.8084,6.8755
6.5880,10.8084,6.8755
6.5920,10.8084,6.8755
6.5960,10.8084,6.8755
6.6000,10.2840,6.8755
6.6040,10.2840,6.8755
6.6080,10.2840,6.8755
6.6120,10.2840,6.8755
6.6160,10.1735,6.8755
6.6200,9.8295,6.8755
6.6240,9.8295,6.8755
6.6280,9.8295,6.8755
6.6320,9.7361,6.8755
6.6360,9.4357,6.8755
6.6400,9.4357,6.8755
6.6440,9.4357,6.8755
6.6480,9.4357,6.8755
6.6520,9.4357,6.8755
6.6560,9.3340,6.8755
6.6600,9.0943,6.8755
6.6640,9.0943,6.8755
6.6680,9.0943,6.8755
6.6720,9.0943,6.8755
6.6760,9.0943,6.8755
6.6800,9.0076,6.8755
6.6840,8.7985,6.8755
6.6880,8.7985,6.8755
6.6920,8.7985,6.8755
6.6960,8.7218,6.8755
6.7000,8.4663,6.8755
6.7040,8.2094,6.8755
6.7080,7.9490,6.8755
6.7120,7.6963,6.8755
6.7160,7.4406,6.8755
6.7200,7.1808,6.8755
6.7240,6.9652,6.8755
6.7280,6.8755,6.8755
6.7320,6.8755,6.8755
6.7360,6.8755,6.8755
6.7400,6.8755,6.8755
6.7440,6.8755,6.8755
6.7480,6.8755,6.8755
6.7520,6.8755,6.8755
6.7560,6.8755,6.8755
6.7600,6.8755,6.8755
6.7640,6.8755,6.8755
6.7680,6.8755,6.8755
6.7720,6.8755,6.8755
6.7760,6.8755,6.8755
6.7800,6.8755,6.8755
6.7840,6.8755,6.8755
6.7880,6.8755,6.8755
6.7920,6.8755,6.8755
6.7960,6.8755,6.8755
6.8000,6.8755,6.8755
6.8040,6.8755,6.8755
6.8080,6.8755,6.8755
6.8120,6.8755,6.8755
6.8160,6.8755,6.8755
6.8200,6.8755,6.8755
6.8240,6.8755,6.8755
6.8280,6.8755,6.8755
6.8320,6.8755,6.8755
6.8360,6.8755,6.8755
6.8400,6.8755,6.8755
6.8440,6.8755,6.8755
6.8480,6.8755,6.8755
6.8520,6.8755,6.8755
6.8560,6.8755,6.8755
6.8600,6.8755,6.8755
6.8640,6.8755,6.8755
6.8680,6.8755,6.8755
6.8720,6.8755,6.8755
6.8760,6.8755,6.8755
6.8800,6.8755,6.8755
6.8840,6.8755,6.8755
6.8880,6.8755,6.8755
6.8920,6.8755,6.8755
6.8960,6.8755,6.8755
6.9000,6.8755,6.8755
6.9040,6.8755,6.8755
6.9080,6.8755,6.8755
6.9120,6.8755,6.8755
6.9160,6.8755,6.8755
6.9200,6.8755,6.8755
6.9240,6.8755,6.8755
6.9280,6.8755,6.8755
6.9320,6.8755,6.8755
6.9360,6.8755,6.8755
6.9400,6.8755,6.8755
6.9440,6.8755,6.8755
6.9480,6.8755,6.8755
6.9520,6.8755,6.8755
6.9560,6.8755,6.8755
6.9600,6.8755,6.8755
6.9640,6.8755,6.8755
6.9680,6.8755,6.8755
6.9720,6.8755,6.8755
6.9760,6.8755,6.8755
6.9800,6.8755,6.8755
6.9840,6.8755,6.8755
6.9880,6.8755,6.8755
6.9920,6.8755,6.8755
6.9960,6.8755,6.8755
7.0000,6.8755,6.8755
7.0040,6.8755,6.8755
7.0080,6.8755,6.8755
7.0120,6.8755,6.8755
7.0160,6.8755,6.8755
7.0200,6.8755,6.8755
7.0240,6.8755,6.8755
7.0280,6.8755,6.8755
7.0320,6.8755,6.8755
7.0360,6.8755,6.8755
7.0400,6.8755,6.8755
7.0440,6.8755,6.8755
7.0480,6.8755,6.8755
7.0520,6.8755,6.8755
7.0560,6.8755,6.8755
7.0600,6.8755,6.8755
7.0640,6.8755,6.8755
7.0680,6.8755,6.8755
7.0720,6.8755,6.8755
7.0760,6.8755,6.8755
7.0800,6.8755,6.8755
7.0840,6.8755,6.8755
7.0880,6.8755,6.8755
7.0920,6.8755,6.8755
7.0960,6.8755,6.8755
7.1000,6.8755,6.8755
7.1040,6.8755,6.8755
7.1080,6.8755,6.8755
7.1120,6.8755,6.8755
7.1160,6.8755,6.8755
7.1200,6.8755,6.8755
7.1240,6.8755,6.8755
7.1280,6.8755,6.8755
7.1320,6.8755,6.8755
7.1360,6.8755,6.8755
7.1400,6.8755,6.8755
7.1440,6.8755,6.8755
7.1480,6.8755,6.8755
7.1520,6.8755,6.8755
7.1560,6.8755,6.8755
7.1600,6.8755,6.8755
7.1640,6.8755,6.8755
7.1680,6.8755,6.8755
7.1720,6.8755,6.8755
7.1760,6.8755,6.8755
7.1800,6.8755,6.8755
7.1840,6.8755,6.8755
7.1880,6.8755,6.8755
7.1920,6.8755,6.8755
7.1960,6.8755,6.8755
7.2000,6.8755,6.8755
7.2040,6.8755,6.8755
7.2080,6.8755,6.8755
7.2120,6.8755,6.8755
7.2160,6.8755,6.8755
7.2200,6.8755,6.8755
7.2240,6.8755,6.8755
7.2280,6.8755,6.8755
7.2320,6.8755,6.8755
7.2360,6.8755,6.8755
7.2400,6.8755,6.8755
7.2440,6.8755,6.8755
7.2480,6.8755,6.8755
7.2520,6.8755,6.8755
7.2560,6.8755,6.8755
7.2600,6.8755,6.8755
7.2640,6.8755,6.8755
7.2680,6.8755,6.8755
7.2720,6.8755,6.8755
7.2760,6.8755,6.8755
7.2800,6.8755,6.8755
7.2840,6.8755,6.8755
7.2880,6.8755,6.8755
7.2920,6.8755,6.8755
7.2960,6.8755,6.8755
7.3000,6.8755,6.8755
7.3040,6.8755,6.8755
7.3080,6.8755,6.8755
7.3120,6.8755,6.8755
7.3160,6.8755,6.8755
7.3200,6.8755,6.8755
7.3240,6.8755,6.8755
7.3280,6.8755,6.8755
7.3320,6.8755,6.8755
7.3360,6.8755,6.8755
7.3400,6.8755,6.8755
7.3440,6.8755,6.8755
7.3480,6.8755,6.8755
7.3520,6.8755,6.8755
7.3560,6.8755,6.8755
7.3600,6.8755,6.8755
7.3640,6.8755,6.8755
7.3680,6.8755,6.8755
7.3720,6.8755,7.1214
7.3760,6.8755,7.3813
7.3800,6.8867,7.5433
7.3840,6.9200,7.5433
7.3880,6.9200,8.5232
7.3920,6.9200,8.7946
7.3960,6.9200,9.0569
7.4000,6.9868,9.2129
7.4040,7.1812,9.2129
7.4080,7.1812,9.2129
7.4120,7.1812,10.2263
7.4160,7.1812,10.9221
7.4200,7.1812,11.3338
7.4240,7.3182,11.6494
