t_mono_s,source,Thumb_rad,Index_rad,Middle_rad,Ring_rad,Little_rad,Rotate_rad
3899.658354,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000004
3899.662379,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.666487,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.670321,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000006
3899.674354,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000004
3899.678608,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.682352,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000004
3899.687426,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.691295,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000004
3899.694616,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.698616,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.702524,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.706646,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.710391,sim,0.092186,0.120001,0.120001,0.120001,0.120001,0.000006
3899.714445,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000005
3899.718761,sim,0.092186,0.120001,0.120000,0.120000,0.120001,0.000005
3899.722452,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.726568,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.730455,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000005
3899.734338,sim,0.092186,0.120001,0.120001,0.120001,0.120001,0.000006
3899.738458,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000004
3899.742475,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.746525,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000001
3899.750292,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.754470,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.758381,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.762415,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000004
3899.766472,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.770382,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.774332,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000005
3899.778271,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000004
3899.782330,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.786475,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000002
3899.790383,sim,0.092186,0.120001,0.120001,0.120001,0.120001,0.000006
3899.794315,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.798280,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.802378,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.806434,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.810486,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.814383,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000005
3899.818448,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.822353,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.826488,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000004
3899.830352,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.834375,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000002
3899.838407,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.842675,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.846798,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.850482,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.854473,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.858436,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.862519,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000002
3899.866614,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000002
3899.870427,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.874460,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000002
3899.878503,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.882396,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000004
3899.886420,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.890340,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.894322,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.898357,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000004
3899.902419,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000005
3899.906469,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000001
3899.910577,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000005
3899.914466,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000004
3899.918551,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.922339,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.926627,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.930455,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.934524,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.938394,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000003
3899.943204,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.946524,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000004
3899.950441,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000005
3899.954321,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000003
3899.958572,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.962324,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000002
3899.966544,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.970301,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000002
3899.974465,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000003
3899.978356,sim,0.092185,0.119999,0.119999,0.119999,0.119999,-0.000006
3899.982304,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000004
3899.986326,sim,0.092185,0.120000,0.120000,0.120000,0.120000,-0.000005
3899.990387,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.000006
3899.994382,sim,0.092185,0.119999,0.119999,0.119999,0.119999,0.005127
3899.998477,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.005128
3900.002267,sim,0.092185,0.120000,0.120000,0.120000,0.120000,0.005128
3900.006435,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.005128
3900.010476,sim,0.092185,0.120000,0.120000,0.120000,0.120000,0.005128
3900.014438,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.016752
3900.018336,sim,0.092185,0.120000,0.120000,0.120000,0.120000,0.016752
3900.022293,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.016753
3900.026475,sim,0.092185,0.119999,0.119999,0.119999,0.119999,0.016752
3900.030408,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.016752
3900.034336,sim,0.092185,0.120000,0.120000,0.120000,0.120000,0.037082
3900.038682,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.037083
3900.042436,sim,0.092185,0.120000,0.120000,0.120000,0.120000,0.037082
3900.046484,sim,0.092186,0.120000,0.120000,0.120000,0.120000,0.037083
3900.050313,sim,0.092185,0.119999,0.119999,0.119999,0.119999,0.037082
3900.054323,sim,0.097872,0.120000,0.120000,0.120000,0.120000,0.062908
3900.058347,sim,0.097872,0.120000,0.120000,0.120000,0.120000,0.062907
3900.062288,sim,0.097872,0.120000,0.120000,0.120000,0.120000,0.062908
3900.066457,sim,0.097872,0.120000,0.120000,0.120000,0.120000,0.062907
3900.070369,sim,0.097872,0.120000,0.120000,0.120000,0.120000,0.062908
3900.074442,sim,0.106862,0.120000,0.120000,0.120000,0.120000,0.094520
3900.078322,sim,0.106862,0.120000,0.120000,0.120000,0.120000,0.094520
3900.082266,sim,0.106862,0.119999,0.119999,0.119999,0.119999,0.094519
3900.086385,sim,0.106862,0.120000,0.120000,0.120000,0.120000,0.094520
3900.090420,sim,0.106862,0.120000,0.120000,0.120000,0.120000,0.094519
3900.094390,sim,0.118716,0.120777,0.120000,0.120000,0.120000,0.129097
3900.098277,sim,0.118715,0.120777,0.120000,0.120000,0.120000,0.129096
3900.102318,sim,0.118716,0.120777,0.120000,0.120000,0.120000,0.129097
3900.106700,sim,0.118715,0.120777,0.120000,0.120000,0.120000,0.129096
3900.110421,sim,0.130613,0.125336,0.120000,0.120000,0.120000,0.161115
3900.114280,sim,0.130613,0.125335,0.120000,0.120000,0.120000,0.161114
3900.118355,sim,0.130613,0.125336,0.120000,0.120000,0.120000,0.161115
3900.122382,sim,0.130613,0.125335,0.120000,0.120000,0.120000,0.161114
3900.126611,sim,0.130613,0.125336,0.120000,0.120000,0.120000,0.161115
3900.130312,sim,0.145798,0.133949,0.120000,0.120000,0.120000,0.189889
3900.134360,sim,0.145799,0.133949,0.120000,0.120000,0.120000,0.189889
3900.138457,sim,0.145798,0.133949,0.120000,0.120000,0.120000,0.189889
3900.142389,sim,0.145799,0.133949,0.120000,0.120000,0.120000,0.189889
3900.146537,sim,0.145798,0.133948,0.120000,0.120000,0.120000,0.189889
3900.150375,sim,0.145799,0.133949,0.120000,0.120000,0.120000,0.189889
3900.154335,sim,0.145798,0.133948,0.120000,0.120000,0.120000,0.189889
3900.158371,sim,0.145799,0.133949,0.120000,0.120000,0.120000,0.189889
3900.162351,sim,0.145798,0.133949,0.120000,0.120000,0.120000,0.189889
3900.166652,sim,0.145799,0.133949,0.120000,0.120000,0.120000,0.189889
3900.170464,sim,0.145798,0.133949,0.120000,0.120000,0.120000,0.189889
3900.174385,sim,0.167083,0.151515,0.126993,0.126216,0.126993,0.214827
3900.178334,sim,0.167083,0.151515,0.126993,0.126216,0.126993,0.214827
3900.182326,sim,0.167083,0.151515,0.126993,0.126216,0.126993,0.214827
3900.186501,sim,0.167083,0.151515,0.126993,0.126216,0.126993,0.214827
3900.190409,sim,0.167083,0.151515,0.126993,0.126216,0.126993,0.214827
3900.194379,sim,0.189591,0.171401,0.136162,0.136266,0.136940,0.236440
3900.198289,sim,0.189591,0.171401,0.136162,0.136266,0.136940,0.236440
3900.202307,sim,0.189591,0.171401,0.136162,0.136266,0.136940,0.236440
3900.206552,sim,0.189591,0.171401,0.136162,0.136266,0.136940,0.236440
3900.210403,sim,0.189591,0.171401,0.136162,0.136266,0.136940,0.236440
3900.214264,sim,0.212347,0.193298,0.147994,0.148861,0.150222,0.255171
3900.218358,sim,0.212347,0.193298,0.147994,0.148861,0.150222,0.255171
3900.222302,sim,0.212347,0.193298,0.147994,0.148861,0.150222,0.255171
3900.226459,sim,0.212347,0.193298,0.147994,0.148861,0.150222,0.255171
3900.230309,sim,0.212347,0.193298,0.147994,0.148861,0.150222,0.255171
3900.234396,sim,0.235319,0.216161,0.163688,0.164439,0.166395,0.271404
3900.238440,sim,0.235319,0.216161,0.163688,0.164439,0.166395,0.271404
3900.242263,sim,0.235319,0.216161,0.163688,0.164439,0.166395,0.271404
3900.246410,sim,0.235319,0.216161,0.163688,0.164439,0.166395,0.271404
3900.250403,sim,0.235319,0.216161,0.163688,0.164439,0.166395,0.271404
3900.254387,sim,0.258477,0.241415,0.181174,0.182602,0.185075,0.285474
3900.258886,sim,0.258477,0.241415,0.181174,0.182602,0.185075,0.285474
3900.262286,sim,0.258477,0.241415,0.181174,0.182602,0.185075,0.285474
3900.266588,sim,0.258477,0.241415,0.181174,0.182602,0.185075,0.285474
3900.270392,sim,0.258477,0.241415,0.181174,0.182602,0.185075,0.285474
3900.274307,sim,0.284235,0.267186,0.200991,0.200675,0.205926,0.297667
3900.278496,sim,0.284235,0.267186,0.200991,0.200675,0.205926,0.297667
3900.282317,sim,0.284235,0.267186,0.200991,0.200675,0.205926,0.297667
3900.286464,sim,0.284235,0.267186,0.200991,0.200675,0.205926,0.297667
3900.290398,sim,0.284235,0.267186,0.200991,0.200675,0.205926,0.297667
3900.294387,sim,0.308994,0.294184,0.222051,0.221777,0.227882,0.308234
3900.298420,sim,0.308994,0.294184,0.222051,0.221777,0.227882,0.308234
3900.302374,sim,0.308994,0.294184,0.222051,0.221777,0.227882,0.308234
3900.306380,sim,0.308994,0.294184,0.222051,0.221777,0.227882,0.308234
3900.310352,sim,0.308994,0.294184,0.222051,0.221777,0.227882,0.308234
3900.315153,sim,0.335327,0.321467,0.244965,0.243950,0.252350,0.317393
3900.318398,sim,0.335327,0.321467,0.244965,0.243950,0.252350,0.317393
3900.322228,sim,0.335327,0.321467,0.244965,0.243950,0.252350,0.317393
3900.326446,sim,0.335327,0.321467,0.244965,0.243950,0.252350,0.317393
3900.330338,sim,0.335327,0.321467,0.244965,0.243950,0.252350,0.317393
3900.334444,sim,0.359774,0.349775,0.267932,0.267053,0.277440,0.325330
3900.338585,sim,0.359774,0.349775,0.267932,0.267053,0.277440,0.325330
3900.342286,sim,0.359774,0.349775,0.267932,0.267053,0.277440,0.325330
3900.346409,sim,0.359774,0.349775,0.267932,0.267053,0.277440,0.325330
3900.350427,sim,0.359774,0.349775,0.267932,0.267053,0.277440,0.325330
3900.354314,sim,0.380961,0.378193,0.292499,0.291737,0.303848,0.332209
3900.358399,sim,0.380961,0.378193,0.292499,0.291737,0.303848,0.332209
3900.362393,sim,0.380961,0.378193,0.292499,0.291737,0.303848,0.332209
3900.366616,sim,0.380961,0.378193,0.292499,0.291737,0.303848,0.332209
3900.370296,sim,0.380961,0.378193,0.292499,0.291737,0.303848,0.332209
3900.374370,sim,0.399323,0.407485,0.317676,0.316238,0.329842,0.338171
3900.378417,sim,0.399323,0.407485,0.317676,0.316238,0.329842,0.338171
3900.382331,sim,0.399323,0.407485,0.317676,0.316238,0.329842,0.338171
3900.386346,sim,0.399323,0.407485,0.317676,0.316238,0.329842,0.338171
3900.390353,sim,0.399323,0.407485,0.317676,0.316238,0.329842,0.338171
3900.394392,sim,0.415236,0.436756,0.343381,0.342135,0.357810,0.343338
3900.398339,sim,0.415236,0.436756,0.343381,0.342135,0.357810,0.343338
3900.402270,sim,0.415236,0.436756,0.343381,0.342135,0.357810,0.343338
3900.406362,sim,0.415236,0.436756,0.343381,0.342135,0.357810,0.343338
3900.410441,sim,0.415236,0.436756,0.343381,0.342135,0.357810,0.343338
3900.414451,sim,0.429028,0.466787,0.370321,0.368464,0.385935,0.347816
3900.418326,sim,0.429028,0.466787,0.370321,0.368464,0.385935,0.347816
3900.422368,sim,0.429028,0.466787,0.370321,0.368464,0.385935,0.347816
3900.426455,sim,0.429028,0.466787,0.370321,0.368464,0.385935,0.347816
3900.430421,sim,0.429028,0.466787,0.370321,0.368464,0.385935,0.347816
3900.434376,sim,0.440981,0.496699,0.398331,0.395945,0.414971,0.351697
3900.438288,sim,0.440981,0.496699,0.398331,0.395945,0.414971,0.351697
3900.442299,sim,0.440981,0.496699,0.398331,0.395945,0.414971,0.351697
3900.446347,sim,0.440981,0.496699,0.398331,0.395945,0.414971,0.351697
3900.450536,sim,0.440981,0.496699,0.398331,0.395945,0.414971,0.351697
3900.454344,sim,0.451340,0.526508,0.425715,0.424424,0.444021,0.355060
3900.458436,sim,0.451340,0.526508,0.425715,0.424424,0.444021,0.355060
3900.462346,sim,0.451340,0.526508,0.425715,0.424424,0.444021,0.355060
3900.466453,sim,0.451340,0.526508,0.425715,0.424424,0.444021,0.355060
3900.470495,sim,0.451340,0.526508,0.425715,0.424424,0.444021,0.355060
3900.474383,sim,0.460318,0.553896,0.454110,0.452214,0.473860,0.357975
3900.478432,sim,0.460318,0.553896,0.454110,0.452214,0.473860,0.357975
3900.482285,sim,0.460318,0.553896,0.454110,0.452214,0.473860,0.357975
3900.486335,sim,0.460318,0.553896,0.454110,0.452214,0.473860,0.357975
3900.490495,sim,0.460318,0.553896,0.454110,0.452214,0.473860,0.357975
3900.494318,sim,0.468099,0.577633,0.483381,0.480960,0.504383,0.360502
3900.498313,sim,0.468099,0.577633,0.483381,0.480960,0.504383,0.360502
3900.502308,sim,0.468099,0.577633,0.483381,0.480960,0.504383,0.360502
3900.506405,sim,0.468099,0.577633,0.483381,0.480960,0.504383,0.360502
3900.510411,sim,0.468099,0.577633,0.483381,0.480960,0.504383,0.360502
3900.514361,sim,0.474843,0.598204,0.512634,0.510537,0.533945,0.362691
3900.518331,sim,0.474843,0.598204,0.512634,0.510537,0.533945,0.362691
3900.522370,sim,0.474843,0.598204,0.512634,0.510537,0.533945,0.362691
3900.526392,sim,0.474843,0.598204,0.512634,0.510537,0.533945,0.362691
3900.530422,sim,0.474843,0.598204,0.512634,0.510537,0.533945,0.362691
3900.534284,sim,0.480687,0.616033,0.541872,0.539277,0.559564,0.364589
3900.538370,sim,0.480687,0.616033,0.541872,0.539277,0.559564,0.364589
3900.542295,sim,0.480687,0.616033,0.541872,0.539277,0.559564,0.364589
3900.546279,sim,0.480687,0.616033,0.541872,0.539277,0.559564,0.364589
3900.550293,sim,0.480687,0.616033,0.541872,0.539277,0.559564,0.364589
3900.554323,sim,0.485752,0.631485,0.567212,0.565740,0.581768,0.366233
3900.558379,sim,0.485752,0.631485,0.567212,0.565740,0.581768,0.366233
3900.562319,sim,0.485752,0.631485,0.567212,0.565740,0.581768,0.366233
3900.566419,sim,0.485752,0.631485,0.567212,0.565740,0.581768,0.366233
3900.570484,sim,0.485752,0.631485,0.567212,0.565740,0.581768,0.366233
3900.574352,sim,0.490142,0.644876,0.589173,0.588675,0.601011,0.367659
3900.578294,sim,0.490142,0.644876,0.589173,0.588675,0.601011,0.367659
3900.582337,sim,0.490142,0.644876,0.589173,0.588675,0.601011,0.367659
3900.586402,sim,0.490142,0.644876,0.589173,0.588675,0.601011,0.367659
3900.590390,sim,0.490142,0.644876,0.589173,0.588675,0.601011,0.367659
3900.594408,sim,0.493947,0.656482,0.608206,0.608551,0.617689,0.368894
3900.598408,sim,0.493947,0.656482,0.608206,0.608551,0.617689,0.368894
3900.602364,sim,0.493947,0.656482,0.608206,0.608551,0.617689,0.368894
3900.606376,sim,0.493947,0.656482,0.608206,0.608551,0.617689,0.368894
