t_rel_s,t_unix,mode,cycle,phase,setpoint_n,force_net_n,lc_seq,lc_t_us,lc_voltage_raw_v,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,pose_age_ms,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,touch_t_us,taxel_age_ms,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0489,1788964084.5739,TOUCH,1,0,3.0000,-0.0030,193604,4018556300,-3.7475736,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0512,1788964084.5763,TOUCH,1,0,3.0000,-0.0029,193605,4018558839,-3.7256160,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0536,1788964084.5786,TOUCH,1,0,3.0000,-0.0028,193606,4018561197,-3.7071249,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0561,1788964084.5811,TOUCH,1,0,3.0000,-0.0027,193607,4018563556,-3.7444692,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0586,1788964084.5837,TOUCH,1,0,3.0000,-0.0026,193608,4018566245,-3.7275195,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0612,1788964084.5863,TOUCH,1,0,3.0000,-0.0026,193609,4018568820,-3.7306778,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0637,1788964084.5887,TOUCH,1,0,3.0000,-0.0025,193610,4018571254,-3.7349069,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0664,1788964084.5915,TOUCH,1,0,3.0000,-0.0024,193611,4018574069,-3.7614746,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0691,1788964084.5941,TOUCH,1,0,3.0000,-0.0025,193612,4018576743,-3.7422910,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0718,1788964084.5968,TOUCH,1,0,3.0000,-0.0025,193613,4018579363,-3.6977966,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0743,1788964084.5993,TOUCH,1,0,3.0000,-0.0023,193614,4018581876,-3.7216818,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0768,1788964084.6018,TOUCH,1,0,3.0000,-0.0022,193615,4018584258,-3.7294929,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0805,1788964084.6055,TOUCH,1,0,3.0000,-0.0021,193616,4018587210,-3.7533391,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0825,1788964084.6075,TOUCH,1,0,3.0000,-0.0020,193617,4018590087,-3.7278059,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0850,1788964084.6100,TOUCH,1,0,3.0000,-0.0021,193618,4018592588,-3.7551932,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0874,1788964084.6124,TOUCH,1,0,3.0000,-0.0021,193619,4018594971,-3.7488928,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0897,1788964084.6148,TOUCH,1,0,3.0000,-0.0022,193620,4018597352,-3.7575929,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0926,1788964084.6177,TOUCH,1,0,3.0000,-0.0023,193621,4018599689,-3.7629981,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0946,1788964084.6197,TOUCH,1,0,3.0000,-0.0024,193622,4018602099,-3.7425780,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0970,1788964084.6220,TOUCH,1,0,3.0000,-0.0025,193623,4018604512,-3.7722340,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0993,1788964084.6244,TOUCH,1,0,3.0000,-0.0025,193624,4018606898,-3.7337308,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1017,1788964084.6267,TOUCH,1,0,3.0000,-0.0025,193625,4018609273,-3.7282875,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1046,1788964084.6296,TOUCH,1,0,3.0000,-0.0024,193626,4018611629,-3.7446170,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1064,1788964084.6315,TOUCH,1,0,3.0000,-0.0024,193627,4018614039,-3.7470040,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1088,1788964084.6338,TOUCH,1,0,3.0000,-0.0025,193628,4018616371,-3.7651300,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1113,1788964084.6363,TOUCH,1,0,3.0000,-0.0026,193629,4018618788,-3.7625313,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1136,1788964084.6386,TOUCH,1,0,3.0000,-0.0027,193630,4018621185,-3.7314301,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1160,1788964084.6411,TOUCH,1,0,3.0000,-0.0027,193631,4018623536,-3.7434137,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1184,1788964084.6435,TOUCH,1,0,3.0000,-0.0027,193632,4018626018,-3.7795663,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1208,1788964084.6458,TOUCH,1,0,3.0000,-0.0027,193633,4018628393,-3.7493804,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1231,1788964084.6482,TOUCH,1,0,3.0000,-0.0028,193634,4018630740,-3.7255027,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1255,1788964084.6506,TOUCH,1,0,3.0000,-0.0027,193635,4018633103,-3.7350910,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1281,1788964084.6532,TOUCH,1,0,3.0000,-0.0027,193636,4018635609,-3.7801557,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1305,1788964084.6555,TOUCH,1,0,3.0000,-0.0028,193637,4018638097,-3.7536905,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1330,1788964084.6580,TOUCH,1,0,3.0000,-0.0028,193638,4018640606,-3.7380922,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1355,1788964084.6605,TOUCH,1,0,3.0000,-0.0028,193639,4018643106,-3.7403331,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1380,1788964084.6630,TOUCH,1,0,3.0000,-0.0028,193640,4018645594,-3.7693944,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1406,1788964084.6656,TOUCH,1,0,3.0000,-0.0028,193641,4018648120,-3.7529278,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1432,1788964084.6683,TOUCH,1,0,3.0000,-0.0030,193642,4018650633,-3.7878768,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1456,1788964084.6707,TOUCH,1,0,3.0000,-0.0031,193643,4018653168,-3.7744203,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1485,1788964084.6736,TOUCH,1,0,3.0000,-0.0033,193644,4018655631,-3.7406445,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1506,1788964084.6756,TOUCH,1,0,3.0000,-0.0033,193645,4018658168,-3.7153549,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1530,1788964084.6780,TOUCH,1,0,3.0000,-0.0032,193646,4018660586,-3.7215679,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1556,1788964084.6806,TOUCH,1,0,3.0000,-0.0031,193647,4018663121,-3.7769692,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1581,1788964084.6832,TOUCH,1,0,3.0000,-0.0032,193648,4018665628,-3.7657435,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1606,1788964084.6857,TOUCH,1,0,3.0000,-0.0034,193649,4018668111,-3.7822893,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1630,1788964084.6880,TOUCH,1,0,3.0000,-0.0036,193650,4018670569,-3.7792141,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1655,1788964084.6905,TOUCH,1,0,3.0000,-0.0038,193651,4018673113,-3.7562556,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1681,1788964084.6931,TOUCH,1,0,3.0000,-0.0040,193652,4018675612,-3.7639613,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1707,1788964084.6958,TOUCH,1,0,3.0000,-0.0041,193653,4018678301,-3.7704198,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1733,1788964084.6984,TOUCH,1,0,3.0000,-0.0042,193654,4018680855,-3.7555201,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1759,1788964084.7009,TOUCH,1,0,3.0000,-0.0043,193655,4018683412,-3.7468426,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1783,1788964084.7034,TOUCH,1,0,3.0000,-0.0044,193656,4018685853,-3.7680879,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1809,1788964084.7059,TOUCH,1,0,3.0000,-0.0046,193657,4018688449,-3.7704434,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1835,1788964084.7086,TOUCH,1,0,3.0000,-0.0048,193658,4018690992,-3.7570443,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1861,1788964084.7111,TOUCH,1,0,3.0000,-0.0050,193659,4018693700,-3.7707591,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1886,1788964084.7136,TOUCH,1,0,3.0000,-0.0051,193660,4018696120,-3.7323084,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1910,1788964084.7161,TOUCH,1,0,3.0000,-0.0052,193661,4018698511,-3.7643516,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1933,1788964084.7184,TOUCH,1,0,3.0000,-0.0054,193662,4018700944,-3.7651925,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1957,1788964084.7207,TOUCH,1,0,3.0000,-0.0055,193663,4018703286,-3.7484992,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1981,1788964084.7231,TOUCH,1,0,3.0000,-0.0056,193664,4018705675,-3.7612748,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2006,1788964084.7256,TOUCH,1,0,3.0000,-0.0057,193665,4018708122,-3.7420216,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2030,1788964084.7280,TOUCH,1,0,3.0000,-0.0058,193666,4018710616,-3.7860048,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2056,1788964084.7306,TOUCH,1,0,3.0000,-0.0061,193667,4018713111,-3.7912858,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2081,1788964084.7331,TOUCH,1,0,3.0000,-0.0065,193668,4018715611,-3.7916317,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2106,1788964084.7357,TOUCH,1,0,3.0000,-0.0070,193669,4018718136,-3.7573926,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2133,1788964084.7384,TOUCH,1,0,3.0000,-0.0071,193670,4018720916,-3.7522421,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2160,1788964084.7411,TOUCH,1,0,3.0000,-0.0071,193671,4018723572,-3.7531829,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2184,1788964084.7434,TOUCH,1,0,3.0000,-0.0072,193672,4018725948,-3.7515855,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2208,1788964084.7458,TOUCH,1,0,3.0000,-0.0072,193673,4018728319,-3.7475042,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2236,1788964084.7486,TOUCH,1,0,3.0000,-0.0072,193674,4018731077,-3.7209098,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2260,1788964084.7510,TOUCH,1,0,3.0000,-0.0070,193675,4018733532,-3.7212849,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2288,1788964084.7539,TOUCH,1,0,3.0000,-0.0068,193676,4018735957,-3.7541473,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2309,1788964084.7559,TOUCH,1,0,3.0000,-0.0066,193677,4018738470,-3.7053928,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2332,1788964084.7583,TOUCH,1,0,3.0000,-0.0063,193678,4018740850,-3.7025566,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2356,1788964084.7606,TOUCH,1,0,3.0000,-0.0060,193679,4018743199,-3.7145913,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
