t_rel_s,t_unix,mode,cycle,phase,setpoint_n,force_net_n,lc_seq,lc_t_us,lc_voltage_raw_v,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,pose_age_ms,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,touch_t_us,taxel_age_ms,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.1142,1788966548.8523,TOUCH,1,0,4.0000,-0.0103,1175438,2187867512,-3.7388511,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1177,1788966548.8558,TOUCH,1,0,4.0000,-0.0101,1175439,2187870945,-3.7224474,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1188,1788966548.8569,TOUCH,1,0,4.0000,-0.0100,1175440,2187872176,-3.7515695,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1228,1788966548.8609,TOUCH,1,0,4.0000,-0.0099,1175441,2187875934,-3.7308996,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1252,1788966548.8633,TOUCH,1,0,4.0000,-0.0099,1175442,2187878538,-3.7536852,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1261,1788966548.8642,TOUCH,1,0,4.0000,-0.0098,1175443,2187879488,-3.7353606,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1303,1788966548.8684,TOUCH,1,0,4.0000,-0.0098,1175444,2187883387,-3.7493901,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1326,1788966548.8707,TOUCH,1,0,4.0000,-0.0098,1175445,2187885904,-3.7115538,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1351,1788966548.8732,TOUCH,1,0,4.0000,-0.0097,1175446,2187888366,-3.7292984,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1361,1788966548.8742,TOUCH,1,0,4.0000,-0.0096,1175447,2187889508,-3.7337649,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1401,1788966548.8782,TOUCH,1,0,4.0000,-0.0095,1175448,2187893429,-3.7486804,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1414,1788966548.8795,TOUCH,1,0,4.0000,-0.0095,1175449,2187894416,-3.7746067,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1455,1788966548.8836,TOUCH,1,0,4.0000,-0.0097,1175450,2187898424,-3.7835124,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1476,1788966548.8857,TOUCH,1,0,4.0000,-0.0099,1175451,2187900888,-3.7832658,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1501,1788966548.8882,TOUCH,1,0,4.0000,-0.0101,1175452,2187903407,-3.7074950,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1527,1788966548.8908,TOUCH,1,0,4.0000,-0.0100,1175453,2187905911,-3.7251415,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1551,1788966548.8932,TOUCH,1,0,4.0000,-0.0098,1175454,2187908393,-3.7568552,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1576,1788966548.8957,TOUCH,1,0,4.0000,-0.0099,1175455,2187910905,-3.7575958,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1600,1788966548.8981,TOUCH,1,0,4.0000,-0.0099,1175456,2187913393,-3.7472711,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1626,1788966548.9007,TOUCH,1,0,4.0000,-0.0099,1175457,2187915931,-3.7549431,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1654,1788966548.9035,TOUCH,1,0,4.0000,-0.0099,1175458,2187918423,-3.7448733,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1680,1788966548.9061,TOUCH,1,0,4.0000,-0.0100,1175459,2187921319,-3.7743480,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1704,1788966548.9085,TOUCH,1,0,4.0000,-0.0099,1175460,2187923684,-3.7159433,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1728,1788966548.9109,TOUCH,1,0,4.0000,-0.0099,1175461,2187926073,-3.7305241,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1751,1788966548.9132,TOUCH,1,0,4.0000,-0.0098,1175462,2187928450,-3.7676177,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1776,1788966548.9157,TOUCH,1,0,4.0000,-0.0098,1175463,2187930922,-3.7593987,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1800,1788966548.9181,TOUCH,1,0,4.0000,-0.0099,1175464,2187933399,-3.7531393,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1826,1788966548.9207,TOUCH,1,0,4.0000,-0.0099,1175465,2187936000,-3.7472036,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1853,1788966548.9234,TOUCH,1,0,4.0000,-0.0099,1175466,2187938368,-3.7780924,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1875,1788966548.9256,TOUCH,1,0,4.0000,-0.0100,1175467,2187940904,-3.7581193,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1901,1788966548.9282,TOUCH,1,0,4.0000,-0.0100,1175468,2187943454,-3.7540781,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1926,1788966548.9307,TOUCH,1,0,4.0000,-0.0100,1175469,2187945905,-3.7102494,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1950,1788966548.9332,TOUCH,1,0,4.0000,-0.0098,1175470,2187948423,-3.6953106,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1975,1788966548.9356,TOUCH,1,0,4.0000,-0.0096,1175471,2187950896,-3.7041833,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2001,1788966548.9382,TOUCH,1,0,4.0000,-0.0094,1175472,2187953414,-3.7515249,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2027,1788966548.9408,TOUCH,1,0,4.0000,-0.0093,1175473,2187955945,-3.7372022,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2053,1788966548.9435,TOUCH,1,0,4.0000,-0.0093,1175474,2187958596,-3.7538190,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2076,1788966548.9458,TOUCH,1,0,4.0000,-0.0094,1175475,2187961016,-3.7556148,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2102,1788966548.9483,TOUCH,1,0,4.0000,-0.0094,1175476,2187963602,-3.7465639,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2133,1788966548.9514,TOUCH,1,0,4.0000,-0.0094,1175477,2187966134,-3.7586899,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2157,1788966548.9538,TOUCH,1,0,4.0000,-0.0095,1175478,2187968915,-3.7553947,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2181,1788966548.9562,TOUCH,1,0,4.0000,-0.0095,1175479,2187971404,-3.7405086,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2205,1788966548.9586,TOUCH,1,0,4.0000,-0.0095,1175480,2187973852,-3.7658818,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2229,1788966548.9610,TOUCH,1,0,4.0000,-0.0095,1175481,2187976229,-3.7474399,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2253,1788966548.9634,TOUCH,1,0,4.0000,-0.0095,1175482,2187978616,-3.7376623,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2277,1788966548.9658,TOUCH,1,0,4.0000,-0.0095,1175483,2187980965,-3.7556300,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2300,1788966548.9681,TOUCH,1,0,4.0000,-0.0095,1175484,2187983376,-3.7702899,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2325,1788966548.9706,TOUCH,1,0,4.0000,-0.0096,1175485,2187985902,-3.7239628,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2351,1788966548.9732,TOUCH,1,0,4.0000,-0.0094,1175486,2187988399,-3.7102740,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
