t_rel_s,t_unix,mode,cycle,phase,setpoint_n,force_net_n,lc_seq,lc_t_us,lc_voltage_raw_v,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,pose_age_ms,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,touch_t_us,taxel_age_ms,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0298,1788966723.1540,TOUCH,1,0,5.0000,-0.0135,1244742,2362167849,-3.7470272,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0311,1788966723.1552,TOUCH,1,0,5.0000,-0.0134,1244743,2362170400,-3.7390594,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0334,1788966723.1576,TOUCH,1,0,5.0000,-0.0133,1244744,2362172845,-3.7303414,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0368,1788966723.1610,TOUCH,1,0,5.0000,-0.0132,1244745,2362175243,-3.7263253,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0384,1788966723.1626,TOUCH,1,0,5.0000,-0.0131,1244746,2362177736,-3.7375491,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0411,1788966723.1652,TOUCH,1,0,5.0000,-0.0130,1244747,2362180376,-3.7794123,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0450,1788966723.1692,TOUCH,1,0,5.0000,-0.0131,1244749,2362184098,-3.7803879,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0475,1788966723.1717,TOUCH,1,0,5.0000,-0.0130,1244750,2362186856,-3.7455018,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0500,1788966723.1741,TOUCH,1,0,5.0000,-0.0130,1244751,2362189325,-3.7392793,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0529,1788966723.1771,TOUCH,1,0,5.0000,-0.0129,1244752,2362191768,-3.7413042,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0549,1788966723.1791,TOUCH,1,0,5.0000,-0.0129,1244753,2362194204,-3.7918301,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0574,1788966723.1815,TOUCH,1,0,5.0000,-0.0129,1244754,2362196673,-3.7634900,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0599,1788966723.1841,TOUCH,1,0,5.0000,-0.0130,1244755,2362199207,-3.7682197,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0624,1788966723.1865,TOUCH,1,0,5.0000,-0.0131,1244756,2362201729,-3.7695379,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0647,1788966723.1889,TOUCH,1,0,5.0000,-0.0132,1244757,2362204154,-3.7618148,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0671,1788966723.1913,TOUCH,1,0,5.0000,-0.0132,1244758,2362206530,-3.7376370,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0700,1788966723.1942,TOUCH,1,0,5.0000,-0.0132,1244759,2362209316,-3.7340212,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0731,1788966723.1972,TOUCH,1,0,5.0000,-0.0130,1244760,2362212091,-3.7221811,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0755,1788966723.1997,TOUCH,1,0,5.0000,-0.0129,1244761,2362214645,-3.7193730,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0774,1788966723.2016,TOUCH,1,0,5.0000,-0.0128,1244762,2362216780,-3.7456713,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0785,1788966723.2027,TOUCH,1,0,5.0000,-0.0127,1244763,2362217957,-3.7693369,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0813,1788966723.2055,TOUCH,1,0,5.0000,-0.0128,1244764,2362220663,-3.7673140,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0839,1788966723.2081,TOUCH,1,0,5.0000,-0.0129,1244765,2362223156,-3.7589967,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0864,1788966723.2106,TOUCH,1,0,5.0000,-0.0129,1244766,2362225670,-3.7488999,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0875,1788966723.2117,TOUCH,1,0,5.0000,-0.0130,1244767,2362226802,-3.7805145,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0914,1788966723.2156,TOUCH,1,0,5.0000,-0.0131,1244768,2362230674,-3.7692118,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0938,1788966723.2179,TOUCH,1,0,5.0000,-0.0132,1244769,2362233194,-3.7459650,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0966,1788966723.2208,TOUCH,1,0,5.0000,-0.0132,1244770,2362235656,-3.7624149,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0988,1788966723.2230,TOUCH,1,0,5.0000,-0.0133,1244771,2362238158,-3.7771404,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1012,1788966723.2254,TOUCH,1,0,5.0000,-0.0134,1244772,2362240639,-3.8204825,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1038,1788966723.2280,TOUCH,1,0,5.0000,-0.0136,1244773,2362243144,-3.7878604,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1063,1788966723.2305,TOUCH,1,0,5.0000,-0.0139,1244774,2362245656,-3.7629018,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1091,1788966723.2333,TOUCH,1,0,5.0000,-0.0139,1244775,2362248137,-3.7447124,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1113,1788966723.2355,TOUCH,1,0,5.0000,-0.0140,1244776,2362250742,-3.7606103,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1137,1788966723.2379,TOUCH,1,0,5.0000,-0.0140,1244777,2362253146,-3.7601094,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1166,1788966723.2408,TOUCH,1,0,5.0000,-0.0141,1244778,2362255647,-3.7639632,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1188,1788966723.2429,TOUCH,1,0,5.0000,-0.0141,1244779,2362258152,-3.7522171,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1212,1788966723.2454,TOUCH,1,0,5.0000,-0.0141,1244780,2362260645,-3.7505267,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1239,1788966723.2481,TOUCH,1,0,5.0000,-0.0141,1244781,2362263249,-3.7686276,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1266,1788966723.2507,TOUCH,1,0,5.0000,-0.0141,1244782,2362265949,-3.7114887,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1293,1788966723.2535,TOUCH,1,0,5.0000,-0.0140,1244783,2362268702,-3.7437468,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1319,1788966723.2561,TOUCH,1,0,5.0000,-0.0139,1244784,2362271353,-3.7529781,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1346,1788966723.2588,TOUCH,1,0,5.0000,-0.0139,1244785,2362273970,-3.7440410,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1370,1788966723.2612,TOUCH,1,0,5.0000,-0.0139,1244786,2362276400,-3.7741845,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1394,1788966723.2636,TOUCH,1,0,5.0000,-0.0140,1244787,2362278792,-3.7821116,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1418,1788966723.2660,TOUCH,1,0,5.0000,-0.0141,1244788,2362281199,-3.7694430,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1446,1788966723.2688,TOUCH,1,0,5.0000,-0.0142,1244789,2362283646,-3.7362270,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1467,1788966723.2708,TOUCH,1,0,5.0000,-0.0143,1244790,2362286059,-3.7722480,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1491,1788966723.2733,TOUCH,1,0,5.0000,-0.0145,1244791,2362288473,-3.7790606,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1515,1788966723.2757,TOUCH,1,0,5.0000,-0.0146,1244792,2362290886,-3.7733006,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1539,1788966723.2781,TOUCH,1,0,5.0000,-0.0147,1244793,2362293290,-3.7636240,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1565,1788966723.2807,TOUCH,1,0,5.0000,-0.0148,1244794,2362295671,-3.7330303,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1592,1788966723.2834,TOUCH,1,0,5.0000,-0.0147,1244795,2362298549,-3.7448132,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1620,1788966723.2861,TOUCH,1,0,5.0000,-0.0146,1244796,2362301357,-3.7370839,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1646,1788966723.2887,TOUCH,1,0,5.0000,-0.0145,1244797,2362303992,-3.7359285,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1673,1788966723.2915,TOUCH,1,0,5.0000,-0.0143,1244798,2362306678,-3.7238963,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1699,1788966723.2941,TOUCH,1,0,5.0000,-0.0141,1244799,2362309402,-3.7202237,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1726,1788966723.2968,TOUCH,1,0,5.0000,-0.0139,1244800,2362312020,-3.7187870,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1753,1788966723.2995,TOUCH,1,0,5.0000,-0.0137,1244801,2362314647,-3.7511687,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1781,1788966723.3023,TOUCH,1,0,5.0000,-0.0136,1244802,2362317301,-3.7337980,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1804,1788966723.3046,TOUCH,1,0,5.0000,-0.0135,1244803,2362319750,-3.7180846,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1831,1788966723.3073,TOUCH,1,0,5.0000,-0.0134,1244804,2362322428,-3.7120049,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1858,1788966723.3100,TOUCH,1,0,5.0000,-0.0131,1244805,2362325255,-3.6996779,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1887,1788966723.3128,TOUCH,1,0,5.0000,-0.0129,1244806,2362327993,-3.7397234,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1913,1788966723.3155,TOUCH,1,0,5.0000,-0.0128,1244807,2362330687,-3.7368441,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1939,1788966723.3180,TOUCH,1,0,5.0000,-0.0127,1244808,2362333282,-3.7247252,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1964,1788966723.3206,TOUCH,1,0,5.0000,-0.0126,1244809,2362335814,-3.7361281,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1988,1788966723.3230,TOUCH,1,0,5.0000,-0.0125,1244810,2362338205,-3.7606673,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2012,1788966723.3254,TOUCH,1,0,5.0000,-0.0126,1244811,2362340597,-3.7612791,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2038,1788966723.3280,TOUCH,1,0,5.0000,-0.0126,1244812,2362343199,-3.7467291,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2062,1788966723.3304,TOUCH,1,0,5.0000,-0.0127,1244813,2362345643,-3.7648149,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2088,1788966723.3330,TOUCH,1,0,5.0000,-0.0127,1244814,2362348154,-3.7485156,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2112,1788966723.3354,TOUCH,1,0,5.0000,-0.0127,1244815,2362350635,-3.7861094,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2137,1788966723.3379,TOUCH,1,0,5.0000,-0.0127,1244816,2362353147,-3.7488599,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2166,1788966723.3407,TOUCH,1,0,5.0000,-0.0127,1244817,2362355663,-3.7586939,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2187,1788966723.3429,TOUCH,1,0,5.0000,-0.0128,1244818,2362358151,-3.7884433,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2212,1788966723.3454,TOUCH,1,0,5.0000,-0.0128,1244819,2362360646,-3.7615888,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2237,1788966723.3479,TOUCH,1,0,5.0000,-0.0129,1244820,2362363145,-3.7594943,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2264,1788966723.3506,TOUCH,1,0,5.0000,-0.0129,1244821,2362365855,-3.7733047,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2291,1788966723.3532,TOUCH,1,0,5.0000,-0.0130,1244822,2362368432,-3.7394900,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2320,1788966723.3562,TOUCH,1,0,5.0000,-0.0129,1244823,2362371208,-3.7446916,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2353,1788966723.3595,TOUCH,1,0,5.0000,-0.0128,1244824,2362374696,-3.7381952,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2377,1788966723.3618,TOUCH,1,0,5.0000,-0.0128,1244825,2362377101,-3.7354915,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2406,1788966723.3648,TOUCH,1,0,5.0000,-0.0127,1244826,2362379471,-3.7526884,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2426,1788966723.3668,TOUCH,1,0,5.0000,-0.0126,1244827,2362381959,-3.7185273,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
