t_rel_s,t_unix,mode,cycle,phase,setpoint_n,force_net_n,lc_seq,lc_t_us,lc_voltage_raw_v,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,pose_age_ms,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,touch_t_us,taxel_age_ms,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0432,1788964635.8703,TOUCH,1,0,4.0000,-0.0078,412877,274885584,-3.7520351,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0455,1788964635.8727,TOUCH,1,0,4.0000,-0.0079,412878,274887960,-3.7368293,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0483,1788964635.8754,TOUCH,1,0,4.0000,-0.0078,412879,274890307,-3.7378712,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0503,1788964635.8775,TOUCH,1,0,4.0000,-0.0077,412880,274892750,-3.7417872,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0528,1788964635.8800,TOUCH,1,0,4.0000,-0.0077,412881,274895256,-3.7835763,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0554,1788964635.8825,TOUCH,1,0,4.0000,-0.0077,412882,274897751,-3.7533140,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0579,1788964635.8850,TOUCH,1,0,4.0000,-0.0078,412883,274900249,-3.7561922,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0602,1788964635.8874,TOUCH,1,0,4.0000,-0.0078,412884,274902696,-3.7525907,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0628,1788964635.8900,TOUCH,1,0,4.0000,-0.0079,412885,274905234,-3.7633574,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0653,1788964635.8925,TOUCH,1,0,4.0000,-0.0080,412886,274907743,-3.7438204,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0684,1788964635.8956,TOUCH,1,0,4.0000,-0.0079,412887,274910442,-3.7131629,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0707,1788964635.8979,TOUCH,1,0,4.0000,-0.0079,412888,274913062,-3.7542129,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0734,1788964635.9006,TOUCH,1,0,4.0000,-0.0079,412889,274915704,-3.7642882,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0765,1788964635.9037,TOUCH,1,0,4.0000,-0.0080,412890,274918439,-3.7386701,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0787,1788964635.9059,TOUCH,1,0,4.0000,-0.0079,412891,274921029,-3.7358558,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0811,1788964635.9083,TOUCH,1,0,4.0000,-0.0079,412892,274923466,-3.7436078,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0835,1788964635.9107,TOUCH,1,0,4.0000,-0.0078,412893,274925876,-3.7343912,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0849,1788964635.9121,TOUCH,1,0,4.0000,-0.0078,412894,274927326,-3.7714353,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0885,1788964635.9157,TOUCH,1,0,4.0000,-0.0079,412895,274930279,-3.7581229,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0904,1788964635.9176,TOUCH,1,0,4.0000,-0.0080,412896,274932768,-3.7570131,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0929,1788964635.9201,TOUCH,1,0,4.0000,-0.0080,412897,274935295,-3.7237124,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0954,1788964635.9226,TOUCH,1,0,4.0000,-0.0079,412898,274937802,-3.7258360,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0982,1788964635.9254,TOUCH,1,0,4.0000,-0.0077,412899,274940470,-3.6941051,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1007,1788964635.9279,TOUCH,1,0,4.0000,-0.0076,412900,274943010,-3.7250633,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1036,1788964635.9308,TOUCH,1,0,4.0000,-0.0074,412901,274945771,-3.7274725,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1062,1788964635.9334,TOUCH,1,0,4.0000,-0.0073,412902,274948522,-3.7316005,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1088,1788964635.9360,TOUCH,1,0,4.0000,-0.0072,412903,274951239,-3.7126055,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1112,1788964635.9383,TOUCH,1,0,4.0000,-0.0071,412904,274953590,-3.7544761,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1135,1788964635.9407,TOUCH,1,0,4.0000,-0.0072,412905,274955963,-3.7584596,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1163,1788964635.9435,TOUCH,1,0,4.0000,-0.0072,412906,274958339,-3.7386794,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1184,1788964635.9456,TOUCH,1,0,4.0000,-0.0073,412907,274960781,-3.7696090,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1210,1788964635.9482,TOUCH,1,0,4.0000,-0.0072,412908,274963256,-3.7030792,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1234,1788964635.9506,TOUCH,1,0,4.0000,-0.0071,412909,274965821,-3.7110949,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1258,1788964635.9529,TOUCH,1,0,4.0000,-0.0069,412910,274968210,-3.7056148,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1283,1788964635.9555,TOUCH,1,0,4.0000,-0.0067,412911,274970574,-3.7209620,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1306,1788964635.9578,TOUCH,1,0,4.0000,-0.0065,412912,274973031,-3.7045147,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1330,1788964635.9602,TOUCH,1,0,4.0000,-0.0063,412913,274975449,-3.7176547,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1354,1788964635.9626,TOUCH,1,0,4.0000,-0.0062,412914,274977803,-3.7257926,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1382,1788964635.9654,TOUCH,1,0,4.0000,-0.0060,412915,274980582,-3.7541320,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1406,1788964635.9678,TOUCH,1,0,4.0000,-0.0060,412916,274982979,-3.7365136,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1430,1788964635.9702,TOUCH,1,0,4.0000,-0.0060,412917,274985403,-3.7696240,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1453,1788964635.9725,TOUCH,1,0,4.0000,-0.0060,412918,274987745,-3.7393262,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1479,1788964635.9751,TOUCH,1,0,4.0000,-0.0060,412919,274990244,-3.7392390,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1503,1788964635.9775,TOUCH,1,0,4.0000,-0.0059,412920,274992760,-3.7274575,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1529,1788964635.9801,TOUCH,1,0,4.0000,-0.0059,412921,274995255,-3.7563596,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1553,1788964635.9824,TOUCH,1,0,4.0000,-0.0059,412922,274997715,-3.7522414,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1578,1788964635.9850,TOUCH,1,0,4.0000,-0.0060,412923,275000241,-3.7246370,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1605,1788964635.9877,TOUCH,1,0,4.0000,-0.0059,412924,275002792,-3.7283561,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1629,1788964635.9900,TOUCH,1,0,4.0000,-0.0057,412925,275005309,-3.7180858,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1652,1788964635.9924,TOUCH,1,0,4.0000,-0.0056,412926,275007715,-3.7256994,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1685,1788964635.9957,TOUCH,1,0,4.0000,-0.0055,412927,275010271,-3.7898254,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1703,1788964635.9975,TOUCH,1,0,4.0000,-0.0053,412928,275012757,-3.7263973,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1728,1788964636.0000,TOUCH,1,0,4.0000,-0.0054,412929,275015272,-3.7482541,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1753,1788964636.0025,TOUCH,1,0,4.0000,-0.0054,412930,275017753,-3.7582126,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1778,1788964636.0050,TOUCH,1,0,4.0000,-0.0055,412931,275020253,-3.7846141,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1804,1788964636.0076,TOUCH,1,0,4.0000,-0.0056,412932,275022764,-3.7420154,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1831,1788964636.0103,TOUCH,1,0,4.0000,-0.0056,412933,275025459,-3.7486329,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1854,1788964636.0126,TOUCH,1,0,4.0000,-0.0056,412934,275027859,-3.7578115,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1879,1788964636.0151,TOUCH,1,0,4.0000,-0.0056,412935,275030245,-3.7481134,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1903,1788964636.0175,TOUCH,1,0,4.0000,-0.0056,412936,275032757,-3.7065830,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1928,1788964636.0200,TOUCH,1,0,4.0000,-0.0056,412937,275035237,-3.7372541,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1954,1788964636.0226,TOUCH,1,0,4.0000,-0.0056,412938,275037813,-3.7442329,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1979,1788964636.0250,TOUCH,1,0,4.0000,-0.0055,412939,275040252,-3.6889563,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2007,1788964636.0279,TOUCH,1,0,4.0000,-0.0054,412940,275042761,-3.7298698,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2031,1788964636.0303,TOUCH,1,0,4.0000,-0.0053,412941,275045448,-3.7342920,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2055,1788964636.0326,TOUCH,1,0,4.0000,-0.0052,412942,275047897,-3.7360616,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2086,1788964636.0358,TOUCH,1,0,4.0000,-0.0052,412943,275050297,-3.7521114,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2103,1788964636.0375,TOUCH,1,0,4.0000,-0.0052,412944,275052777,-3.7983122,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2130,1788964636.0402,TOUCH,1,0,4.0000,-0.0055,412945,275055392,-3.7902851,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2155,1788964636.0427,TOUCH,1,0,4.0000,-0.0058,412946,275057843,-3.7234838,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2179,1788964636.0451,TOUCH,1,0,4.0000,-0.0058,412947,275060310,-3.7477214,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2204,1788964636.0476,TOUCH,1,0,4.0000,-0.0057,412948,275062715,-3.7245355,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2229,1788964636.0500,TOUCH,1,0,4.0000,-0.0056,412949,275065240,-3.7338645,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2253,1788964636.0525,TOUCH,1,0,4.0000,-0.0055,412950,275067736,-3.7295718,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2284,1788964636.0556,TOUCH,1,0,4.0000,-0.0054,412951,275070237,-3.7401135,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2304,1788964636.0576,TOUCH,1,0,4.0000,-0.0053,412952,275072724,-3.7201698,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2328,1788964636.0600,TOUCH,1,0,4.0000,-0.0052,412953,275075221,-3.7080169,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2353,1788964636.0625,TOUCH,1,0,4.0000,-0.0050,412954,275077754,-3.7435093,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2378,1788964636.0649,TOUCH,1,0,4.0000,-0.0050,412955,275080235,-3.7547224,1.27077,-0.21642,-2.62340,1.26763,1.57080,-2.75396,-0.05718,-0.46142,0.05073,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
